"Date","Time, GMT-05:00","K-Type, °C"
2017/12/04,12:38:51,29.34
2017/12/04,12:38:52,29.67
2017/12/04,12:38:53,29.67
2017/12/04,12:38:54,29.67
2017/12/04,12:38:55,29.67
2017/12/04,12:38:56,29.34
2017/12/04,12:38:57,29.34
2017/12/04,12:38:58,29.34
2017/12/04,12:38:59,29.34
2017/12/04,12:39:00,29.34
2017/12/04,12:39:01,29.01
2017/12/04,12:39:02,28.67
2017/12/04,12:39:03,28.67
2017/12/04,12:39:04,28.67
2017/12/04,12:39:05,28.34
2017/12/04,12:39:06,28.34
2017/12/04,12:39:07,28.34
2017/12/04,12:39:08,28.67
2017/12/04,12:39:09,28.34
2017/12/04,12:39:10,28.34
2017/12/04,12:39:11,28.34
2017/12/04,12:39:12,28.34
2017/12/04,12:39:13,28.34
2017/12/04,12:39:14,28.34
2017/12/04,12:39:15,28.34
2017/12/04,12:39:16,28.34
2017/12/04,12:39:17,28.34
2017/12/04,12:39:18,28.34
2017/12/04,12:39:19,28.34
2017/12/04,12:39:20,28.00
2017/12/04,12:39:21,27.67
2017/12/04,12:39:22,27.67
2017/12/04,12:39:23,27.67
2017/12/04,12:39:24,27.67
2017/12/04,12:39:25,27.67
2017/12/04,12:39:26,27.67
2017/12/04,12:39:27,27.67
2017/12/04,12:39:28,27.67
2017/12/04,12:39:29,27.67
2017/12/04,12:39:30,27.67
2017/12/04,12:39:31,28.00
2017/12/04,12:39:32,28.00
2017/12/04,12:39:33,28.00
2017/12/04,12:39:34,28.00
2017/12/04,12:39:35,28.00
2017/12/04,12:39:36,28.34
2017/12/04,12:39:37,28.00
2017/12/04,12:39:38,28.00
2017/12/04,12:39:39,28.00
2017/12/04,12:39:40,27.67
2017/12/04,12:39:41,27.67
2017/12/04,12:39:42,27.33
2017/12/04,12:39:43,27.33
2017/12/04,12:39:44,27.33
2017/12/04,12:39:45,27.33
2017/12/04,12:39:46,27.33
2017/12/04,12:39:47,27.33
2017/12/04,12:39:48,27.33
2017/12/04,12:39:49,27.67
2017/12/04,12:39:50,27.67
2017/12/04,12:39:51,27.67
2017/12/04,12:39:52,28.00
2017/12/04,12:39:53,28.00
2017/12/04,12:39:54,28.00
2017/12/04,12:39:55,28.34
2017/12/04,12:39:56,28.00
2017/12/04,12:39:57,28.00
2017/12/04,12:39:58,28.00
2017/12/04,12:39:59,28.00
2017/12/04,12:40:00,28.00
2017/12/04,12:40:01,28.34
2017/12/04,12:40:02,29.01
2017/12/04,12:40:03,30.34
2017/12/04,12:40:04,31.68
2017/12/04,12:40:05,32.68
2017/12/04,12:40:06,33.68
2017/12/04,12:40:07,34.01
2017/12/04,12:40:08,34.34
2017/12/04,12:40:09,34.34
2017/12/04,12:40:10,34.68
2017/12/04,12:40:11,35.01
2017/12/04,12:40:12,35.34
2017/12/04,12:40:13,36.34
2017/12/04,12:40:14,37.34
2017/12/04,12:40:15,38.99
2017/12/04,12:40:16,39.99
2017/12/04,12:40:17,41.97
2017/12/04,12:40:18,60.04
2017/12/04,12:40:19,84.49
2017/12/04,12:40:20,143.32
2017/12/04,12:40:21,189.65
2017/12/04,12:40:22,239.95
2017/12/04,12:40:23,299.80
2017/12/04,12:40:24,344.36
2017/12/04,12:40:25,392.11
2017/12/04,12:40:26,448.45
2017/12/04,12:40:27,481.93
2017/12/04,12:40:28,491.16
2017/12/04,12:40:29,482.57
2017/12/04,12:40:30,502.26
2017/12/04,12:40:31,497.52
2017/12/04,12:40:32,477.15
2017/12/04,12:40:33,506.72
2017/12/04,12:40:34,516.28
2017/12/04,12:40:35,530.93
2017/12/04,12:40:36,561.15
2017/12/04,12:40:37,579.28
2017/12/04,12:40:38,565.28
2017/12/04,12:40:39,572.28
2017/12/04,12:40:40,575.46
2017/12/04,12:40:41,601.90
2017/12/04,12:40:42,605.09
2017/12/04,12:40:43,609.56
2017/12/04,12:40:44,617.86
2017/12/04,12:40:45,625.53
2017/12/04,12:40:46,633.52
2017/12/04,12:40:47,648.26
2017/12/04,12:40:48,664.32
2017/12/04,12:40:49,682.03
2017/12/04,12:40:50,692.36
2017/12/04,12:40:51,683.97
2017/12/04,12:40:52,681.71
2017/12/04,12:40:53,651.79
2017/12/04,12:40:54,639.93
2017/12/04,12:40:55,619.13
2017/12/04,12:40:56,596.48
2017/12/04,12:40:57,575.78
2017/12/04,12:40:58,567.83
2017/12/04,12:40:59,545.88
2017/12/04,12:41:00,537.93
2017/12/04,12:41:01,520.10
2017/12/04,12:41:02,515.33
2017/12/04,12:41:03,498.47
2017/12/04,12:41:04,481.29
2017/12/04,12:41:05,461.21
2017/12/04,12:41:06,442.07
2017/12/04,12:41:07,425.14
2017/12/04,12:41:08,412.66
2017/12/04,12:41:09,402.07
2017/12/04,12:41:10,386.65
2017/12/04,12:41:11,373.44
2017/12/04,12:41:12,361.17
2017/12/04,12:41:13,359.88
2017/12/04,12:41:14,349.54
2017/12/04,12:41:15,337.55
2017/12/04,12:41:16,323.92
2017/12/04,12:41:17,316.44
2017/12/04,12:41:18,307.32
2017/12/04,12:41:19,297.51
2017/12/04,12:41:20,285.71
2017/12/04,12:41:21,275.51
2017/12/04,12:41:22,265.92
2017/12/04,12:41:23,256.30
2017/12/04,12:41:24,247.64
2017/12/04,12:41:25,241.62
2017/12/04,12:41:26,239.28
2017/12/04,12:41:27,233.58
2017/12/04,12:41:28,229.55
2017/12/04,12:41:29,224.84
2017/12/04,12:41:30,222.14
2017/12/04,12:41:31,220.12
2017/12/04,12:41:32,221.13
2017/12/04,12:41:33,215.39
2017/12/04,12:41:34,212.35
2017/12/04,12:41:35,215.05
2017/12/04,12:41:36,211.67
2017/12/04,12:41:37,206.60
2017/12/04,12:41:38,199.82
2017/12/04,12:41:39,193.72
2017/12/04,12:41:40,188.97
2017/12/04,12:41:41,182.86
2017/12/04,12:41:42,177.44
2017/12/04,12:41:43,173.03
2017/12/04,12:41:44,168.62
2017/12/04,12:41:45,165.58
2017/12/04,12:41:46,163.21
2017/12/04,12:41:47,161.18
2017/12/04,12:41:48,159.15
2017/12/04,12:41:49,156.79
2017/12/04,12:41:50,154.76
2017/12/04,12:41:51,154.09
2017/12/04,12:41:52,153.41
2017/12/04,12:41:53,150.72
2017/12/04,12:41:54,147.35
2017/12/04,12:41:55,144.33
2017/12/04,12:41:56,141.98
2017/12/04,12:41:57,139.96
2017/12/04,12:41:58,138.96
2017/12/04,12:41:59,137.62
2017/12/04,12:42:00,136.61
2017/12/04,12:42:01,135.28
2017/12/04,12:42:02,140.97
2017/12/04,12:42:03,140.30
2017/12/04,12:42:04,138.62
2017/12/04,12:42:05,137.62
2017/12/04,12:42:06,137.28
2017/12/04,12:42:07,137.62
2017/12/04,12:42:08,136.95
2017/12/04,12:42:09,136.95
2017/12/04,12:42:10,136.95
2017/12/04,12:42:11,136.28
2017/12/04,12:42:12,135.28
2017/12/04,12:42:13,135.28
2017/12/04,12:42:14,136.28
2017/12/04,12:42:15,136.61
2017/12/04,12:42:16,135.94
2017/12/04,12:42:17,135.61
2017/12/04,12:42:18,134.94
2017/12/04,12:42:19,134.27
2017/12/04,12:42:20,134.27
2017/12/04,12:42:21,133.94
2017/12/04,12:42:22,134.27
2017/12/04,12:42:23,133.60
2017/12/04,12:42:24,133.60
2017/12/04,12:42:25,133.94
2017/12/04,12:42:26,133.27
2017/12/04,12:42:27,133.27
2017/12/04,12:42:28,133.27
2017/12/04,12:42:29,132.94
2017/12/04,12:42:30,132.60
2017/12/04,12:42:31,132.60
2017/12/04,12:42:32,132.27
2017/12/04,12:42:33,131.60
2017/12/04,12:42:34,131.27
2017/12/04,12:42:35,130.27
2017/12/04,12:42:36,129.27
2017/12/04,12:42:37,129.27
2017/12/04,12:42:38,129.60
2017/12/04,12:42:39,130.93
2017/12/04,12:42:40,130.60
2017/12/04,12:42:41,130.27
2017/12/04,12:42:42,129.93
2017/12/04,12:42:43,129.60
2017/12/04,12:42:44,128.93
2017/12/04,12:42:45,128.27
2017/12/04,12:42:46,128.60
2017/12/04,12:42:47,128.93
2017/12/04,12:42:48,129.60
2017/12/04,12:42:49,128.93
2017/12/04,12:42:50,128.60
2017/12/04,12:42:51,127.60
2017/12/04,12:42:52,126.60
2017/12/04,12:42:53,125.27
2017/12/04,12:42:54,124.61
2017/12/04,12:42:55,123.94
2017/12/04,12:42:56,122.95
2017/12/04,12:42:57,121.95
2017/12/04,12:42:58,120.62
2017/12/04,12:42:59,119.30
2017/12/04,12:43:00,118.30
2017/12/04,12:43:01,117.31
2017/12/04,12:43:02,115.66
2017/12/04,12:43:03,114.66
2017/12/04,12:43:04,114.00
2017/12/04,12:43:05,113.67
2017/12/04,12:43:06,113.01
2017/12/04,12:43:07,112.35
2017/12/04,12:43:08,110.04
2017/12/04,12:43:09,108.40
2017/12/04,12:43:10,107.74
2017/12/04,12:43:11,107.08
2017/12/04,12:43:12,106.42
2017/12/04,12:43:13,104.78
2017/12/04,12:43:14,103.13
2017/12/04,12:43:15,101.82
2017/12/04,12:43:16,99.85
2017/12/04,12:43:17,98.21
2017/12/04,12:43:18,96.90
2017/12/04,12:43:19,95.92
2017/12/04,12:43:20,95.27
2017/12/04,12:43:21,94.61
2017/12/04,12:43:22,94.29
