"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2256868)"
2017/07/12,09:53:23,32.01
2017/07/12,09:53:24,32.01
2017/07/12,09:53:25,32.01
2017/07/12,09:53:26,32.01
2017/07/12,09:53:27,32.01
2017/07/12,09:53:28,32.01
2017/07/12,09:53:29,32.01
2017/07/12,09:53:30,32.01
2017/07/12,09:53:31,32.01
2017/07/12,09:53:32,32.01
2017/07/12,09:53:33,32.01
2017/07/12,09:53:34,32.01
2017/07/12,09:53:35,32.01
2017/07/12,09:53:36,32.01
2017/07/12,09:53:37,32.01
2017/07/12,09:53:38,32.01
2017/07/12,09:53:39,32.01
2017/07/12,09:53:40,32.01
2017/07/12,09:53:41,32.01
2017/07/12,09:53:42,32.01
2017/07/12,09:53:43,32.01
2017/07/12,09:53:44,32.01
2017/07/12,09:53:45,32.01
2017/07/12,09:53:46,32.01
2017/07/12,09:53:47,32.01
2017/07/12,09:53:48,31.68
2017/07/12,09:53:49,32.01
2017/07/12,09:53:50,32.01
2017/07/12,09:53:51,32.01
2017/07/12,09:53:52,31.68
2017/07/12,09:53:53,31.68
2017/07/12,09:53:54,31.68
2017/07/12,09:53:55,32.01
2017/07/12,09:53:56,31.68
2017/07/12,09:53:57,31.68
2017/07/12,09:53:58,31.68
2017/07/12,09:53:59,31.68
2017/07/12,09:54:00,31.68
2017/07/12,09:54:01,31.68
2017/07/12,09:54:02,31.68
2017/07/12,09:54:03,31.68
2017/07/12,09:54:04,31.68
2017/07/12,09:54:05,31.68
2017/07/12,09:54:06,31.68
2017/07/12,09:54:07,31.68
2017/07/12,09:54:08,31.68
2017/07/12,09:54:09,31.68
2017/07/12,09:54:10,31.68
2017/07/12,09:54:11,31.68
2017/07/12,09:54:12,31.68
2017/07/12,09:54:13,31.68
2017/07/12,09:54:14,31.68
2017/07/12,09:54:15,31.68
2017/07/12,09:54:16,31.68
2017/07/12,09:54:17,31.68
2017/07/12,09:54:18,31.68
2017/07/12,09:54:19,31.68
2017/07/12,09:54:20,31.68
2017/07/12,09:54:21,31.68
2017/07/12,09:54:22,31.68
2017/07/12,09:54:23,31.68
2017/07/12,09:54:24,31.68
2017/07/12,09:54:25,31.68
2017/07/12,09:54:26,31.68
2017/07/12,09:54:27,31.68
2017/07/12,09:54:28,31.68
2017/07/12,09:54:29,31.68
2017/07/12,09:54:30,31.68
2017/07/12,09:54:31,31.68
2017/07/12,09:54:32,31.68
2017/07/12,09:54:33,31.68
2017/07/12,09:54:34,31.68
2017/07/12,09:54:35,31.68
2017/07/12,09:54:36,31.68
2017/07/12,09:54:37,31.68
2017/07/12,09:54:38,31.68
2017/07/12,09:54:39,31.68
2017/07/12,09:54:40,31.68
2017/07/12,09:54:41,31.68
2017/07/12,09:54:42,31.68
2017/07/12,09:54:43,31.68
2017/07/12,09:54:44,31.34
2017/07/12,09:54:45,31.68
2017/07/12,09:54:46,31.68
2017/07/12,09:54:47,31.68
2017/07/12,09:54:48,31.68
2017/07/12,09:54:49,31.34
2017/07/12,09:54:50,31.68
2017/07/12,09:54:51,31.34
2017/07/12,09:54:52,31.68
2017/07/12,09:54:53,31.68
2017/07/12,09:54:54,31.68
2017/07/12,09:54:55,31.34
2017/07/12,09:54:56,31.68
2017/07/12,09:54:57,31.34
2017/07/12,09:54:58,31.68
2017/07/12,09:54:59,31.34
2017/07/12,09:55:00,31.34
2017/07/12,09:55:01,31.34
2017/07/12,09:55:02,31.34
2017/07/12,09:55:03,31.34
2017/07/12,09:55:04,31.34
2017/07/12,09:55:05,31.34
2017/07/12,09:55:06,31.34
2017/07/12,09:55:07,31.34
2017/07/12,09:55:08,31.68
2017/07/12,09:55:09,31.34
2017/07/12,09:55:10,31.34
2017/07/12,09:55:11,31.34
2017/07/12,09:55:12,31.34
2017/07/12,09:55:13,31.34
2017/07/12,09:55:14,31.34
2017/07/12,09:55:15,31.34
2017/07/12,09:55:16,31.34
2017/07/12,09:55:17,31.34
2017/07/12,09:55:18,31.34
