"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2249227)"
2017/07/12,11:36:11,27.67
2017/07/12,11:36:12,27.67
2017/07/12,11:36:13,27.67
2017/07/12,11:36:14,27.67
2017/07/12,11:36:15,27.67
2017/07/12,11:36:16,27.67
2017/07/12,11:36:17,27.67
2017/07/12,11:36:18,27.67
2017/07/12,11:36:19,27.33
2017/07/12,11:36:20,27.67
2017/07/12,11:36:21,27.67
2017/07/12,11:36:22,27.67
2017/07/12,11:36:23,27.67
2017/07/12,11:36:24,28.00
2017/07/12,11:36:25,29.01
2017/07/12,11:36:26,30.34
2017/07/12,11:36:27,33.01
2017/07/12,11:36:28,36.34
2017/07/12,11:36:29,40.32
2017/07/12,11:36:30,44.62
2017/07/12,11:36:31,48.57
2017/07/12,11:36:32,53.17
2017/07/12,11:36:33,60.37
2017/07/12,11:36:34,66.89
2017/07/12,11:36:35,74.06
2017/07/12,11:36:36,79.60
2017/07/12,11:36:37,86.45
2017/07/12,11:36:38,92.65
2017/07/12,11:36:39,101.17
2017/07/12,11:36:40,108.73
2017/07/12,11:36:41,117.97
2017/07/12,11:36:42,127.27
2017/07/12,11:36:43,133.60
2017/07/12,11:36:44,137.95
2017/07/12,11:36:45,144.66
2017/07/12,11:36:46,150.38
2017/07/12,11:36:47,156.11
2017/07/12,11:36:48,163.21
2017/07/12,11:36:49,167.27
2017/07/12,11:36:50,171.00
2017/07/12,11:36:51,174.72
2017/07/12,11:36:52,180.83
2017/07/12,11:36:53,186.94
2017/07/12,11:36:54,197.79
2017/07/12,11:36:55,219.44
2017/07/12,11:36:56,231.23
2017/07/12,11:36:57,234.59
2017/07/12,11:36:58,237.60
2017/07/12,11:36:59,241.62
2017/07/12,11:37:00,246.64
2017/07/12,11:37:01,252.97
2017/07/12,11:37:02,260.95
2017/07/12,11:37:03,267.58
2017/07/12,11:37:04,270.22
2017/07/12,11:37:05,269.89
2017/07/12,11:37:06,268.57
2017/07/12,11:37:07,266.91
2017/07/12,11:37:08,267.25
2017/07/12,11:37:09,264.93
2017/07/12,11:37:10,263.60
2017/07/12,11:37:11,259.29
2017/07/12,11:37:12,257.30
2017/07/12,11:37:13,256.63
2017/07/12,11:37:14,254.64
2017/07/12,11:37:15,253.97
2017/07/12,11:37:16,258.29
2017/07/12,11:37:17,256.30
2017/07/12,11:37:18,254.30
2017/07/12,11:37:19,252.64
2017/07/12,11:37:20,248.97
2017/07/12,11:37:21,245.30
2017/07/12,11:37:22,245.97
2017/07/12,11:37:23,245.97
2017/07/12,11:37:24,245.63
2017/07/12,11:37:25,244.97
2017/07/12,11:37:26,243.29
2017/07/12,11:37:27,241.96
2017/07/12,11:37:28,240.28
2017/07/12,11:37:29,237.60
2017/07/12,11:37:30,235.26
2017/07/12,11:37:31,232.57
2017/07/12,11:37:32,230.22
2017/07/12,11:37:33,226.18
2017/07/12,11:37:34,222.48
2017/07/12,11:37:35,218.09
2017/07/12,11:37:36,213.03
2017/07/12,11:37:37,209.31
2017/07/12,11:37:38,206.94
2017/07/12,11:37:39,205.24
2017/07/12,11:37:40,202.20
2017/07/12,11:37:41,200.16
2017/07/12,11:37:42,197.79
2017/07/12,11:37:43,196.09
2017/07/12,11:37:44,194.06
2017/07/12,11:37:45,192.02
2017/07/12,11:37:46,190.67
2017/07/12,11:37:47,189.65
2017/07/12,11:37:48,189.31
2017/07/12,11:37:49,189.65
2017/07/12,11:37:50,187.95
2017/07/12,11:37:51,187.27
2017/07/12,11:37:52,186.60
2017/07/12,11:37:53,186.60
2017/07/12,11:37:54,185.92
2017/07/12,11:37:55,184.22
2017/07/12,11:37:56,182.52
2017/07/12,11:37:57,179.81
2017/07/12,11:37:58,177.78
2017/07/12,11:37:59,175.40
2017/07/12,11:38:00,173.03
2017/07/12,11:38:01,171.00
2017/07/12,11:38:02,168.62
2017/07/12,11:38:03,166.25
2017/07/12,11:38:04,165.58
2017/07/12,11:38:05,164.56
2017/07/12,11:38:06,164.56
2017/07/12,11:38:07,164.56
2017/07/12,11:38:08,164.22
2017/07/12,11:38:09,163.88
2017/07/12,11:38:10,163.55
2017/07/12,11:38:11,163.88
2017/07/12,11:38:12,163.88
2017/07/12,11:38:13,164.56
2017/07/12,11:38:14,166.93
2017/07/12,11:38:15,167.61
2017/07/12,11:38:16,165.58
2017/07/12,11:38:17,164.22
2017/07/12,11:38:18,164.22
2017/07/12,11:38:19,163.55
2017/07/12,11:38:20,164.22
2017/07/12,11:38:21,166.59
2017/07/12,11:38:22,167.61
2017/07/12,11:38:23,169.98
2017/07/12,11:38:24,179.13
2017/07/12,11:38:25,181.51
2017/07/12,11:38:26,183.54
2017/07/12,11:38:27,186.60
2017/07/12,11:38:28,192.02
2017/07/12,11:38:29,196.43
2017/07/12,11:38:30,197.45
2017/07/12,11:38:31,201.18
2017/07/12,11:38:32,233.58
2017/07/12,11:38:33,263.27
2017/07/12,11:38:34,284.40
2017/07/12,11:38:35,304.05
2017/07/12,11:38:36,322.30
2017/07/12,11:38:37,329.12
2017/07/12,11:38:38,334.63
2017/07/12,11:38:39,331.72
2017/07/12,11:38:40,324.25
2017/07/12,11:38:41,317.42
2017/07/12,11:38:42,310.58
2017/07/12,11:38:43,304.70
2017/07/12,11:38:44,299.48
2017/07/12,11:38:45,294.89
2017/07/12,11:38:46,289.65
2017/07/12,11:38:47,284.72
2017/07/12,11:38:48,279.46
2017/07/12,11:38:49,274.85
2017/07/12,11:38:50,270.55
2017/07/12,11:38:51,265.92
2017/07/12,11:38:52,261.28
2017/07/12,11:38:53,256.63
2017/07/12,11:38:54,252.97
2017/07/12,11:38:55,248.64
2017/07/12,11:38:56,244.97
2017/07/12,11:38:57,242.29
2017/07/12,11:38:58,239.95
2017/07/12,11:38:59,236.93
2017/07/12,11:39:00,233.91
2017/07/12,11:39:01,231.23
