"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2249225)"
2017/04/07,10:27:33,197.11
2017/04/07,10:27:34,307.32
2017/04/07,10:27:35,485.75
2017/04/07,10:27:36,553.51
2017/04/07,10:27:37,552.24
2017/04/07,10:27:38,510.23
2017/04/07,10:27:39,568.15
2017/04/07,10:27:40,556.06
2017/04/07,10:27:41,516.92
2017/04/07,10:27:42,535.06
2017/04/07,10:27:43,668.50
2017/04/07,10:27:44,569.10
2017/04/07,10:27:45,651.79
2017/04/07,10:27:46,570.69
2017/04/07,10:27:47,570.05
2017/04/07,10:27:48,506.40
2017/04/07,10:27:49,437.92
2017/04/07,10:27:50,469.50
2017/04/07,10:27:51,368.92
2017/04/07,10:27:52,293.91
2017/04/07,10:27:53,241.62
2017/04/07,10:27:54,213.36
2017/04/07,10:27:55,199.49
2017/04/07,10:27:56,167.95
2017/04/07,10:27:57,161.18
2017/04/07,10:27:58,173.37
2017/04/07,10:27:59,190.67
2017/04/07,10:28:00,287.68
2017/04/07,10:28:01,270.22
2017/04/07,10:28:02,283.41
2017/04/07,10:28:03,250.31
2017/04/07,10:28:04,213.36
2017/04/07,10:28:05,196.43
2017/04/07,10:28:06,251.97
2017/04/07,10:28:07,304.70
2017/04/07,10:28:08,464.08
2017/04/07,10:28:09,449.73
2017/04/07,10:28:10,364.73
2017/04/07,10:28:11,279.46
2017/04/07,10:28:12,209.64
2017/04/07,10:28:13,161.52
2017/04/07,10:28:14,160.50
2017/04/07,10:28:15,151.73
2017/04/07,10:28:16,127.93
2017/04/07,10:28:17,101.49
2017/04/07,10:28:18,174.72
2017/04/07,10:28:19,147.35
2017/04/07,10:28:20,291.95
2017/04/07,10:28:21,294.24
2017/04/07,10:28:22,181.17
2017/04/07,10:28:23,121.62
2017/04/07,10:28:24,114.33
2017/04/07,10:28:25,131.27
2017/04/07,10:28:26,110.04
2017/04/07,10:28:27,113.34
2017/04/07,10:28:28,108.07
2017/04/07,10:28:29,99.53
2017/04/07,10:28:30,92.33
2017/04/07,10:28:31,85.80
2017/04/07,10:28:32,78.62
2017/04/07,10:28:33,78.62
2017/04/07,10:28:34,118.97
2017/04/07,10:28:35,159.15
2017/04/07,10:28:36,136.95
2017/04/07,10:28:37,122.61
2017/04/07,10:28:38,96.25
2017/04/07,10:28:39,81.23
2017/04/07,10:28:40,76.02
2017/04/07,10:28:41,72.76
2017/04/07,10:28:42,72.76
2017/04/07,10:28:43,67.55
2017/04/07,10:28:44,75.04
2017/04/07,10:28:45,71.46
2017/04/07,10:28:46,72.11
2017/04/07,10:28:47,73.09
2017/04/07,10:28:48,62.65
2017/04/07,10:28:49,62.00
2017/04/07,10:28:50,57.42
2017/04/07,10:28:51,57.10
2017/04/07,10:28:52,57.10
2017/04/07,10:28:53,56.12
2017/04/07,10:28:54,56.77
2017/04/07,10:28:55,57.75
2017/04/07,10:28:56,58.08
2017/04/07,10:28:57,93.31
2017/04/07,10:28:58,87.75
2017/04/07,10:28:59,100.51
2017/04/07,10:29:00,97.23
2017/04/07,10:29:01,93.96
2017/04/07,10:29:02,87.10
2017/04/07,10:29:03,76.02
2017/04/07,10:29:04,65.92
2017/04/07,10:29:05,58.41
2017/04/07,10:29:06,58.08
2017/04/07,10:29:07,59.06
2017/04/07,10:29:08,59.71
2017/04/07,10:29:09,57.10
2017/04/07,10:29:10,53.49
2017/04/07,10:29:11,51.85
2017/04/07,10:29:12,50.54
2017/04/07,10:29:13,52.51
2017/04/07,10:29:14,52.51
2017/04/07,10:29:15,53.82
2017/04/07,10:29:16,52.18
2017/04/07,10:29:17,52.84
2017/04/07,10:29:18,51.85
2017/04/07,10:29:19,47.91
2017/04/07,10:29:20,42.97
2017/04/07,10:29:21,52.51
2017/04/07,10:29:22,58.73
2017/04/07,10:29:23,58.41
2017/04/07,10:29:24,54.48
2017/04/07,10:29:25,55.13
2017/04/07,10:29:26,51.53
2017/04/07,10:29:27,52.51
2017/04/07,10:29:28,51.20
2017/04/07,10:29:29,51.53
2017/04/07,10:29:30,47.91
2017/04/07,10:29:31,40.65
2017/04/07,10:29:32,38.66
2017/04/07,10:29:33,38.66
2017/04/07,10:29:34,39.33
2017/04/07,10:29:35,39.99
2017/04/07,10:29:36,42.64
2017/04/07,10:29:37,42.97
2017/04/07,10:29:38,43.30
2017/04/07,10:29:39,42.97
2017/04/07,10:29:40,39.66
2017/04/07,10:29:41,38.33
2017/04/07,10:29:42,37.34
2017/04/07,10:29:43,35.68
2017/04/07,10:29:44,40.65
2017/04/07,10:29:45,43.30
2017/04/07,10:29:46,43.63
2017/04/07,10:29:47,41.64
2017/04/07,10:29:48,40.65
2017/04/07,10:29:49,42.30
2017/04/07,10:29:50,41.31
2017/04/07,10:29:51,38.99
2017/04/07,10:29:52,44.95
2017/04/07,10:29:53,49.56
2017/04/07,10:29:54,54.48
2017/04/07,10:29:55,49.56
2017/04/07,10:29:56,47.25
2017/04/07,10:29:57,43.30
2017/04/07,10:29:58,40.32
2017/04/07,10:29:59,39.99
2017/04/07,10:30:00,38.33
2017/04/07,10:30:01,38.00
2017/04/07,10:30:02,43.30
2017/04/07,10:30:03,43.96
2017/04/07,10:30:04,42.64
2017/04/07,10:30:05,40.32
2017/04/07,10:30:06,38.00
2017/04/07,10:30:07,37.34
2017/04/07,10:30:08,35.34
2017/04/07,10:30:09,35.68
2017/04/07,10:30:10,36.34
2017/04/07,10:30:11,37.34
2017/04/07,10:30:12,36.34
2017/04/07,10:30:13,36.67
2017/04/07,10:30:14,37.34
2017/04/07,10:30:15,34.01
2017/04/07,10:30:16,34.01
2017/04/07,10:30:17,34.34
2017/04/07,10:30:18,34.01
2017/04/07,10:30:19,32.01
2017/04/07,10:30:20,31.34
2017/04/07,10:30:21,31.34
2017/04/07,10:30:22,32.35
2017/04/07,10:30:23,31.01
2017/04/07,10:30:24,30.68
2017/04/07,10:30:25,31.01
2017/04/07,10:30:26,31.68
2017/04/07,10:30:27,32.35
2017/04/07,10:30:28,33.01
2017/04/07,10:30:29,32.01
2017/04/07,10:30:30,31.01
2017/04/07,10:30:31,31.01
2017/04/07,10:30:32,30.68
2017/04/07,10:30:33,31.01
2017/04/07,10:30:34,33.35
2017/04/07,10:30:35,33.01
2017/04/07,10:30:36,32.68
2017/04/07,10:30:37,33.35
2017/04/07,10:30:38,33.35
2017/04/07,10:30:39,32.35
2017/04/07,10:30:40,29.67
2017/04/07,10:30:41,30.34
2017/04/07,10:30:42,30.01
2017/04/07,10:30:43,29.34
2017/04/07,10:30:44,28.67
2017/04/07,10:30:45,29.67
2017/04/07,10:30:46,30.34
2017/04/07,10:30:47,30.01
2017/04/07,10:30:48,30.01
2017/04/07,10:30:49,30.34
2017/04/07,10:30:50,30.34
2017/04/07,10:30:51,31.34
2017/04/07,10:30:52,32.35
2017/04/07,10:30:53,32.68
2017/04/07,10:30:54,32.68
2017/04/07,10:30:55,31.68
2017/04/07,10:30:56,30.01
2017/04/07,10:30:57,28.34
2017/04/07,10:30:58,27.33
2017/04/07,10:30:59,26.66
2017/04/07,10:31:00,28.67
2017/04/07,10:31:01,28.34
