date,time,tempC,location,probe_type,id
2017-07-06,12:26:08,120.62,50cm,old,flame4
2017-07-06,12:26:09,100.51,50cm,old,flame4
2017-07-06,12:26:10,100.84,50cm,old,flame4
2017-07-06,12:26:11,99.53,50cm,old,flame4
2017-07-06,12:26:12,100.18,50cm,old,flame4
2017-07-06,12:26:13,129.6,50cm,old,flame4
2017-07-06,12:26:14,147.69,50cm,old,flame4
2017-07-06,12:26:15,118.3,50cm,old,flame4
2017-07-06,12:26:16,88.73,50cm,old,flame4
2017-07-06,12:26:17,77,50cm,old,flame4
2017-07-06,12:26:18,79.6,50cm,old,flame4
2017-07-06,12:26:19,90.69,50cm,old,flame4
2017-07-06,12:26:20,85.47,50cm,old,flame4
2017-07-06,12:26:21,85.14,50cm,old,flame4
2017-07-06,12:26:22,83.51,50cm,old,flame4
2017-07-06,12:26:23,86.12,50cm,old,flame4
2017-07-06,12:26:24,77,50cm,old,flame4
2017-07-06,12:26:25,72.11,50cm,old,flame4
2017-07-06,12:26:26,72.11,50cm,old,flame4
2017-07-06,12:26:27,69.5,50cm,old,flame4
2017-07-06,12:26:28,63.96,50cm,old,flame4
2017-07-06,12:26:29,61.67,50cm,old,flame4
2017-07-06,12:26:30,62.65,50cm,old,flame4
2017-07-06,12:26:31,59.71,50cm,old,flame4
2017-07-06,12:26:32,59.06,50cm,old,flame4
2017-07-06,12:26:33,58.08,50cm,old,flame4
2017-07-06,12:26:34,54.81,50cm,old,flame4
2017-07-06,12:26:35,49.88,50cm,old,flame4
2017-07-06,12:26:36,48.9,50cm,old,flame4
2017-07-06,12:26:37,48.24,50cm,old,flame4
2017-07-06,12:26:38,48.9,50cm,old,flame4
2017-07-06,12:26:39,47.58,50cm,old,flame4
2017-07-06,12:26:40,48.24,50cm,old,flame4
2017-07-06,12:26:41,46.26,50cm,old,flame4
2017-07-06,12:26:42,44.29,50cm,old,flame4
2017-07-06,12:26:43,43.3,50cm,old,flame4
2017-07-06,12:26:44,42.3,50cm,old,flame4
2017-07-06,12:26:45,41.31,50cm,old,flame4
2017-07-06,12:26:46,40.65,50cm,old,flame4
2017-07-06,12:26:47,40.98,50cm,old,flame4
2017-07-06,12:26:48,40.65,50cm,old,flame4
2017-07-06,12:26:49,40.32,50cm,old,flame4
2017-07-06,12:26:50,41.64,50cm,old,flame4
2017-07-06,12:01:50,50.21,0cm,old,flame6
2017-07-06,12:01:51,51.2,0cm,old,flame6
2017-07-06,12:01:52,53.49,0cm,old,flame6
2017-07-06,12:01:53,54.81,0cm,old,flame6
2017-07-06,12:01:54,55.79,0cm,old,flame6
2017-07-06,12:01:55,56.77,0cm,old,flame6
2017-07-06,12:01:56,58.08,0cm,old,flame6
2017-07-06,12:01:57,60.69,0cm,old,flame6
2017-07-06,12:01:58,62.98,0cm,old,flame6
2017-07-06,12:01:59,63.63,0cm,old,flame6
2017-07-06,12:02:00,65.26,0cm,old,flame6
2017-07-06,12:02:01,70.48,0cm,old,flame6
2017-07-06,12:02:02,73.74,0cm,old,flame6
2017-07-06,12:02:03,78.62,0cm,old,flame6
2017-07-06,12:02:04,79.6,0cm,old,flame6
2017-07-06,12:02:05,84.49,0cm,old,flame6
2017-07-06,12:02:06,84.49,0cm,old,flame6
2017-07-06,12:02:07,92,0cm,old,flame6
2017-07-06,12:02:08,95.6,0cm,old,flame6
2017-07-06,12:02:09,106.09,0cm,old,flame6
2017-07-06,12:02:10,105.76,0cm,old,flame6
2017-07-06,12:02:11,134.94,0cm,old,flame6
2017-07-06,12:02:12,133.27,0cm,old,flame6
2017-07-06,12:02:13,131.93,0cm,old,flame6
2017-07-06,12:02:14,115.99,0cm,old,flame6
2017-07-06,12:02:15,114,0cm,old,flame6
2017-07-06,12:02:16,105.76,0cm,old,flame6
2017-07-06,12:02:17,95.27,0cm,old,flame6
2017-07-06,12:02:18,85.47,0cm,old,flame6
2017-07-06,12:02:19,78.95,0cm,old,flame6
2017-07-06,12:02:20,71.46,0cm,old,flame6
2017-07-06,12:02:21,67.55,0cm,old,flame6
2017-07-06,12:02:22,72.11,0cm,old,flame6
2017-07-06,12:02:23,78.62,0cm,old,flame6
2017-07-06,12:02:24,123.94,0cm,old,flame6
2017-07-06,12:02:25,101.17,0cm,old,flame6
2017-07-06,12:02:26,80.9,0cm,old,flame6
2017-07-06,12:02:27,70.48,0cm,old,flame6
2017-07-06,12:02:28,76.67,0cm,old,flame6
2017-07-06,12:02:29,88.08,0cm,old,flame6
2017-07-06,12:02:30,84.49,0cm,old,flame6
2017-07-06,12:02:31,83.19,0cm,old,flame6
2017-07-06,12:02:32,75.69,0cm,old,flame6
2017-07-06,12:02:33,69.83,0cm,old,flame6
2017-07-06,12:02:34,71.46,0cm,old,flame6
2017-07-06,12:02:35,93.96,0cm,old,flame6
2017-07-06,12:02:36,104.45,0cm,old,flame6
2017-07-06,12:02:37,132.27,0cm,old,flame6
2017-07-06,12:02:38,125.6,0cm,old,flame6
2017-07-06,12:02:39,181.51,0cm,old,flame6
2017-07-06,12:02:40,146.68,0cm,old,flame6
2017-07-06,12:02:41,113.67,0cm,old,flame6
2017-07-06,12:02:42,98.21,0cm,old,flame6
2017-07-06,12:02:43,94.94,0cm,old,flame6
2017-07-06,12:02:44,88.41,0cm,old,flame6
2017-07-06,12:02:45,152.06,0cm,old,flame6
2017-07-06,12:02:46,127.93,0cm,old,flame6
2017-07-06,12:02:47,119.3,0cm,old,flame6
2017-07-06,12:02:48,111.03,0cm,old,flame6
2017-07-06,12:02:49,95.92,0cm,old,flame6
2017-07-06,12:02:50,101.82,0cm,old,flame6
2017-07-06,12:02:51,146.34,0cm,old,flame6
2017-07-06,12:02:52,321.32,0cm,old,flame6
2017-07-06,12:02:53,316.11,0cm,old,flame6
2017-07-06,12:02:54,451.64,0cm,old,flame6
2017-07-06,12:02:55,682.03,0cm,old,flame6
2017-07-06,12:02:56,616.26,0cm,old,flame6
2017-07-06,12:02:57,466.63,0cm,old,flame6
2017-07-06,12:02:58,473.96,0cm,old,flame6
2017-07-06,12:02:59,362.79,0cm,old,flame6
2017-07-06,12:03:00,370.86,0cm,old,flame6
2017-07-06,12:03:01,369.89,0cm,old,flame6
2017-07-06,12:03:02,309.6,0cm,old,flame6
2017-07-06,12:03:03,286.04,0cm,old,flame6
2017-07-06,12:03:04,338.2,0cm,old,flame6
2017-07-06,12:03:05,320.67,0cm,old,flame6
2017-07-06,12:03:06,330.74,0cm,old,flame6
2017-07-06,12:03:07,327.49,0cm,old,flame6
2017-07-06,12:03:08,345.33,0cm,old,flame6
2017-07-06,12:03:09,273.53,0cm,old,flame6
2017-07-06,12:03:10,280.78,0cm,old,flame6
2017-07-06,12:03:11,250.97,0cm,old,flame6
2017-07-06,12:03:12,199.82,0cm,old,flame6
2017-07-06,12:03:13,183.2,0cm,old,flame6
2017-07-06,12:03:14,213.7,0cm,old,flame6
2017-07-06,12:03:15,240.95,0cm,old,flame6
2017-07-06,12:03:16,228.87,0cm,old,flame6
2017-07-06,12:03:17,187.61,0cm,old,flame6
2017-07-06,12:03:18,180.15,0cm,old,flame6
2017-07-06,12:03:19,212.01,0cm,old,flame6
2017-07-06,12:03:20,244.3,0cm,old,flame6
2017-07-06,12:03:21,270.55,0cm,old,flame6
2017-07-06,12:03:22,290.63,0cm,old,flame6
2017-07-06,12:03:23,290.96,0cm,old,flame6
2017-07-06,12:03:24,335.28,0cm,old,flame6
2017-07-06,12:03:25,293.26,0cm,old,flame6
2017-07-06,12:03:26,226.52,0cm,old,flame6
2017-07-06,12:03:27,205.24,0cm,old,flame6
2017-07-06,12:03:28,193.38,0cm,old,flame6
2017-07-06,12:03:29,198.81,0cm,old,flame6
2017-07-06,12:03:30,258.29,0cm,old,flame6
2017-07-06,12:03:31,279.46,0cm,old,flame6
2017-07-06,12:03:32,269.89,0cm,old,flame6
2017-07-06,12:03:33,268.24,0cm,old,flame6
2017-07-06,12:03:34,251.64,0cm,old,flame6
2017-07-06,12:03:35,204.91,0cm,old,flame6
2017-07-06,12:03:36,197.79,0cm,old,flame6
2017-07-06,12:03:37,267.58,0cm,old,flame6
2017-07-06,12:03:38,273.53,0cm,old,flame6
2017-07-06,12:03:39,237.94,0cm,old,flame6
2017-07-06,12:03:40,195.76,0cm,old,flame6
2017-07-06,12:03:41,180.49,0cm,old,flame6
2017-07-06,12:03:42,183.54,0cm,old,flame6
2017-07-06,12:03:43,170.66,0cm,old,flame6
2017-07-06,12:03:44,149.03,0cm,old,flame6
2017-07-06,12:03:45,160.84,0cm,old,flame6
2017-07-06,12:03:46,178.45,0cm,old,flame6
2017-07-06,12:03:47,157.12,0cm,old,flame6
2017-07-06,12:03:48,160.16,0cm,old,flame6
2017-07-06,12:03:49,150.38,0cm,old,flame6
2017-07-06,12:03:50,133.6,0cm,old,flame6
2017-07-06,12:03:51,141.98,0cm,old,flame6
2017-07-06,12:03:52,154.09,0cm,old,flame6
2017-07-06,12:03:53,149.03,0cm,old,flame6
2017-07-06,12:03:54,142.65,0cm,old,flame6
2017-07-06,12:03:55,144.66,0cm,old,flame6
2017-07-06,12:03:56,139.29,0cm,old,flame6
2017-07-06,12:03:57,146.01,0cm,old,flame6
2017-07-06,12:03:58,147.01,0cm,old,flame6
2017-07-06,12:03:59,115.33,0cm,old,flame6
2017-07-06,12:04:00,99.85,0cm,old,flame6
2017-07-06,12:04:01,106.42,0cm,old,flame6
2017-07-06,12:04:02,101.17,0cm,old,flame6
2017-07-06,12:04:03,99.85,0cm,old,flame6
2017-07-06,12:04:04,107.08,0cm,old,flame6
2017-07-06,12:04:05,105.11,0cm,old,flame6
2017-07-06,12:04:06,124.94,0cm,old,flame6
2017-07-06,12:04:07,104.45,0cm,old,flame6
2017-07-06,12:04:08,91.67,0cm,old,flame6
2017-07-06,12:04:09,86.77,0cm,old,flame6
2017-07-06,12:04:10,83.51,0cm,old,flame6
2017-07-06,12:04:11,90.36,0cm,old,flame6
2017-07-06,12:04:12,85.47,0cm,old,flame6
2017-07-06,12:04:13,72.76,0cm,old,flame6
2017-07-06,12:04:14,66.57,0cm,old,flame6
2017-07-06,12:04:15,61.67,0cm,old,flame6
2017-07-06,12:04:16,58.73,0cm,old,flame6
2017-07-06,12:04:17,60.04,0cm,old,flame6
2017-07-06,12:04:18,57.1,0cm,old,flame6
2017-07-06,12:04:19,53.82,0cm,old,flame6
2017-07-06,12:04:20,55.46,0cm,old,flame6
2017-07-06,12:04:21,57.75,0cm,old,flame6
2017-07-06,12:04:22,60.69,0cm,old,flame6
2017-07-06,12:04:23,59.39,0cm,old,flame6
2017-07-06,12:04:24,57.75,0cm,old,flame6
2017-07-06,12:04:25,53.82,0cm,old,flame6
2017-07-06,12:04:26,53.17,0cm,old,flame6
2017-07-06,12:04:27,60.04,0cm,old,flame6
2017-07-06,12:04:28,64.94,0cm,old,flame6
2017-07-06,12:04:29,69.18,0cm,old,flame6
2017-07-06,12:04:30,63.96,0cm,old,flame6
2017-07-06,12:04:31,55.79,0cm,old,flame6
2017-07-06,12:04:32,52.51,0cm,old,flame6
2017-07-06,12:04:33,54.15,0cm,old,flame6
2017-07-06,12:04:34,58.08,0cm,old,flame6
2017-07-06,12:04:35,52.84,0cm,old,flame6
2017-07-06,12:04:36,52.51,0cm,old,flame6
2017-07-06,12:04:37,55.79,0cm,old,flame6
2017-07-06,12:04:38,58.41,0cm,old,flame6
2017-07-06,12:04:39,66.57,0cm,old,flame6
2017-07-06,12:04:40,74.39,0cm,old,flame6
2017-07-06,12:04:41,71.78,0cm,old,flame6
2017-07-06,12:04:42,72.43,0cm,old,flame6
2017-07-06,12:04:43,69.5,0cm,old,flame6
2017-07-06,12:04:44,69.5,0cm,old,flame6
2017-07-06,12:04:45,71.13,0cm,old,flame6
2017-07-06,12:04:46,64.61,0cm,old,flame6
2017-07-06,12:04:47,62.65,0cm,old,flame6
2017-07-06,12:04:48,65.59,0cm,old,flame6
2017-07-06,12:04:49,62.98,0cm,old,flame6
2017-07-06,12:04:50,57.75,0cm,old,flame6
2017-07-06,12:04:51,55.13,0cm,old,flame6
2017-07-06,12:04:52,53.49,0cm,old,flame6
2017-07-06,12:04:53,58.73,0cm,old,flame6
2017-07-06,12:04:54,60.37,0cm,old,flame6
2017-07-06,12:04:55,54.15,0cm,old,flame6
2017-07-06,12:04:56,50.21,0cm,old,flame6
2017-07-06,12:04:57,50.87,0cm,old,flame6
2017-07-06,12:04:58,53.49,0cm,old,flame6
2017-07-06,12:04:59,57.1,0cm,old,flame6
2017-07-06,12:05:00,53.49,0cm,old,flame6
2017-07-06,12:05:01,55.79,0cm,old,flame6
2017-07-06,12:05:02,53.17,0cm,old,flame6
2017-07-06,12:05:03,47.91,0cm,old,flame6
2017-07-06,12:05:04,51.2,0cm,old,flame6
2017-07-06,12:05:05,55.13,0cm,old,flame6
2017-07-06,12:05:06,52.18,0cm,old,flame6
2017-07-06,12:05:07,55.79,0cm,old,flame6
2017-07-06,12:05:08,52.18,0cm,old,flame6
2017-07-06,12:05:09,47.58,0cm,old,flame6
2017-07-06,12:05:10,44.62,0cm,old,flame6
2017-07-06,12:05:11,48.57,0cm,old,flame6
2017-07-06,12:05:12,46.26,0cm,old,flame6
2017-07-06,12:05:13,49.56,0cm,old,flame6
2017-07-06,12:05:14,55.13,0cm,old,flame6
2017-07-06,12:05:15,53.82,0cm,old,flame6
2017-07-06,12:05:16,54.81,0cm,old,flame6
2017-07-06,12:05:17,54.15,0cm,old,flame6
2017-07-06,12:05:18,55.46,0cm,old,flame6
2017-07-06,12:05:19,56.77,0cm,old,flame6
2017-07-06,12:05:20,59.39,0cm,old,flame6
2017-07-06,12:05:21,62.33,0cm,old,flame6
2017-07-06,12:05:22,56.12,0cm,old,flame6
2017-07-06,12:05:23,48.9,0cm,old,flame6
2017-07-06,12:05:24,50.87,0cm,old,flame6
2017-07-06,12:05:25,49.88,0cm,old,flame6
2017-07-06,12:05:26,51.2,0cm,old,flame6
2017-07-06,12:05:27,49.56,0cm,old,flame6
2017-07-06,12:05:28,47.58,0cm,old,flame6
2017-07-06,12:05:29,46.26,0cm,old,flame6
2017-07-06,12:05:30,48.57,0cm,old,flame6
2017-07-06,12:05:31,51.85,0cm,old,flame6
2017-07-06,12:05:32,51.53,0cm,old,flame6
2017-07-06,12:05:33,48.57,0cm,old,flame6
2017-07-06,12:05:34,46.59,0cm,old,flame6
2017-07-06,12:05:35,49.88,0cm,old,flame6
2017-07-06,12:05:36,50.54,0cm,old,flame6
2017-07-06,12:05:37,50.87,0cm,old,flame6
2017-07-06,12:05:38,52.51,0cm,old,flame6
2017-07-06,12:05:39,52.84,0cm,old,flame6
2017-07-06,12:05:40,51.53,0cm,old,flame6
2017-07-06,12:05:41,53.82,0cm,old,flame6
2017-07-06,12:05:42,52.51,0cm,old,flame6
2017-07-06,12:05:43,53.17,0cm,old,flame6
2017-07-06,12:05:44,54.48,0cm,old,flame6
2017-07-06,12:05:45,56.77,0cm,old,flame6
2017-07-06,12:05:46,57.75,0cm,old,flame6
2017-07-06,12:05:47,52.18,0cm,old,flame6
2017-07-06,12:05:48,48.9,0cm,old,flame6
2017-07-06,12:05:49,53.49,0cm,old,flame6
2017-07-06,12:05:50,49.88,0cm,old,flame6
2017-07-06,12:01:50,36.01,25cm,old,flame6
2017-07-06,12:01:51,36.34,25cm,old,flame6
2017-07-06,12:01:52,36.67,25cm,old,flame6
2017-07-06,12:01:53,37,25cm,old,flame6
2017-07-06,12:01:54,37.34,25cm,old,flame6
2017-07-06,12:01:55,38,25cm,old,flame6
2017-07-06,12:01:56,38.33,25cm,old,flame6
2017-07-06,12:01:57,38.33,25cm,old,flame6
2017-07-06,12:01:58,38.99,25cm,old,flame6
2017-07-06,12:01:59,38.66,25cm,old,flame6
2017-07-06,12:02:00,39.33,25cm,old,flame6
2017-07-06,12:02:01,39.99,25cm,old,flame6
2017-07-06,12:02:02,40.98,25cm,old,flame6
2017-07-06,12:02:03,41.64,25cm,old,flame6
2017-07-06,12:02:04,42.3,25cm,old,flame6
2017-07-06,12:02:05,42.97,25cm,old,flame6
2017-07-06,12:02:06,43.3,25cm,old,flame6
2017-07-06,12:02:07,43.3,25cm,old,flame6
2017-07-06,12:02:08,42.97,25cm,old,flame6
2017-07-06,12:02:09,42.3,25cm,old,flame6
2017-07-06,12:02:10,43.96,25cm,old,flame6
2017-07-06,12:02:11,44.29,25cm,old,flame6
2017-07-06,12:02:12,42.97,25cm,old,flame6
2017-07-06,12:02:13,41.97,25cm,old,flame6
2017-07-06,12:02:14,41.97,25cm,old,flame6
2017-07-06,12:02:15,42.3,25cm,old,flame6
2017-07-06,12:02:16,42.64,25cm,old,flame6
2017-07-06,12:02:17,42.3,25cm,old,flame6
2017-07-06,12:02:18,41.64,25cm,old,flame6
2017-07-06,12:02:19,40.98,25cm,old,flame6
2017-07-06,12:02:20,41.31,25cm,old,flame6
2017-07-06,12:02:21,43.3,25cm,old,flame6
2017-07-06,12:02:22,43.96,25cm,old,flame6
2017-07-06,12:02:23,44.62,25cm,old,flame6
2017-07-06,12:02:24,44.95,25cm,old,flame6
2017-07-06,12:02:25,45.28,25cm,old,flame6
2017-07-06,12:02:26,43.96,25cm,old,flame6
2017-07-06,12:02:27,43.3,25cm,old,flame6
2017-07-06,12:02:28,43.96,25cm,old,flame6
2017-07-06,12:02:29,43.96,25cm,old,flame6
2017-07-06,12:02:30,43.63,25cm,old,flame6
2017-07-06,12:02:31,43.96,25cm,old,flame6
2017-07-06,12:02:32,44.95,25cm,old,flame6
2017-07-06,12:02:33,46.26,25cm,old,flame6
2017-07-06,12:02:34,47.25,25cm,old,flame6
2017-07-06,12:02:35,48.24,25cm,old,flame6
2017-07-06,12:02:36,50.21,25cm,old,flame6
2017-07-06,12:02:37,60.37,25cm,old,flame6
2017-07-06,12:02:38,58.73,25cm,old,flame6
2017-07-06,12:02:39,57.1,25cm,old,flame6
2017-07-06,12:02:40,56.44,25cm,old,flame6
2017-07-06,12:02:41,55.13,25cm,old,flame6
2017-07-06,12:02:42,73.09,25cm,old,flame6
2017-07-06,12:02:43,86.77,25cm,old,flame6
2017-07-06,12:02:44,78.62,25cm,old,flame6
2017-07-06,12:02:45,68.85,25cm,old,flame6
2017-07-06,12:02:46,65.59,25cm,old,flame6
2017-07-06,12:02:47,59.71,25cm,old,flame6
2017-07-06,12:02:48,54.48,25cm,old,flame6
2017-07-06,12:02:49,71.46,25cm,old,flame6
2017-07-06,12:02:50,106.42,25cm,old,flame6
2017-07-06,12:02:51,86.45,25cm,old,flame6
2017-07-06,12:02:52,75.37,25cm,old,flame6
2017-07-06,12:02:53,67.55,25cm,old,flame6
2017-07-06,12:02:54,62.33,25cm,old,flame6
2017-07-06,12:02:55,59.06,25cm,old,flame6
2017-07-06,12:02:56,58.41,25cm,old,flame6
2017-07-06,12:02:57,57.42,25cm,old,flame6
2017-07-06,12:02:58,58.41,25cm,old,flame6
2017-07-06,12:02:59,60.37,25cm,old,flame6
2017-07-06,12:03:00,86.12,25cm,old,flame6
2017-07-06,12:03:01,152.06,25cm,old,flame6
2017-07-06,12:03:02,333.01,25cm,old,flame6
2017-07-06,12:03:03,391.15,25cm,old,flame6
2017-07-06,12:03:04,358.59,25cm,old,flame6
2017-07-06,12:03:05,367.95,25cm,old,flame6
2017-07-06,12:03:06,449.41,25cm,old,flame6
2017-07-06,12:03:07,467.9,25cm,old,flame6
2017-07-06,12:03:08,527.11,25cm,old,flame6
2017-07-06,12:03:09,425.46,25cm,old,flame6
2017-07-06,12:03:10,385.04,25cm,old,flame6
2017-07-06,12:03:11,424.5,25cm,old,flame6
2017-07-06,12:03:12,420.98,25cm,old,flame6
2017-07-06,12:03:13,341.77,25cm,old,flame6
2017-07-06,12:03:14,274.19,25cm,old,flame6
2017-07-06,12:03:15,266.25,25cm,old,flame6
2017-07-06,12:03:16,220.12,25cm,old,flame6
2017-07-06,12:03:17,206.26,25cm,old,flame6
2017-07-06,12:03:18,220.45,25cm,old,flame6
2017-07-06,12:03:19,276.16,25cm,old,flame6
2017-07-06,12:03:20,276.49,25cm,old,flame6
2017-07-06,12:03:21,254.97,25cm,old,flame6
2017-07-06,12:03:22,193.72,25cm,old,flame6
2017-07-06,12:03:23,159.15,25cm,old,flame6
2017-07-06,12:03:24,141.3,25cm,old,flame6
2017-07-06,12:03:25,126.94,25cm,old,flame6
2017-07-06,12:03:26,117.64,25cm,old,flame6
2017-07-06,12:03:27,95.6,25cm,old,flame6
2017-07-06,12:03:28,106.42,25cm,old,flame6
2017-07-06,12:03:29,102.81,25cm,old,flame6
2017-07-06,12:03:30,110.7,25cm,old,flame6
2017-07-06,12:03:31,102.81,25cm,old,flame6
2017-07-06,12:03:32,117.64,25cm,old,flame6
2017-07-06,12:03:33,157.12,25cm,old,flame6
2017-07-06,12:03:34,143.32,25cm,old,flame6
2017-07-06,12:03:35,101.49,25cm,old,flame6
2017-07-06,12:03:36,92.98,25cm,old,flame6
2017-07-06,12:03:37,87.1,25cm,old,flame6
2017-07-06,12:03:38,87.1,25cm,old,flame6
2017-07-06,12:03:39,85.8,25cm,old,flame6
2017-07-06,12:03:40,84.16,25cm,old,flame6
2017-07-06,12:03:41,96.25,25cm,old,flame6
2017-07-06,12:03:42,79.93,25cm,old,flame6
2017-07-06,12:03:43,80.25,25cm,old,flame6
2017-07-06,12:03:44,95.27,25cm,old,flame6
2017-07-06,12:03:45,146.34,25cm,old,flame6
2017-07-06,12:03:46,172.35,25cm,old,flame6
2017-07-06,12:03:47,171.67,25cm,old,flame6
2017-07-06,12:03:48,140.3,25cm,old,flame6
2017-07-06,12:03:49,154.76,25cm,old,flame6
2017-07-06,12:03:50,126.27,25cm,old,flame6
2017-07-06,12:03:51,108.07,25cm,old,flame6
2017-07-06,12:03:52,86.77,25cm,old,flame6
2017-07-06,12:03:53,80.9,25cm,old,flame6
2017-07-06,12:03:54,85.8,25cm,old,flame6
2017-07-06,12:03:55,143.65,25cm,old,flame6
2017-07-06,12:03:56,152.06,25cm,old,flame6
2017-07-06,12:03:57,127.27,25cm,old,flame6
2017-07-06,12:03:58,96.25,25cm,old,flame6
2017-07-06,12:03:59,92.33,25cm,old,flame6
2017-07-06,12:04:00,76.34,25cm,old,flame6
2017-07-06,12:04:01,114.99,25cm,old,flame6
2017-07-06,12:04:02,123.28,25cm,old,flame6
2017-07-06,12:04:03,92,25cm,old,flame6
2017-07-06,12:04:04,92.98,25cm,old,flame6
2017-07-06,12:04:05,84.82,25cm,old,flame6
2017-07-06,12:04:06,77.65,25cm,old,flame6
2017-07-06,12:04:07,68.85,25cm,old,flame6
2017-07-06,12:04:08,56.77,25cm,old,flame6
2017-07-06,12:04:09,60.37,25cm,old,flame6
2017-07-06,12:04:10,70.48,25cm,old,flame6
2017-07-06,12:04:11,59.06,25cm,old,flame6
2017-07-06,12:04:12,54.15,25cm,old,flame6
2017-07-06,12:04:13,61.02,25cm,old,flame6
2017-07-06,12:04:14,51.53,25cm,old,flame6
2017-07-06,12:04:15,60.37,25cm,old,flame6
2017-07-06,12:04:16,76.34,25cm,old,flame6
2017-07-06,12:04:17,97.56,25cm,old,flame6
2017-07-06,12:04:18,96.9,25cm,old,flame6
2017-07-06,12:04:19,105.11,25cm,old,flame6
2017-07-06,12:04:20,87.75,25cm,old,flame6
2017-07-06,12:04:21,76.34,25cm,old,flame6
2017-07-06,12:04:22,71.78,25cm,old,flame6
2017-07-06,12:04:23,66.24,25cm,old,flame6
2017-07-06,12:04:24,61.35,25cm,old,flame6
2017-07-06,12:04:25,60.04,25cm,old,flame6
2017-07-06,12:04:26,49.56,25cm,old,flame6
2017-07-06,12:04:27,49.23,25cm,old,flame6
2017-07-06,12:04:28,43.3,25cm,old,flame6
2017-07-06,12:04:29,40.65,25cm,old,flame6
2017-07-06,12:04:30,46.26,25cm,old,flame6
2017-07-06,12:04:31,43.3,25cm,old,flame6
2017-07-06,12:04:32,49.56,25cm,old,flame6
2017-07-06,12:04:33,53.17,25cm,old,flame6
2017-07-06,12:04:34,45.94,25cm,old,flame6
2017-07-06,12:04:35,42.3,25cm,old,flame6
2017-07-06,12:04:36,64.28,25cm,old,flame6
2017-07-06,12:04:37,64.94,25cm,old,flame6
2017-07-06,12:04:38,54.48,25cm,old,flame6
2017-07-06,12:04:39,50.21,25cm,old,flame6
2017-07-06,12:04:40,50.21,25cm,old,flame6
2017-07-06,12:04:41,50.87,25cm,old,flame6
2017-07-06,12:04:42,52.51,25cm,old,flame6
2017-07-06,12:04:43,53.82,25cm,old,flame6
2017-07-06,12:04:44,53.82,25cm,old,flame6
2017-07-06,12:04:45,50.21,25cm,old,flame6
2017-07-06,12:04:46,49.56,25cm,old,flame6
2017-07-06,12:04:47,45.28,25cm,old,flame6
2017-07-06,12:04:48,46.59,25cm,old,flame6
2017-07-06,12:04:49,49.23,25cm,old,flame6
2017-07-06,12:04:50,57.75,25cm,old,flame6
2017-07-06,12:04:51,68.2,25cm,old,flame6
2017-07-06,12:04:52,69.5,25cm,old,flame6
2017-07-06,12:04:53,63.96,25cm,old,flame6
2017-07-06,12:04:54,64.61,25cm,old,flame6
2017-07-06,12:04:55,71.46,25cm,old,flame6
2017-07-06,12:04:56,76.34,25cm,old,flame6
2017-07-06,12:04:57,79.28,25cm,old,flame6
2017-07-06,12:04:58,71.46,25cm,old,flame6
2017-07-06,12:04:59,69.83,25cm,old,flame6
2017-07-06,12:05:00,62.33,25cm,old,flame6
2017-07-06,12:05:01,56.44,25cm,old,flame6
2017-07-06,12:05:02,58.41,25cm,old,flame6
2017-07-06,12:05:03,66.24,25cm,old,flame6
2017-07-06,12:05:04,73.74,25cm,old,flame6
2017-07-06,12:05:05,75.37,25cm,old,flame6
2017-07-06,12:05:06,72.76,25cm,old,flame6
2017-07-06,12:05:07,68.2,25cm,old,flame6
2017-07-06,12:05:08,68.52,25cm,old,flame6
2017-07-06,12:05:09,57.1,25cm,old,flame6
2017-07-06,12:05:10,59.06,25cm,old,flame6
2017-07-06,12:05:11,53.17,25cm,old,flame6
2017-07-06,12:05:12,46.59,25cm,old,flame6
2017-07-06,12:05:13,46.59,25cm,old,flame6
2017-07-06,12:05:14,64.28,25cm,old,flame6
2017-07-06,12:05:15,74.06,25cm,old,flame6
2017-07-06,12:05:16,74.71,25cm,old,flame6
2017-07-06,12:05:17,63.96,25cm,old,flame6
2017-07-06,12:05:18,66.57,25cm,old,flame6
2017-07-06,12:05:19,66.57,25cm,old,flame6
2017-07-06,12:05:20,66.89,25cm,old,flame6
2017-07-06,12:05:21,73.74,25cm,old,flame6
2017-07-06,12:05:22,83.51,25cm,old,flame6
2017-07-06,12:05:23,82.53,25cm,old,flame6
2017-07-06,12:05:24,79.28,25cm,old,flame6
2017-07-06,12:05:25,76.34,25cm,old,flame6
2017-07-06,12:05:26,82.86,25cm,old,flame6
2017-07-06,12:05:27,88.73,25cm,old,flame6
2017-07-06,12:05:28,81.56,25cm,old,flame6
2017-07-06,12:05:29,75.37,25cm,old,flame6
2017-07-06,12:05:30,72.76,25cm,old,flame6
2017-07-06,12:05:31,60.04,25cm,old,flame6
2017-07-06,12:05:32,47.91,25cm,old,flame6
2017-07-06,12:05:33,43.96,25cm,old,flame6
2017-07-06,12:05:34,41.31,25cm,old,flame6
2017-07-06,12:05:35,51.2,25cm,old,flame6
2017-07-06,12:05:36,49.23,25cm,old,flame6
2017-07-06,12:05:37,50.87,25cm,old,flame6
2017-07-06,12:05:38,56.44,25cm,old,flame6
2017-07-06,12:05:39,55.46,25cm,old,flame6
2017-07-06,12:05:40,52.51,25cm,old,flame6
2017-07-06,12:05:41,53.49,25cm,old,flame6
2017-07-06,12:05:42,49.88,25cm,old,flame6
2017-07-06,12:05:43,44.95,25cm,old,flame6
