date,time,tempC,location,probe_type,fire_id
2017-09-07,14:42:24,504.49,25cm,old,34
2017-09-07,14:42:25,572.28,25cm,old,34
2017-09-07,14:42:26,338.2,25cm,old,34
2017-09-07,14:42:27,255.3,25cm,old,34
2017-09-07,14:42:28,344.03,25cm,old,34
2017-09-07,14:42:29,342.74,25cm,old,34
2017-09-07,14:42:30,139.63,25cm,old,34
2017-09-07,14:42:31,62.98,25cm,old,34
2017-09-07,14:42:32,8.42,25cm,old,34
2017-09-07,14:42:33,54.81,25cm,old,34
2017-09-07,14:42:34,93.31,25cm,old,34
2017-09-07,14:42:35,231.23,25cm,old,34
2017-09-07,14:42:36,116.65,25cm,old,34
2017-09-07,14:42:37,105.76,25cm,old,34
2017-09-07,14:42:38,114.99,25cm,old,34
2017-09-07,14:42:39,117.31,25cm,old,34
2017-09-07,14:42:40,107.41,25cm,old,34
2017-09-07,14:42:41,127.93,25cm,old,34
2017-09-07,14:42:42,142.31,25cm,old,34
2017-09-07,14:42:43,166.93,25cm,old,34
2017-09-07,14:42:44,106.42,25cm,old,34
2017-09-07,14:42:45,64.28,25cm,old,34
2017-09-07,14:42:46,48.24,25cm,old,34
2017-09-07,14:42:47,41.31,25cm,old,34
2017-09-07,14:42:48,38.99,25cm,old,34
2017-09-07,14:42:49,35.34,25cm,old,34
2017-09-07,14:42:50,60.37,25cm,old,34
2017-09-07,14:42:51,51.85,25cm,old,34
2017-09-07,14:42:52,47.25,25cm,old,34
2017-09-07,14:42:53,46.26,25cm,old,34
2017-09-07,14:42:54,43.63,25cm,old,34
2017-09-07,14:42:55,47.58,25cm,old,34
2017-09-07,14:42:56,70.48,25cm,old,34
2017-09-07,14:42:57,58.08,25cm,old,34
2017-09-07,14:42:58,104.78,25cm,old,34
2017-09-07,14:42:59,95.27,25cm,old,34
2017-09-07,14:43:00,64.61,25cm,old,34
2017-09-07,14:43:01,52.51,25cm,old,34
2017-09-07,14:43:02,65.92,25cm,old,34
2017-09-07,14:43:03,57.42,25cm,old,34
2017-09-07,14:43:04,51.2,25cm,old,34
2017-09-07,14:43:05,51.85,25cm,old,34
2017-09-07,14:43:06,51.53,25cm,old,34
2017-09-07,14:43:07,46.59,25cm,old,34
2017-09-07,14:43:08,50.21,25cm,old,34
2017-09-07,14:43:09,45.61,25cm,old,34
2017-09-07,14:43:10,43.63,25cm,old,34
2017-09-07,14:43:11,41.31,25cm,old,34
2017-09-07,14:43:12,39.33,25cm,old,34
2017-09-07,14:43:13,38.99,25cm,old,34
2017-09-07,14:43:14,40.32,25cm,old,34
2017-09-07,14:43:15,40.98,25cm,old,34
2017-09-07,14:43:16,39.33,25cm,old,34
2017-09-07,14:43:17,39.66,25cm,old,34
2017-09-07,14:43:18,38.66,25cm,old,34
2017-09-07,14:43:19,38.99,25cm,old,34
2017-09-07,14:43:20,38.66,25cm,old,34
2017-09-07,14:40:30,30.68,50cm,old,34
2017-09-07,14:40:31,30.34,50cm,old,34
2017-09-07,14:40:32,30.01,50cm,old,34
2017-09-07,14:40:33,30.01,50cm,old,34
2017-09-07,14:40:34,30.01,50cm,old,34
2017-09-07,14:40:35,30.01,50cm,old,34
2017-09-07,14:40:36,30.01,50cm,old,34
2017-09-07,14:40:37,30.01,50cm,old,34
2017-09-07,14:40:38,30.01,50cm,old,34
2017-09-07,14:40:39,30.34,50cm,old,34
2017-09-07,14:40:40,30.34,50cm,old,34
2017-09-07,14:40:41,30.34,50cm,old,34
2017-09-07,14:40:42,30.34,50cm,old,34
2017-09-07,14:40:43,30.68,50cm,old,34
2017-09-07,14:40:44,30.68,50cm,old,34
2017-09-07,14:40:45,30.68,50cm,old,34
2017-09-07,14:40:46,30.68,50cm,old,34
2017-09-07,14:40:47,30.34,50cm,old,34
2017-09-07,14:40:48,30.34,50cm,old,34
2017-09-07,14:40:49,30.01,50cm,old,34
2017-09-07,14:40:50,30.01,50cm,old,34
2017-09-07,14:40:51,30.01,50cm,old,34
2017-09-07,14:40:52,29.67,50cm,old,34
2017-09-07,14:40:53,30.01,50cm,old,34
2017-09-07,14:40:54,30.01,50cm,old,34
2017-09-07,14:40:55,30.34,50cm,old,34
2017-09-07,14:40:56,30.34,50cm,old,34
2017-09-07,14:40:57,30.34,50cm,old,34
2017-09-07,14:40:58,30.01,50cm,old,34
2017-09-07,14:40:59,30.01,50cm,old,34
2017-09-07,14:41:00,30.01,50cm,old,34
2017-09-07,14:41:01,30.01,50cm,old,34
2017-09-07,14:41:02,30.01,50cm,old,34
2017-09-07,14:41:03,30.01,50cm,old,34
2017-09-07,14:41:04,29.67,50cm,old,34
2017-09-07,14:41:05,29.67,50cm,old,34
2017-09-07,14:41:06,29.67,50cm,old,34
2017-09-07,14:41:07,29.67,50cm,old,34
2017-09-07,14:41:08,29.67,50cm,old,34
2017-09-07,14:41:09,30.01,50cm,old,34
2017-09-07,14:41:10,30.01,50cm,old,34
2017-09-07,14:41:11,30.01,50cm,old,34
2017-09-07,14:41:12,30.34,50cm,old,34
2017-09-07,14:41:13,30.68,50cm,old,34
2017-09-07,14:41:14,31.01,50cm,old,34
2017-09-07,14:41:15,31.34,50cm,old,34
2017-09-07,14:41:16,31.34,50cm,old,34
2017-09-07,14:41:17,31.68,50cm,old,34
2017-09-07,14:41:18,31.68,50cm,old,34
2017-09-07,14:41:19,31.68,50cm,old,34
2017-09-07,14:41:20,31.68,50cm,old,34
2017-09-07,14:41:21,32.35,50cm,old,34
2017-09-07,14:41:22,32.68,50cm,old,34
2017-09-07,14:41:23,32.68,50cm,old,34
2017-09-07,14:41:24,32.68,50cm,old,34
2017-09-07,14:41:25,33.01,50cm,old,34
2017-09-07,14:41:26,34.01,50cm,old,34
2017-09-07,14:41:27,39.66,50cm,old,34
2017-09-07,14:41:28,64.61,50cm,old,34
2017-09-07,14:41:29,81.88,50cm,old,34
2017-09-07,14:41:30,157.46,50cm,old,34
2017-09-07,14:41:31,136.61,50cm,old,34
2017-09-07,14:41:32,122.28,50cm,old,34
2017-09-07,14:41:33,251.31,50cm,old,34
2017-09-07,14:41:34,330.74,50cm,old,34
2017-09-07,14:41:35,348.57,50cm,old,34
2017-09-07,14:41:36,383.75,50cm,old,34
2017-09-07,14:41:37,246.64,50cm,old,34
2017-09-07,14:41:38,262.28,50cm,old,34
2017-09-07,14:41:39,217.42,50cm,old,34
2017-09-07,14:41:40,274.52,50cm,old,34
2017-09-07,14:41:41,215.39,50cm,old,34
2017-09-07,14:41:42,166.93,50cm,old,34
2017-09-07,14:41:43,155.44,50cm,old,34
2017-09-07,14:41:44,157.46,50cm,old,34
2017-09-07,14:41:45,149.71,50cm,old,34
2017-09-07,14:41:46,147.69,50cm,old,34
2017-09-07,14:41:47,143.99,50cm,old,34
2017-09-07,14:41:48,134.61,50cm,old,34
2017-09-07,14:41:49,163.21,50cm,old,34
2017-09-07,14:41:50,159.49,50cm,old,34
2017-09-07,14:41:51,132.27,50cm,old,34
2017-09-07,14:41:52,105.43,50cm,old,34
2017-09-07,14:41:53,94.61,50cm,old,34
2017-09-07,14:41:54,105.76,50cm,old,34
2017-09-07,14:41:55,110.37,50cm,old,34
2017-09-07,14:41:56,165.91,50cm,old,34
2017-09-07,14:41:57,134.27,50cm,old,34
2017-09-07,14:41:58,107.74,50cm,old,34
2017-09-07,14:41:59,95.27,50cm,old,34
2017-09-07,14:42:00,81.88,50cm,old,34
2017-09-07,14:42:01,73.74,50cm,old,34
2017-09-07,14:42:02,70.81,50cm,old,34
2017-09-07,14:42:03,69.18,50cm,old,34
2017-09-07,14:42:04,69.83,50cm,old,34
2017-09-07,14:42:05,79.6,50cm,old,34
2017-09-07,14:42:06,76.67,50cm,old,34
2017-09-07,14:42:07,84.16,50cm,old,34
2017-09-07,14:42:08,81.56,50cm,old,34
2017-09-07,14:42:09,75.69,50cm,old,34
2017-09-07,14:42:10,81.56,50cm,old,34
2017-09-07,14:42:11,95.6,50cm,old,34
2017-09-07,14:42:12,156.11,50cm,old,34
2017-09-07,14:42:13,194.06,50cm,old,34
2017-09-07,14:42:14,204.23,50cm,old,34
2017-09-07,14:42:15,204.57,50cm,old,34
2017-09-07,14:42:16,214.38,50cm,old,34
2017-09-07,14:42:17,184.9,50cm,old,34
2017-09-07,14:42:18,160.5,50cm,old,34
2017-09-07,14:42:19,155.44,50cm,old,34
2017-09-07,14:42:20,151.05,50cm,old,34
2017-09-07,14:42:21,151.73,50cm,old,34
2017-09-07,14:42:22,143.32,50cm,old,34
2017-09-07,14:42:23,141.98,50cm,old,34
2017-09-07,14:42:24,126.94,50cm,old,34
2017-09-07,14:42:25,123.28,50cm,old,34
2017-09-07,14:42:26,111.03,50cm,old,34
2017-09-07,14:42:27,103.13,50cm,old,34
2017-09-07,14:42:28,95.92,50cm,old,34
2017-09-07,14:42:29,87.75,50cm,old,34
2017-09-07,14:42:30,80.58,50cm,old,34
2017-09-07,14:42:31,75.04,50cm,old,34
2017-09-07,14:42:32,77.97,50cm,old,34
2017-09-07,14:42:33,82.53,50cm,old,34
2017-09-07,14:42:34,75.37,50cm,old,34
2017-09-07,14:42:35,72.11,50cm,old,34
2017-09-07,14:42:36,77.97,50cm,old,34
2017-09-07,14:42:37,81.56,50cm,old,34
2017-09-07,14:42:38,77.97,50cm,old,34
2017-09-07,14:42:39,69.5,50cm,old,34
2017-09-07,14:42:40,70.81,50cm,old,34
2017-09-07,14:42:41,73.74,50cm,old,34
2017-09-07,14:42:42,72.11,50cm,old,34
2017-09-07,14:42:43,67.55,50cm,old,34
2017-09-07,14:42:44,68.85,50cm,old,34
2017-09-07,14:42:45,68.85,50cm,old,34
2017-09-07,14:42:46,68.85,50cm,old,34
2017-09-07,14:42:47,71.78,50cm,old,34
2017-09-07,14:42:48,76.02,50cm,old,34
2017-09-07,14:42:49,78.62,50cm,old,34
2017-09-07,14:42:50,80.25,50cm,old,34
2017-09-07,14:42:51,78.62,50cm,old,34
2017-09-07,14:42:52,74.71,50cm,old,34
2017-09-07,14:42:53,76.67,50cm,old,34
2017-09-07,14:42:54,75.37,50cm,old,34
2017-09-07,14:42:55,76.34,50cm,old,34
2017-09-07,14:42:56,78.62,50cm,old,34
2017-09-07,14:42:57,72.43,50cm,old,34
2017-09-07,14:42:58,69.83,50cm,old,34
2017-09-07,14:42:59,64.28,50cm,old,34
2017-09-07,14:43:00,62,50cm,old,34
2017-09-07,14:43:01,62.98,50cm,old,34
2017-09-07,14:43:02,65.59,50cm,old,34
2017-09-07,14:43:03,58.73,50cm,old,34
2017-09-07,14:43:04,52.51,50cm,old,34
2017-09-07,14:43:05,50.21,50cm,old,34
2017-09-07,14:43:06,47.58,50cm,old,34
2017-09-07,14:43:07,46.26,50cm,old,34
2017-09-07,14:43:08,44.95,50cm,old,34
2017-09-07,14:43:09,42.64,50cm,old,34
2017-09-07,14:43:10,41.97,50cm,old,34
2017-09-07,14:43:11,40.98,50cm,old,34
2017-09-07,14:43:12,42.64,50cm,old,34
2017-09-07,14:43:13,41.97,50cm,old,34
2017-09-07,14:43:14,41.97,50cm,old,34
2017-09-07,14:43:15,41.64,50cm,old,34
2017-09-07,14:43:16,41.64,50cm,old,34
2017-09-07,14:43:17,40.65,50cm,old,34
2017-09-07,14:43:18,40.65,50cm,old,34
2017-09-07,14:43:19,40.65,50cm,old,34
2017-09-07,14:43:20,39.99,50cm,old,34
2017-09-07,15:37:50,33.68,0cm,old,35
2017-09-07,15:37:51,34.01,0cm,old,35
2017-09-07,15:37:52,34.34,0cm,old,35
2017-09-07,15:37:53,36.01,0cm,old,35
2017-09-07,15:37:54,37,0cm,old,35
2017-09-07,15:37:55,40.32,0cm,old,35
2017-09-07,15:37:56,41.64,0cm,old,35
2017-09-07,15:37:57,46.59,0cm,old,35
2017-09-07,15:37:58,55.46,0cm,old,35
2017-09-07,15:37:59,66.89,0cm,old,35
2017-09-07,15:38:00,80.25,0cm,old,35
2017-09-07,15:38:01,96.9,0cm,old,35
2017-09-07,15:38:02,111.03,0cm,old,35
2017-09-07,15:38:03,129.27,0cm,old,35
2017-09-07,15:38:04,187.61,0cm,old,35
2017-09-07,15:38:05,223.49,0cm,old,35
2017-09-07,15:38:06,508.95,0cm,old,35
2017-09-07,15:38:07,732.61,0cm,old,35
2017-09-07,15:38:08,746.31,0cm,old,35
2017-09-07,15:38:09,769.9,0cm,old,35
2017-09-07,15:38:10,792.63,0cm,old,35
2017-09-07,15:38:11,810.17,0cm,old,35
2017-09-07,15:38:12,804.87,0cm,old,35
2017-09-07,15:38:13,796.6,0cm,old,35
2017-09-07,15:38:14,764.65,0cm,old,35
2017-09-07,15:38:15,719.26,0cm,old,35
2017-09-07,15:38:16,639.29,0cm,old,35
2017-09-07,15:38:17,533.79,0cm,old,35
2017-09-07,15:38:18,499.74,0cm,old,35
2017-09-07,15:38:19,451.32,0cm,old,35
2017-09-07,15:38:20,427.7,0cm,old,35
2017-09-07,15:38:21,420.34,0cm,old,35
2017-09-07,15:38:22,390.19,0cm,old,35
2017-09-07,15:38:23,357.3,0cm,old,35
2017-09-07,15:38:24,316.77,0cm,old,35
2017-09-07,15:38:25,279.13,0cm,old,35
2017-09-07,15:38:26,246.64,0cm,old,35
2017-09-07,15:38:27,212.01,0cm,old,35
2017-09-07,15:38:28,185.58,0cm,old,35
2017-09-07,15:38:29,180.15,0cm,old,35
2017-09-07,15:38:30,161.18,0cm,old,35
2017-09-07,15:38:31,146.68,0cm,old,35
2017-09-07,15:38:32,138.62,0cm,old,35
2017-09-07,15:38:33,147.69,0cm,old,35
2017-09-07,15:38:34,139.96,0cm,old,35
2017-09-07,15:38:35,130.6,0cm,old,35
2017-09-07,15:38:36,117.64,0cm,old,35
2017-09-07,15:38:37,124.61,0cm,old,35
2017-09-07,15:38:38,111.69,0cm,old,35
2017-09-07,15:38:39,118.3,0cm,old,35
2017-09-07,15:38:40,120.29,0cm,old,35
2017-09-07,15:38:41,126.94,0cm,old,35
2017-09-07,15:38:42,132.6,0cm,old,35
2017-09-07,15:38:43,136.61,0cm,old,35
2017-09-07,15:38:44,148.36,0cm,old,35
2017-09-07,15:38:45,142.98,0cm,old,35
2017-09-07,15:38:46,135.28,0cm,old,35
2017-09-07,15:38:47,124.61,0cm,old,35
2017-09-07,15:38:48,103.79,0cm,old,35
2017-09-07,15:38:49,90.04,0cm,old,35
2017-09-07,15:38:50,86.12,0cm,old,35
2017-09-07,15:38:51,85.8,0cm,old,35
2017-09-07,15:38:52,80.9,0cm,old,35
2017-09-07,15:38:53,81.56,0cm,old,35
2017-09-07,15:38:54,81.23,0cm,old,35
2017-09-07,15:38:55,79.28,0cm,old,35
2017-09-07,15:38:56,77.65,0cm,old,35
2017-09-07,15:38:57,78.62,0cm,old,35
2017-09-07,15:38:58,76.67,0cm,old,35
2017-09-07,15:38:59,74.06,0cm,old,35
2017-09-07,15:39:00,68.85,0cm,old,35
2017-09-07,15:39:01,62,0cm,old,35
2017-09-07,15:39:02,62,0cm,old,35
2017-09-07,15:39:03,61.35,0cm,old,35
2017-09-07,15:39:04,64.28,0cm,old,35
2017-09-07,15:39:05,66.57,0cm,old,35
2017-09-07,15:39:06,62,0cm,old,35
2017-09-07,15:39:07,58.41,0cm,old,35
2017-09-07,15:39:08,56.44,0cm,old,35
2017-09-07,15:39:09,60.04,0cm,old,35
2017-09-07,15:39:10,61.02,0cm,old,35
2017-09-07,15:39:11,62.33,0cm,old,35
2017-09-07,15:39:12,61.35,0cm,old,35
2017-09-07,15:39:13,62.65,0cm,old,35
2017-09-07,15:39:14,63.63,0cm,old,35
2017-09-07,15:39:15,66.89,0cm,old,35
2017-09-07,15:39:16,67.87,0cm,old,35
2017-09-07,15:39:17,69.18,0cm,old,35
2017-09-07,15:39:18,66.89,0cm,old,35
2017-09-07,15:39:19,70.81,0cm,old,35
2017-09-07,15:39:20,67.22,0cm,old,35
2017-09-07,15:39:21,62,0cm,old,35
2017-09-07,15:39:22,57.42,0cm,old,35
2017-09-07,15:39:23,54.48,0cm,old,35
2017-09-07,15:39:24,52.84,0cm,old,35
2017-09-07,15:39:25,49.88,0cm,old,35
2017-09-07,15:39:26,48.9,0cm,old,35
2017-09-07,15:39:27,49.23,0cm,old,35
2017-09-07,15:39:28,51.2,0cm,old,35
2017-09-07,15:39:29,52.51,0cm,old,35
2017-09-07,15:39:30,54.15,0cm,old,35
2017-09-07,15:39:31,55.46,0cm,old,35
2017-09-07,15:39:32,56.12,0cm,old,35
2017-09-07,15:39:33,55.46,0cm,old,35
2017-09-07,15:39:34,55.79,0cm,old,35
2017-09-07,15:39:35,52.51,0cm,old,35
2017-09-07,15:39:36,52.18,0cm,old,35
2017-09-07,15:39:37,49.56,0cm,old,35
2017-09-07,15:39:38,47.58,0cm,old,35
2017-09-07,15:39:39,47.58,0cm,old,35
2017-09-07,15:39:40,43.96,0cm,old,35
2017-09-07,15:39:41,43.3,0cm,old,35
2017-09-07,15:39:42,43.63,0cm,old,35
2017-09-07,15:39:43,45.61,0cm,old,35
2017-09-07,15:39:44,43.96,0cm,old,35
2017-09-07,15:39:45,44.95,0cm,old,35
2017-09-07,15:39:46,47.58,0cm,old,35
2017-09-07,15:39:47,48.24,0cm,old,35
2017-09-07,15:39:48,47.58,0cm,old,35
2017-09-07,15:39:49,47.58,0cm,old,35
2017-09-07,15:39:50,48.24,0cm,old,35
2017-09-07,15:39:51,49.56,0cm,old,35
2017-09-07,15:39:52,50.87,0cm,old,35
2017-09-07,15:39:53,54.48,0cm,old,35
2017-09-07,15:39:54,52.84,0cm,old,35
2017-09-07,15:39:55,52.84,0cm,old,35
2017-09-07,15:39:56,54.48,0cm,old,35
2017-09-07,15:39:57,56.44,0cm,old,35
2017-09-07,15:39:58,56.77,0cm,old,35
2017-09-07,15:39:59,56.44,0cm,old,35
2017-09-07,15:40:00,52.51,0cm,old,35
2017-09-07,15:40:01,49.56,0cm,old,35
2017-09-07,15:40:02,50.87,0cm,old,35
2017-09-07,15:40:03,52.51,0cm,old,35
2017-09-07,15:40:04,54.15,0cm,old,35
2017-09-07,15:40:05,57.1,0cm,old,35
2017-09-07,15:40:06,54.48,0cm,old,35
2017-09-07,15:40:07,53.49,0cm,old,35
2017-09-07,15:40:08,55.13,0cm,old,35
2017-09-07,15:40:09,54.48,0cm,old,35
2017-09-07,15:40:10,53.17,0cm,old,35
2017-09-07,15:40:11,48.9,0cm,old,35
2017-09-07,15:40:12,45.28,0cm,old,35
2017-09-07,15:40:13,42.97,0cm,old,35
2017-09-07,15:40:14,40.65,0cm,old,35
2017-09-07,15:40:15,39.99,0cm,old,35
2017-09-07,15:37:50,24.98,25cm,old,35
2017-09-07,15:37:51,24.98,25cm,old,35
2017-09-07,15:37:52,24.98,25cm,old,35
2017-09-07,15:37:53,24.98,25cm,old,35
2017-09-07,15:37:54,24.98,25cm,old,35
2017-09-07,15:37:55,24.65,25cm,old,35
2017-09-07,15:37:56,24.65,25cm,old,35
2017-09-07,15:37:57,24.65,25cm,old,35
2017-09-07,15:37:58,24.65,25cm,old,35
2017-09-07,15:37:59,24.98,25cm,old,35
2017-09-07,15:38:00,24.98,25cm,old,35
2017-09-07,15:38:01,24.65,25cm,old,35
2017-09-07,15:38:02,24.31,25cm,old,35
2017-09-07,15:38:03,24.31,25cm,old,35
2017-09-07,15:38:04,24.31,25cm,old,35
2017-09-07,15:38:05,24.31,25cm,old,35
2017-09-07,15:38:06,24.31,25cm,old,35
2017-09-07,15:38:07,24.31,25cm,old,35
2017-09-07,15:38:08,23.98,25cm,old,35
2017-09-07,15:38:09,23.98,25cm,old,35
2017-09-07,15:38:10,23.64,25cm,old,35
2017-09-07,15:38:11,23.64,25cm,old,35
2017-09-07,15:38:12,23.3,25cm,old,35
2017-09-07,15:38:13,23.64,25cm,old,35
2017-09-07,15:38:14,23.64,25cm,old,35
2017-09-07,15:38:15,23.64,25cm,old,35
2017-09-07,15:38:16,23.64,25cm,old,35
2017-09-07,15:38:17,23.64,25cm,old,35
2017-09-07,15:38:18,23.64,25cm,old,35
2017-09-07,15:38:19,23.64,25cm,old,35
2017-09-07,15:38:20,23.64,25cm,old,35
2017-09-07,15:38:21,23.64,25cm,old,35
2017-09-07,15:38:22,23.98,25cm,old,35
2017-09-07,15:38:23,24.31,25cm,old,35
2017-09-07,15:38:24,24.31,25cm,old,35
2017-09-07,15:38:25,24.31,25cm,old,35
2017-09-07,15:38:26,24.65,25cm,old,35
2017-09-07,15:38:27,24.65,25cm,old,35
2017-09-07,15:38:28,24.65,25cm,old,35
2017-09-07,15:38:29,24.65,25cm,old,35
2017-09-07,15:38:30,24.65,25cm,old,35
2017-09-07,15:38:31,24.31,25cm,old,35
2017-09-07,15:38:32,24.31,25cm,old,35
2017-09-07,15:38:33,24.31,25cm,old,35
2017-09-07,15:38:34,24.31,25cm,old,35
2017-09-07,15:38:35,24.65,25cm,old,35
2017-09-07,15:38:36,24.31,25cm,old,35
2017-09-07,15:38:37,24.31,25cm,old,35
2017-09-07,15:38:38,24.31,25cm,old,35
2017-09-07,15:38:39,24.31,25cm,old,35
2017-09-07,15:38:40,23.98,25cm,old,35
2017-09-07,15:38:41,23.98,25cm,old,35
2017-09-07,15:38:42,24.31,25cm,old,35
2017-09-07,15:38:43,23.98,25cm,old,35
2017-09-07,15:38:44,24.31,25cm,old,35
2017-09-07,15:38:45,24.31,25cm,old,35
2017-09-07,15:38:46,24.31,25cm,old,35
2017-09-07,15:38:47,24.31,25cm,old,35
2017-09-07,15:38:48,24.65,25cm,old,35
2017-09-07,15:38:49,24.65,25cm,old,35
2017-09-07,15:38:50,24.65,25cm,old,35
2017-09-07,15:38:51,24.65,25cm,old,35
2017-09-07,15:38:52,24.98,25cm,old,35
2017-09-07,15:38:53,24.98,25cm,old,35
2017-09-07,15:38:54,25.32,25cm,old,35
2017-09-07,15:38:55,24.98,25cm,old,35
2017-09-07,15:38:56,25.32,25cm,old,35
2017-09-07,15:38:57,25.32,25cm,old,35
2017-09-07,15:38:58,25.32,25cm,old,35
2017-09-07,15:38:59,25.32,25cm,old,35
2017-09-07,15:39:00,25.32,25cm,old,35
2017-09-07,15:39:01,25.32,25cm,old,35
2017-09-07,15:39:02,25.65,25cm,old,35
2017-09-07,15:39:03,25.65,25cm,old,35
2017-09-07,15:39:04,25.99,25cm,old,35
2017-09-07,15:39:05,25.99,25cm,old,35
2017-09-07,15:39:06,25.99,25cm,old,35
2017-09-07,15:39:07,25.99,25cm,old,35
2017-09-07,15:39:08,25.99,25cm,old,35
2017-09-07,15:39:09,25.99,25cm,old,35
2017-09-07,15:39:10,25.99,25cm,old,35
2017-09-07,15:39:11,25.65,25cm,old,35
2017-09-07,15:39:12,25.65,25cm,old,35
2017-09-07,15:39:13,25.99,25cm,old,35
2017-09-07,15:39:14,25.99,25cm,old,35
2017-09-07,15:39:15,25.99,25cm,old,35
2017-09-07,15:39:16,25.99,25cm,old,35
2017-09-07,15:39:17,25.99,25cm,old,35
2017-09-07,15:39:18,25.99,25cm,old,35
2017-09-07,15:39:19,25.99,25cm,old,35
2017-09-07,15:39:20,27.33,25cm,old,35
2017-09-07,15:39:21,28,25cm,old,35
2017-09-07,15:39:22,27.67,25cm,old,35
2017-09-07,15:39:23,52.18,25cm,old,35
2017-09-07,15:39:24,152.74,25cm,old,35
2017-09-07,15:39:25,259.95,25cm,old,35
2017-09-07,15:39:26,317.74,25cm,old,35
2017-09-07,15:39:27,564.96,25cm,old,35
2017-09-07,15:39:28,769.58,25cm,old,35
2017-09-07,15:39:29,804.87,25cm,old,35
2017-09-07,15:39:30,815.15,25cm,old,35
2017-09-07,15:39:31,999.15,25cm,old,35
2017-09-07,15:39:32,1052.76,25cm,old,35
2017-09-07,15:39:33,1026.03,25cm,old,35
2017-09-07,15:39:34,970.06,25cm,old,35
2017-09-07,15:39:35,834.78,25cm,old,35
2017-09-07,15:39:36,646.66,25cm,old,35
2017-09-07,15:39:37,578.01,25cm,old,35
2017-09-07,15:39:38,715.37,25cm,old,35
2017-09-07,15:39:39,877.01,25cm,old,35
2017-09-07,15:39:40,693.33,25cm,old,35
2017-09-07,15:39:41,556.38,25cm,old,35
2017-09-07,15:39:42,467.58,25cm,old,35
2017-09-07,15:39:43,468.22,25cm,old,35
2017-09-07,15:39:44,412.66,25cm,old,35
2017-09-07,15:39:45,587.88,25cm,old,35
2017-09-07,15:39:46,552.24,25cm,old,35
2017-09-07,15:39:47,475.87,25cm,old,35
2017-09-07,15:39:48,432.17,25cm,old,35
2017-09-07,15:39:49,343.71,25cm,old,35
2017-09-07,15:39:50,278.14,25cm,old,35
2017-09-07,15:39:51,382.14,25cm,old,35
2017-09-07,15:39:52,336.9,25cm,old,35
2017-09-07,15:39:53,276.82,25cm,old,35
2017-09-07,15:39:54,258.29,25cm,old,35
2017-09-07,15:39:55,220.12,25cm,old,35
2017-09-07,15:39:56,182.52,25cm,old,35
2017-09-07,15:39:57,144.66,25cm,old,35
2017-09-07,15:39:58,124.94,25cm,old,35
2017-09-07,15:39:59,108.07,25cm,old,35
2017-09-07,15:40:00,93.31,25cm,old,35
2017-09-07,15:40:01,84.49,25cm,old,35
2017-09-07,15:40:02,77.97,25cm,old,35
2017-09-07,15:40:03,78.3,25cm,old,35
2017-09-07,15:40:04,71.78,25cm,old,35
2017-09-07,15:40:05,70.48,25cm,old,35
2017-09-07,15:40:06,72.43,25cm,old,35
2017-09-07,15:40:07,72.43,25cm,old,35
2017-09-07,15:40:08,76.34,25cm,old,35
2017-09-07,15:40:09,73.09,25cm,old,35
2017-09-07,15:40:10,74.06,25cm,old,35
2017-09-07,15:40:11,77.97,25cm,old,35
2017-09-07,15:40:12,84.82,25cm,old,35
2017-09-07,15:40:13,86.45,25cm,old,35
2017-09-07,15:40:14,90.36,25cm,old,35
2017-09-07,15:40:15,87.1,25cm,old,35
2017-09-07,15:37:50,29.67,50cm,old,35
2017-09-07,15:37:51,29.67,50cm,old,35
2017-09-07,15:37:52,29.67,50cm,old,35
2017-09-07,15:37:53,29.34,50cm,old,35
2017-09-07,15:37:54,29.34,50cm,old,35
2017-09-07,15:37:55,29.34,50cm,old,35
2017-09-07,15:37:56,29.34,50cm,old,35
2017-09-07,15:37:57,29.67,50cm,old,35
2017-09-07,15:37:58,29.34,50cm,old,35
2017-09-07,15:37:59,29.34,50cm,old,35
2017-09-07,15:38:00,29.34,50cm,old,35
2017-09-07,15:38:01,29.67,50cm,old,35
2017-09-07,15:38:02,29.67,50cm,old,35
2017-09-07,15:38:03,29.67,50cm,old,35
2017-09-07,15:38:04,29.67,50cm,old,35
2017-09-07,15:38:05,29.67,50cm,old,35
2017-09-07,15:38:06,30.01,50cm,old,35
2017-09-07,15:38:07,29.67,50cm,old,35
2017-09-07,15:38:08,30.01,50cm,old,35
2017-09-07,15:38:09,29.67,50cm,old,35
2017-09-07,15:38:10,29.67,50cm,old,35
2017-09-07,15:38:11,29.67,50cm,old,35
2017-09-07,15:38:12,29.67,50cm,old,35
2017-09-07,15:38:13,29.67,50cm,old,35
2017-09-07,15:38:14,29.67,50cm,old,35
2017-09-07,15:38:15,30.01,50cm,old,35
2017-09-07,15:38:16,30.01,50cm,old,35
2017-09-07,15:38:17,30.34,50cm,old,35
2017-09-07,15:38:18,30.34,50cm,old,35
2017-09-07,15:38:19,30.68,50cm,old,35
2017-09-07,15:38:20,31.01,50cm,old,35
2017-09-07,15:38:21,31.01,50cm,old,35
2017-09-07,15:38:22,31.34,50cm,old,35
2017-09-07,15:38:23,31.34,50cm,old,35
2017-09-07,15:38:24,31.68,50cm,old,35
2017-09-07,15:38:25,31.68,50cm,old,35
2017-09-07,15:38:26,31.68,50cm,old,35
2017-09-07,15:38:27,32.01,50cm,old,35
2017-09-07,15:38:28,32.01,50cm,old,35
