FORMATTED DATE-TIME,DT,WS,TP,WC,RH,HI,DP,WB,BP,AL,DA
YYYY-MM-DD HH:MM:SS,s,m/s,°C,°C,%,°C,°C,°C,mb,m,m
7/6/17 13:40,552663630,1,32.6,32.6,51.3,37.3,21.2,24.4,1012.6,3,715,
7/6/17 13:40,552663632,1,32.6,32.6,51.3,37.3,21.2,24.4,1012.6,3,715,
7/6/17 13:40,552663634,1,32.6,32.6,51.4,37.3,21.3,24.4,1012.6,3,716,
7/6/17 13:40,552663636,1,32.7,32.7,51.4,37.6,21.4,24.5,1012.6,3,722,
7/6/17 13:40,552663638,0.9,32.9,32.9,51.5,38,21.6,24.7,1012.6,3,728,
7/6/17 13:40,552663640,0.9,32.9,32.9,51.6,38,21.6,24.7,1012.6,3,728,
7/6/17 13:40,552663642,0.9,32.7,32.7,51.6,37.6,21.5,24.6,1012.6,3,723,
7/6/17 13:40,552663644,1,32.7,32.7,51.6,37.6,21.4,24.5,1012.6,3,720,
7/6/17 13:40,552663646,1,32.6,32.6,51.6,37.4,21.4,24.5,1012.7,3,717,
7/6/17 13:40,552663648,0.9,32.6,32.6,51.6,37.4,21.4,24.5,1012.6,3,719,
7/6/17 13:40,552663650,0.9,32.6,32.6,51.6,37.4,21.4,24.5,1012.6,3,719,
7/6/17 13:40,552663652,0.9,32.6,32.6,51.6,37.4,21.4,24.5,1012.6,3,719,
7/6/17 13:40,552663654,0.9,32.6,32.6,51.6,37.4,21.4,24.5,1012.6,3,719,
7/6/17 13:40,552663656,0.7,32.7,32.7,51.7,37.6,21.5,24.6,1012.6,4,722,
7/6/17 13:40,552663658,0.5,32.8,32.8,51.7,37.8,21.6,24.7,1012.6,4,726,
7/6/17 13:41,552663660,0.4,33,33,51.8,38.3,21.8,24.8,1012.6,4,733,
7/6/17 13:41,552663662,0.4,33.1,33.1,51.9,38.6,21.9,24.9,1012.7,3,738,
7/6/17 13:41,552663664,0.7,33.2,33.2,51.9,38.8,22,25,1012.7,3,739,
7/6/17 13:41,552663666,1.1,33.3,33.3,51.9,39,22,25,1012.7,3,744,
7/6/17 13:41,552663668,1.3,33.1,33.1,51.8,38.6,21.9,24.9,1012.7,3,737,
7/6/17 13:41,552663670,1.4,32.9,32.9,51.7,38,21.7,24.8,1012.6,3,730,
7/6/17 13:41,552663672,1.2,32.8,32.8,51.5,37.8,21.5,24.6,1012.6,3,726,
7/6/17 13:41,552663674,1.1,32.7,32.7,51.4,37.6,21.4,24.5,1012.6,3,721,
7/6/17 13:41,552663676,0.9,32.7,32.7,51.4,37.6,21.3,24.4,1012.6,4,719,
7/6/17 13:41,552663678,0.7,32.6,32.6,51.3,37.3,21.2,24.4,1012.6,3,715,
7/6/17 13:41,552663680,0.7,32.5,32.5,51.3,37.1,21.2,24.3,1012.6,4,712,
7/6/17 13:41,552663682,0.7,32.5,32.5,51.3,37.1,21.1,24.3,1012.6,4,711,
7/6/17 13:41,552663684,0.7,32.5,32.5,51.3,37.1,21.1,24.3,1012.6,3,710,
7/6/17 13:41,552663686,0.7,32.5,32.5,51.3,37.1,21.1,24.3,1012.6,3,712,
7/6/17 13:41,552663688,0.7,32.6,32.6,51.3,37.3,21.3,24.4,1012.6,3,716,
7/6/17 13:41,552663690,0.7,32.6,32.6,51.4,37.3,21.3,24.4,1012.6,3,717,
7/6/17 13:41,552663692,0.8,32.7,32.7,51.4,37.6,21.4,24.5,1012.6,4,719,
7/6/17 13:41,552663694,0.8,32.7,32.7,51.5,37.6,21.4,24.5,1012.6,4,721,
7/6/17 13:41,552663696,0.8,32.8,32.8,51.5,37.8,21.5,24.6,1012.6,3,724,
7/6/17 13:41,552663698,0.9,32.8,32.8,51.5,37.8,21.5,24.6,1012.6,3,726,
7/6/17 13:41,552663700,1,32.8,32.8,51.5,37.8,21.5,24.6,1012.6,3,726,
7/6/17 13:41,552663702,1,32.7,32.7,51.5,37.6,21.4,24.5,1012.6,3,722,
7/6/17 13:41,552663704,1,32.7,32.7,51.5,37.6,21.4,24.5,1012.6,3,722,
7/6/17 13:41,552663706,1,32.7,32.7,51.5,37.6,21.4,24.5,1012.6,4,723,
7/6/17 13:41,552663708,0.9,32.7,32.7,51.5,37.6,21.4,24.5,1012.6,4,720,
7/6/17 13:41,552663710,0.9,32.6,32.6,51.5,37.3,21.3,24.4,1012.6,3,715,
7/6/17 13:41,552663712,0.9,32.5,32.5,51.5,37.1,21.2,24.3,1012.6,3,712,
7/6/17 13:41,552663714,0.9,32.4,32.4,51.5,36.9,21.1,24.2,1012.6,4,709,
7/6/17 13:41,552663716,0.8,32.4,32.4,51.5,36.9,21.1,24.2,1012.6,4,709,
7/6/17 13:41,552663718,0.7,32.5,32.5,51.5,37.1,21.2,24.3,1012.6,4,712,
7/6/17 13:42,552663720,0.8,32.5,32.5,51.6,37.2,21.2,24.3,1012.6,4,714,
7/6/17 13:42,552663722,0.8,32.5,32.5,51.6,37.2,21.3,24.4,1012.6,3,715,
7/6/17 13:42,552663724,0.8,32.5,32.5,51.6,37.2,21.3,24.4,1012.6,4,715,
7/6/17 13:42,552663726,0.8,32.6,32.6,51.7,37.4,21.3,24.4,1012.6,3,717,
7/6/17 13:42,552663728,0.8,32.6,32.6,51.7,37.4,21.3,24.4,1012.6,4,716,
7/6/17 13:42,552663730,0.8,32.5,32.5,51.7,37.2,21.3,24.4,1012.6,4,715,
7/6/17 13:42,552663732,0.7,32.5,32.5,51.7,37.2,21.3,24.4,1012.6,3,715,
7/6/17 13:42,552663734,0.6,32.6,32.6,51.8,37.4,21.4,24.5,1012.6,3,716,
7/6/17 13:42,552663736,0.6,32.7,32.7,51.8,37.7,21.4,24.5,1012.6,4,720,
7/6/17 13:42,552663738,0.6,32.6,32.6,51.8,37.4,21.5,24.6,1012.6,4,719,
7/6/17 13:42,552663740,0.5,32.6,32.6,51.9,37.5,21.5,24.6,1012.6,3,719,
7/6/17 13:42,552663742,0.4,32.7,32.7,51.9,37.7,21.5,24.6,1012.6,3,722,
7/6/17 13:42,552663744,0.3,32.8,32.8,51.9,37.9,21.6,24.7,1012.6,3,725,
7/6/17 13:42,552663746,0.4,32.9,32.9,52,38.1,21.8,24.8,1012.6,4,731,
7/6/17 13:42,552663748,0.5,32.9,32.9,52,38.1,21.8,24.8,1012.6,4,731,
7/6/17 13:42,552663750,0.6,32.9,32.9,52,38.1,21.7,24.8,1012.6,3,730,
7/6/17 13:42,552663752,0.5,33,33,51.9,38.4,21.8,24.8,1012.7,3,732,
7/6/17 13:42,552663754,0.5,33.1,33.1,51.9,38.6,21.9,24.9,1012.6,4,737,
7/6/17 13:42,552663756,0.4,33.2,33.2,51.9,38.8,22,25,1012.7,3,742,
7/6/17 13:42,552663758,0.3,33.3,33.3,51.9,39,22,25,1012.6,4,744,
7/6/17 13:42,552663760,0.3,33.4,33.4,51.8,39.2,22.1,25.1,1012.7,3,748,
7/6/17 13:42,552663762,0,33.5,33.5,51.8,39.5,22.2,25.2,1012.6,3,754,
7/6/17 13:42,552663764,0,33.6,33.6,51.7,39.6,22.3,25.3,1012.6,3,758,
7/6/17 13:42,552663766,0,33.8,33.8,51.7,40,22.5,25.5,1012.7,3,764,
7/6/17 13:42,552663768,0.5,33.8,33.8,51.6,40,22.5,25.5,1012.7,3,765,
7/6/17 13:42,552663770,0.6,33.8,33.8,51.5,40,22.4,25.4,1012.6,4,764,
7/6/17 13:42,552663772,0.6,33.9,33.9,51.4,40.2,22.5,25.5,1012.6,4,767,
7/6/17 13:42,552663774,0.6,33.9,33.9,51.2,40.1,22.4,25.4,1012.6,4,766,
7/6/17 13:42,552663776,0.7,33.8,33.8,51,39.9,22.3,25.3,1012.7,3,763,
7/6/17 13:42,552663778,0.7,33.8,33.8,50.9,39.8,22.2,25.3,1012.6,3,764,
7/6/17 13:43,552663780,0.8,33.7,33.7,50.7,39.5,22.1,25.2,1012.6,3,760,
7/6/17 13:43,552663782,0.8,33.5,33.5,50.6,39,21.9,25,1012.7,3,751,
7/6/17 13:43,552663784,0.9,33.3,33.3,50.4,38.6,21.6,24.8,1012.6,3,742,
7/6/17 13:43,552663786,1,33.2,33.2,50.3,38.3,21.5,24.7,1012.6,3,737,
7/6/17 13:43,552663788,1.1,33.1,33.1,50.1,38.1,21.3,24.5,1012.7,3,732,
7/6/17 13:43,552663790,1,33,33,50,37.8,21.2,24.5,1012.7,3,728,
7/6/17 13:43,552663792,0.9,32.9,32.9,49.8,37.5,21,24.3,1012.6,4,725,
7/6/17 13:43,552663794,0.8,32.8,32.8,49.7,37.3,20.9,24.2,1012.6,4,722,
7/6/17 13:43,552663796,0.7,32.8,32.8,49.7,37.3,20.9,24.2,1012.6,4,722,
7/6/17 13:43,552663798,0.6,32.8,32.8,49.7,37.3,20.9,24.2,1012.6,3,722,
7/6/17 13:43,552663800,0.5,32.8,32.8,49.8,37.3,20.9,24.2,1012.6,3,720,
7/6/17 13:43,552663802,0.5,32.7,32.7,49.9,37.1,20.9,24.2,1012.6,4,719,
7/6/17 13:43,552663804,0.4,32.8,32.8,50,37.4,21,24.3,1012.6,4,721,
7/6/17 13:43,552663806,0.3,32.9,32.9,50.2,37.6,21.1,24.4,1012.6,3,725,
7/6/17 13:43,552663808,0.3,33,33,50.4,37.9,21.3,24.5,1012.6,3,729,
7/6/17 13:43,552663810,0,33,33,50.6,37.9,21.4,24.6,1012.6,4,732,
7/6/17 13:43,552663812,0,33,33,50.7,38,21.5,24.7,1012.6,4,732,
7/6/17 13:43,552663814,0,33.1,33.1,50.8,38.2,21.6,24.7,1012.6,4,735,
7/6/17 13:43,552663816,0,33.1,33.1,50.9,38.2,21.6,24.7,1012.7,3,735,
7/6/17 13:43,552663818,0,33.1,33.1,51,38.3,21.6,24.7,1012.6,3,736,
7/6/17 13:43,552663820,0,33.2,33.2,51.1,38.5,21.7,24.8,1012.6,4,739,
7/6/17 13:43,552663822,0,33.3,33.3,51.2,38.8,21.9,25,1012.6,3,744,
7/6/17 13:43,552663824,0,33.4,33.4,51.2,39,22,25,1012.6,3,748,
7/6/17 13:43,552663826,0,33.5,33.5,51.2,39.2,22.1,25.1,1012.6,3,751,
7/6/17 13:43,552663828,0,33.6,33.6,51.2,39.4,22.2,25.2,1012.6,4,756,
7/6/17 13:43,552663830,0,33.7,33.7,51.2,39.6,22.2,25.3,1012.6,4,758,
7/6/17 13:43,552663832,0,33.8,33.8,51.2,39.9,22.3,25.3,1012.6,3,761,
7/6/17 13:43,552663834,0,33.8,33.8,51.1,39.9,22.3,25.3,1012.6,3,762,
7/6/17 13:43,552663836,0.4,33.9,33.9,51,40.1,22.3,25.4,1012.6,3,767,
7/6/17 13:43,552663838,0.9,33.7,33.7,50.9,39.5,22.1,25.2,1012.7,3,757,
7/6/17 13:44,552663840,1.2,33.3,33.3,50.6,38.6,21.6,24.8,1012.7,3,742,
7/6/17 13:44,552663842,1.2,33,33,50.3,37.8,21.3,24.5,1012.6,3,731,
7/6/17 13:44,552663844,1.1,32.9,32.9,50,37.6,21.1,24.4,1012.6,3,725,
7/6/17 13:44,552663846,1,32.8,32.8,49.8,37.3,21,24.3,1012.6,3,723,
7/6/17 13:44,552663848,0.9,33,33,49.8,37.7,21.1,24.4,1012.6,3,728,
7/6/17 13:44,552663850,0.9,33.2,33.2,49.8,38.1,21.3,24.6,1012.6,4,738,
7/6/17 13:44,552663852,1,33.5,33.5,49.8,38.8,21.6,24.8,1012.6,3,748,
7/6/17 13:44,552663854,1.4,33.3,33.3,49.9,38.4,21.4,24.7,1012.6,4,742,
7/6/17 13:44,552663856,1.7,33.1,33.1,49.8,37.9,21.2,24.5,1012.6,4,732,
7/6/17 13:44,552663858,1.5,32.8,32.8,49.8,37.3,20.9,24.2,1012.6,4,722,
7/6/17 13:44,552663860,1.4,32.6,32.6,49.7,36.8,20.7,24,1012.6,4,713,
7/6/17 13:44,552663862,1.2,32.4,32.4,49.7,36.4,20.6,23.9,1012.6,4,708,
7/6/17 13:44,552663864,1.3,32.3,32.3,49.7,36.2,20.5,23.8,1012.6,4,703,
7/6/17 13:44,552663866,1.5,32.2,32.2,49.7,36,20.4,23.8,1012.6,4,700,
7/6/17 13:44,552663868,1.3,32.2,32.2,49.8,36,20.4,23.8,1012.6,3,698,
7/6/17 13:44,552663870,1.2,32.1,32.1,50,35.9,20.4,23.7,1012.6,4,696,
7/6/17 13:44,552663872,1.2,32.2,32.2,50.1,36.1,20.5,23.8,1012.6,4,697,
7/6/17 13:44,552663874,1.3,32.3,32.3,50.3,36.3,20.6,23.9,1012.6,4,701,
7/6/17 13:44,552663876,1.3,32.2,32.2,50.4,36.2,20.6,23.9,1012.6,4,700,
7/6/17 13:44,552663878,1.3,32.2,32.2,50.6,36.2,20.6,23.9,1012.6,4,700,
7/6/17 13:44,552663880,1.5,32.1,32.1,50.7,36,20.6,23.9,1012.6,4,697,
7/6/17 13:44,552663882,1.4,32.1,32.1,50.8,36,20.6,23.9,1012.6,4,696,
7/6/17 13:44,552663884,1.4,32.1,32.1,50.9,36,20.7,23.9,1012.6,4,698,
7/6/17 13:44,552663886,1.4,32.2,32.2,51.1,36.4,20.8,24,1012.6,4,700,
7/6/17 13:44,552663888,1.4,32.3,32.3,51.2,36.6,20.9,24.1,1012.6,4,703,
7/6/17 13:44,552663890,1.5,32.3,32.3,51.3,36.6,21,24.2,1012.6,4,705,
7/6/17 13:44,552663892,1.6,32.4,32.4,51.4,36.9,21,24.2,1012.6,4,706,
7/6/17 13:44,552663894,1.6,32.3,32.3,51.5,36.7,21,24.2,1012.6,4,704,
7/6/17 13:44,552663896,1.4,32.2,32.2,51.5,36.5,21,24.1,1012.6,4,703,
7/6/17 13:44,552663898,1.3,32.2,32.2,51.5,36.5,21,24.1,1012.6,4,702,
7/6/17 13:45,552663900,1,32.2,32.2,51.6,36.5,20.9,24.1,1012.6,4,700,
7/6/17 13:45,552663902,1.1,32.2,32.2,51.6,36.5,21,24.1,1012.5,4,702,
7/6/17 13:45,552663904,1,32.3,32.3,51.7,36.7,21.1,24.2,1012.6,4,706,
7/6/17 13:45,552663906,0.8,32.4,32.4,51.8,37,21.2,24.3,1012.5,4,709,
7/6/17 13:45,552663908,0.9,32.4,32.4,51.9,37,21.3,24.3,1012.5,4,712,
7/6/17 13:45,552663910,0.9,32.4,32.4,51.9,37,21.3,24.3,1012.6,4,711,
7/6/17 13:45,552663912,0.8,32.5,32.5,52,37.3,21.3,24.4,1012.6,4,712,
7/6/17 13:45,552663914,0.8,32.5,32.5,52,37.3,21.4,24.4,1012.5,4,714,
7/6/17 13:45,552663916,0.7,32.5,32.5,52.1,37.3,21.4,24.4,1012.5,4,715,
7/6/17 13:45,552663918,0.7,32.6,32.6,52.2,37.5,21.5,24.6,1012.6,4,718,
7/6/17 13:45,552663920,0.7,32.7,32.7,52.2,37.8,21.6,24.6,1012.6,4,720,
7/6/17 13:45,552663922,0.8,32.6,32.6,52.3,37.6,21.6,24.6,1012.6,4,719,
7/6/17 13:45,552663924,0.9,32.6,32.6,52.3,37.6,21.5,24.6,1012.6,4,717,
7/6/17 13:45,552663926,1,32.6,32.6,52.2,37.5,21.5,24.6,1012.5,4,718,
7/6/17 13:45,552663928,0.9,32.6,32.6,52.2,37.5,21.6,24.6,1012.6,4,719,
7/6/17 13:45,552663930,0.9,32.8,32.8,52.2,38,21.7,24.7,1012.6,4,725,
7/6/17 13:45,552663932,0.8,32.9,32.9,52.2,38.2,21.8,24.8,1012.6,4,729,
7/6/17 13:45,552663934,0.7,33.1,33.1,52.2,38.7,22,25,1012.6,4,737,
7/6/17 13:45,552663936,0.7,33.3,33.3,52.2,39.1,22.2,25.2,1012.6,4,745,
7/6/17 13:45,552663938,0.6,33.3,33.3,52.2,39.1,22.2,25.2,1012.6,4,746,
7/6/17 13:45,552663940,0.6,33.4,33.4,52.2,39.3,22.2,25.2,1012.6,4,748,
7/6/17 13:45,552663942,0.7,33.3,33.3,52.1,39.1,22.1,25.1,1012.5,4,745,
7/6/17 13:45,552663944,0.7,33.2,33.2,51.9,38.8,22,25,1012.6,4,742,
7/6/17 13:45,552663946,0.6,33.3,33.3,51.7,38.9,22,25,1012.6,4,744,
7/6/17 13:45,552663948,0.5,33.3,33.3,51.6,38.9,22,25,1012.6,4,745,
7/6/17 13:45,552663950,0.4,33.4,33.4,51.5,39.1,22,25,1012.6,4,746,
7/6/17 13:45,552663952,0.3,33.5,33.5,51.4,39.3,22.1,25.1,1012.6,4,750,
7/6/17 13:45,552663954,0,33.5,33.5,51.3,39.3,22.1,25.1,1012.5,4,754,
7/6/17 13:45,552663956,0.3,33.6,33.6,51.2,39.4,22.2,25.2,1012.6,4,756,
7/6/17 13:45,552663958,0,33.7,33.7,51.1,39.6,22.2,25.3,1012.6,4,760,
7/6/17 13:46,552663960,0.3,33.9,33.9,51,40.1,22.3,25.4,1012.6,4,765,
7/6/17 13:46,552663962,0.6,33.9,33.9,50.9,40,22.3,25.4,1012.6,4,767,
7/6/17 13:46,552663964,0.9,34,34,50.8,40.2,22.4,25.5,1012.6,4,770,
7/6/17 13:46,552663966,1,33.9,33.9,50.7,40,22.3,25.4,1012.6,4,767,
7/6/17 13:46,552663968,1.1,33.8,33.8,50.5,39.7,22.1,25.2,1012.6,4,761,
7/6/17 13:46,552663970,1.3,33.6,33.6,50.3,39.1,21.9,25,1012.6,3,754,
7/6/17 13:46,552663972,1.3,33.5,33.5,50.1,38.9,21.7,24.9,1012.6,4,751,
7/6/17 13:46,552663974,1.3,33.5,33.5,50,38.9,21.7,24.9,1012.5,4,751,
7/6/17 13:46,552663976,1.5,33.5,33.5,49.8,38.8,21.6,24.8,1012.5,4,751,
7/6/17 13:46,552663978,1.5,33.5,33.5,49.8,38.8,21.5,24.8,1012.5,4,749,
7/6/17 13:46,552663980,1.5,33.5,33.5,49.7,38.8,21.5,24.8,1012.6,4,748,
7/6/17 13:46,552663982,1.3,33.4,33.4,49.6,38.5,21.4,24.7,1012.6,4,745,
7/6/17 13:46,552663984,1.2,33.4,33.4,49.6,38.5,21.4,24.7,1012.6,4,745,
7/6/17 13:46,552663986,1.2,33.4,33.4,49.6,38.5,21.4,24.7,1012.5,4,748,
7/6/17 13:46,552663988,1.2,33.5,33.5,49.6,38.8,21.5,24.8,1012.6,4,750,
7/6/17 13:46,552663990,1.2,33.8,33.8,49.6,39.4,21.8,25,1012.6,4,760,
7/6/17 13:46,552663992,1.3,33.6,33.6,49.6,39,21.6,24.9,1012.6,4,752,
7/6/17 13:46,552663994,1.5,33.3,33.3,49.5,38.2,21.4,24.7,1012.6,4,743,
7/6/17 13:46,552663996,1.5,33.3,33.3,49.5,38.2,21.3,24.6,1012.6,4,739,
7/6/17 13:46,552663998,1.5,33.3,33.3,49.4,38.2,21.3,24.6,1012.6,4,739,
7/6/17 13:46,552664000,1.3,33.2,33.2,49.4,38,21.2,24.5,1012.6,4,735,
7/6/17 13:46,552664002,1.1,33,33,49.4,37.6,21,24.3,1012.5,4,730,
7/6/17 13:46,552664004,1.2,32.8,32.8,49.4,37.2,20.8,24.2,1012.6,4,720,
7/6/17 13:46,552664006,1.2,32.6,32.6,49.4,36.7,20.6,24,1012.6,4,713,
7/6/17 13:46,552664008,1.1,32.5,32.5,49.4,36.5,20.5,23.9,1012.6,4,709,
7/6/17 13:46,552664010,1,32.5,32.5,49.4,36.5,20.5,23.9,1012.5,4,708,
7/6/17 13:46,552664012,1.1,32.5,32.5,49.5,36.5,20.6,24,1012.5,4,711,
7/6/17 13:46,552664014,1,32.5,32.5,49.7,36.6,20.6,24,1012.5,4,711,
7/6/17 13:46,552664016,0.9,32.5,32.5,49.8,36.6,20.6,24,1012.5,4,710,
7/6/17 13:46,552664018,0.9,32.4,32.4,49.9,36.5,20.6,23.9,1012.5,4,708,
7/6/17 13:47,552664020,0.8,32.4,32.4,50.1,36.6,20.6,23.9,1012.5,4,706,
7/6/17 13:47,552664022,0.7,32.4,32.4,50.2,36.6,20.7,24,1012.5,4,706,
7/6/17 13:47,552664024,0.8,32.3,32.3,50.4,36.4,20.7,23.9,1012.5,4,704,
7/6/17 13:47,552664026,0.8,32.3,32.3,50.5,36.4,20.7,23.9,1012.6,4,705,
7/6/17 13:47,552664028,0.8,32.3,32.3,50.6,36.4,20.8,24,1012.5,4,706,
7/6/17 13:47,552664030,0.7,32.4,32.4,50.7,36.7,20.8,24.1,1012.5,4,708,
7/6/17 13:47,552664032,0.6,32.4,32.4,50.9,36.7,20.9,24.1,1012.5,4,710,
7/6/17 13:47,552664034,0.6,32.5,32.5,51,37,21,24.2,1012.5,4,712,
7/6/17 13:47,552664036,0.6,32.5,32.5,51,37,21,24.2,1012.5,4,712,
7/6/17 13:47,552664038,0.5,32.5,32.5,51.1,37,21.1,24.3,1012.5,4,713,
7/6/17 13:47,552664040,0.5,32.5,32.5,51.2,37,21.2,24.3,1012.5,4,715,
7/6/17 13:47,552664042,0.4,32.6,32.6,51.3,37.3,21.3,24.4,1012.6,4,717,
7/6/17 13:47,552664044,0.3,32.8,32.8,51.4,37.8,21.4,24.5,1012.6,4,722,
7/6/17 13:47,552664046,0,32.9,32.9,51.4,38,21.5,24.7,1012.6,4,727,
7/6/17 13:47,552664048,0,33,33,51.5,38.2,21.7,24.8,1012.5,4,735,
7/6/17 13:47,552664050,0,33.1,33.1,51.5,38.4,21.7,24.8,1012.5,4,737,
7/6/17 13:47,552664052,0,33,33,51.6,38.3,21.7,24.8,1012.6,4,733,
7/6/17 13:47,552664054,0,33,33,51.5,38.2,21.6,24.7,1012.6,4,732,
7/6/17 13:47,552664056,0,33,33,51.5,38.2,21.7,24.8,1012.5,4,734,
7/6/17 13:47,552664058,0,33.1,33.1,51.4,38.4,21.7,24.8,1012.5,4,736,
7/6/17 13:47,552664060,0,33.2,33.2,51.4,38.6,21.8,24.9,1012.5,4,739,
7/6/17 13:47,552664062,0,33.3,33.3,51.3,38.8,21.8,24.9,1012.5,4,743,
7/6/17 13:47,552664064,0,33.4,33.4,51.3,39.1,21.9,25,1012.5,5,747,
7/6/17 13:47,552664066,0,33.4,33.4,51.2,39,22,25,1012.5,4,749,
7/6/17 13:47,552664068,0,33.5,33.5,51.2,39.2,22,25.1,1012.5,4,752,
7/6/17 13:47,552664070,0,33.6,33.6,51.1,39.4,22.1,25.2,1012.5,4,755,
7/6/17 13:47,552664072,0,33.6,33.6,51.1,39.4,22.1,25.2,1012.5,4,757,
7/6/17 13:47,552664074,0,33.7,33.7,51.1,39.6,22.1,25.2,1012.6,4,757,
7/6/17 13:47,552664076,0,33.7,33.7,51,39.6,22.1,25.2,1012.6,4,758,
7/6/17 13:47,552664078,0,33.7,33.7,51,39.6,22.2,25.3,1012.6,4,760,
7/6/17 13:48,552664080,0,33.8,33.8,51,39.9,22.2,25.3,1012.6,4,762,
7/6/17 13:48,552664082,0,33.9,33.9,50.9,40,22.3,25.4,1012.6,4,765,
7/6/17 13:48,552664084,0,33.9,33.9,50.9,40,22.3,25.4,1012.5,4,768,
7/6/17 13:48,552664086,0,33.9,33.9,50.8,40,22.3,25.4,1012.5,4,768,
7/6/17 13:48,552664088,0.7,33.7,33.7,50.7,39.5,22,25.1,1012.5,4,760,
7/6/17 13:48,552664090,0.8,33.4,33.4,50.6,38.8,21.8,24.9,1012.5,4,749,
7/6/17 13:48,552664092,0.8,33.3,33.3,50.4,38.6,21.6,24.8,1012.5,4,742,
7/6/17 13:48,552664094,1.1,33.4,33.4,50.3,38.7,21.6,24.8,1012.5,4,745,
7/6/17 13:48,552664096,1.5,33.3,33.3,50.2,38.5,21.5,24.7,1012.5,4,741,
7/6/17 13:48,552664098,1.2,33,33,50.1,37.8,21.2,24.5,1012.5,5,732,
7/6/17 13:48,552664100,1.2,32.8,32.8,50,37.4,21,24.3,1012.6,4,722,
7/6/17 13:48,552664102,1.2,32.7,32.7,50,37.2,20.9,24.2,1012.5,4,717,
7/6/17 13:48,552664104,1.2,32.5,32.5,50,36.7,20.7,24,1012.5,4,712,
7/6/17 13:48,552664106,1.1,32.5,32.5,50,36.7,20.7,24,1012.5,5,709,
7/6/17 13:48,552664108,0.9,32.4,32.4,50.1,36.6,20.7,24,1012.5,4,708,
7/6/17 13:48,552664110,0.8,32.5,32.5,50.1,36.8,20.8,24.1,1012.5,4,711,
7/6/17 13:48,552664112,0.8,32.5,32.5,50.3,36.8,20.8,24.1,1012.5,4,710,
7/6/17 13:48,552664114,0.8,32.4,32.4,50.4,36.6,20.8,24.1,1012.5,4,709,
7/6/17 13:48,552664116,0.9,32.4,32.4,50.6,36.7,20.9,24.1,1012.5,4,710,
7/6/17 13:48,552664118,0.8,32.4,32.4,50.8,36.7,20.9,24.1,1012.5,4,710,
7/6/17 13:48,552664120,0.9,32.5,32.5,51,37,21.1,24.3,1012.5,4,715,
7/6/17 13:48,552664122,1.1,32.6,32.6,51.1,37.2,21.2,24.4,1012.6,4,716,
7/6/17 13:48,552664124,1,32.7,32.7,51.3,37.5,21.3,24.4,1012.5,4,721,
7/6/17 13:48,552664126,0.7,32.9,32.9,51.4,38,21.5,24.7,1012.5,4,727,
7/6/17 13:48,552664128,0.5,32.8,32.8,51.5,37.8,21.5,24.6,1012.5,4,726,
7/6/17 13:48,552664130,0.4,32.9,32.9,51.6,38,21.6,24.7,1012.5,4,731,
7/6/17 13:48,552664132,0,33.1,33.1,51.6,38.5,21.8,24.9,1012.5,4,739,
7/6/17 13:48,552664134,0,33.3,33.3,51.7,38.9,22,25,1012.5,4,746,
7/6/17 13:48,552664136,0,33.5,33.5,51.8,39.5,22.2,25.2,1012.5,4,753,
7/6/17 13:48,552664138,0,33.6,33.6,51.9,39.7,22.4,25.4,1012.5,4,759,
7/6/17 13:49,552664140,0,33.8,33.8,51.9,40.1,22.5,25.5,1012.5,4,764,
7/6/17 13:49,552664142,0,33.9,33.9,51.8,40.4,22.6,25.6,1012.5,4,769,
7/6/17 13:49,552664144,0.5,34,34,51.8,40.6,22.7,25.7,1012.6,4,772,
7/6/17 13:49,552664146,1,33.8,33.8,51.6,40,22.5,25.5,1012.6,4,766,
7/6/17 13:49,552664148,1.3,33.6,33.6,51.4,39.5,22.2,25.2,1012.5,4,755,
7/6/17 13:49,552664150,1.4,33.4,33.4,51.2,39,22,25,1012.6,4,748,
7/6/17 13:49,552664152,1.4,33.2,33.2,51,38.5,21.6,24.8,1012.5,4,739,
7/6/17 13:49,552664154,1.3,32.9,32.9,50.8,37.8,21.4,24.6,1012.5,4,729,
7/6/17 13:49,552664156,1.3,32.7,32.7,50.6,37.3,21.2,24.4,1012.5,4,722,
7/6/17 13:49,552664158,1.2,32.6,32.6,50.6,37.1,21,24.2,1012.5,4,718,
7/6/17 13:49,552664160,1.1,32.6,32.6,50.5,37.1,21,24.2,1012.5,4,718,
7/6/17 13:49,552664162,1.1,32.6,32.6,50.5,37.1,21,24.2,1012.5,4,717,
7/6/17 13:49,552664164,1.1,32.5,32.5,50.6,36.9,20.9,24.1,1012.5,4,713,
7/6/17 13:49,552664166,1,32.5,32.5,50.6,36.9,21,24.2,1012.5,4,715,
7/6/17 13:49,552664168,1,32.6,32.6,50.8,37.1,21.1,24.3,1012.5,5,717,
7/6/17 13:49,552664170,1,32.8,32.8,50.9,37.6,21.3,24.4,1012.5,5,726,
7/6/17 13:49,552664172,0.9,33,33,51.1,38.1,21.5,24.7,1012.5,5,731,
7/6/17 13:49,552664174,0.8,32.9,32.9,51.2,37.9,21.5,24.7,1012.5,4,730,
7/6/17 13:49,552664176,0.8,32.9,32.9,51.2,37.9,21.4,24.6,1012.5,4,727,
7/6/17 13:49,552664178,0.8,32.8,32.8,51.2,37.7,21.4,24.5,1012.5,4,724,
7/6/17 13:49,552664180,0.7,32.8,32.8,51.3,37.7,21.4,24.5,1012.5,4,723,
