Installation,plot_ID,date,sample_ID,life_stage,collection_method,tboid,tbo,Human,Wildlife,Domestic_Animals,Endosymbiont,Human_Endo,Human_Animal,Unknown
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAA2,adult,trap,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAA2,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAN1,nymph,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAN2,nymph,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAN2,nymph,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1DTAN2,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAA1,adult,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAA1,adult,people,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAA1,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAA2,adult,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAA2,adult,people,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAA2,adult,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAA2,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAA3,adult,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAA3,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN1,nymph,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN1,nymph,people,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN1,nymph,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN1,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN2,nymph,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN2,nymph,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN2,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN3,nymph,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN3,nymph,people,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN3,nymph,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN3,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN4,nymph,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN4,nymph,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN4,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN5,nymph,people,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN5,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN6,nymph,people,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN6,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN7,nymph,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEAN7,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEVA1,adult,people,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1XEVA1,adult,people,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1XEVA1,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEVA2,adult,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEVA2,adult,people,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1XEVA2,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEVA3,adult,people,tbo1,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1XEVA3,adult,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,i1,2018-06-12T00:00:00Z,EI1XEVA3,adult,people,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-12T00:00:00Z,EI1XEVA3,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-15T00:00:00Z,EI1XLAA1,adult,people,tbo1,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Eglin,i1,2018-06-15T00:00:00Z,EI1XLAA1,adult,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,i1,2018-06-15T00:00:00Z,EI1XLAA1,adult,people,tbo7,Francisella-like endosymbiont,NA,NA,NA,Yes,NA,NA,NA
Eglin,i1,2018-06-15T00:00:00Z,EI1XLAA1,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,j1,2018-06-15T00:00:00Z,EJ1ATAA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,j1,2018-06-15T00:00:00Z,EJ1ATAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,j1,2018-06-15T00:00:00Z,EJ1BTAN1,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,j1,2018-06-15T00:00:00Z,EJ1BTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,j1,2018-06-15T00:00:00Z,EJ1DTAA1,adult,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,j1,2018-06-15T00:00:00Z,EJ1DTAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,j1,2018-06-15T00:00:00Z,EJ1DTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,j1,2018-06-15T00:00:00Z,EJ1FTAA1,adult,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,j1,2018-06-15T00:00:00Z,EJ1FTAA1,adult,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,j1,2018-06-15T00:00:00Z,EJ1FTAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,j1,2018-06-15T00:00:00Z,EJ1FTAA2,adult,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,j1,2018-06-15T00:00:00Z,EJ1FTAA2,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,p1,2017-08-19T00:00:00Z,EP1STVA1,adult,trap,tbo7,Francisella-like endosymbiont,NA,NA,NA,Yes,NA,NA,NA
Eglin,extra,2018-06-13T00:00:00Z,EXXEAA1,adult,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,extra,2018-06-13T00:00:00Z,EXXEAA1,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,extra,2018-06-13T00:00:00Z,EXXEAA2,adult,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Eglin,extra,2018-06-13T00:00:00Z,EXXEAA2,adult,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,extra,2018-06-13T00:00:00Z,EXXEAA2,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,extra,2018-06-13T00:00:00Z,EXXEAN1,nymph,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Eglin,extra,2018-06-13T00:00:00Z,EXXEAN1,nymph,people,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Eglin,extra,2018-06-13T00:00:00Z,EXXEAN1,nymph,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,extra,2018-06-13T00:00:00Z,EXXEAN1,nymph,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,extra,2018-06-13T00:00:00Z,EXXELVA1,adult,people,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,extra,2018-06-13T00:00:00Z,EXXELVA1,adult,people,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,extra,2018-06-13T00:00:00Z,EXXELVA1,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Eglin,extra,2018-06-15T00:00:00Z,EXXLEVA1,adult,people,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes
Eglin,extra,2018-06-15T00:00:00Z,EXXLAA1,adult,people,tbo1,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes
Eglin,extra,2018-06-15T00:00:00Z,EXXLAA1,adult,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Eglin,extra,2018-06-15T00:00:00Z,EXXLAA1,adult,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN2,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN3,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN4,nymph,trap,tbo1,Ehrlichia chaffeensis,Yes,NA,Yes,NA,NA,Yes,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN4,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN5,nymph,trap,tbo1,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN5,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN6,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN6,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN7,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN7,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN8,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1BTAN8,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1DTAN1,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,r1,2018-08-23T00:00:00Z,GR1DTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1ATAN1,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1ATAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1ATAN2,nymph,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1ATAN2,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1ATAN2,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN2,nymph,trap,tbo1,Ehrlichia chaffeensis,Yes,NA,Yes,NA,NA,Yes,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN2,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN3,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN4,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN5,nymph,trap,tbo1,Ehrlichia chaffeensis,Yes,NA,Yes,NA,NA,Yes,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN5,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN6,nymph,trap,tbo1,Borrelia lonestari,Yes,NA,NA,NA,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN6,nymph,trap,tbo2,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN6,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN7,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN8,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1BTAN9,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1FTAN1,nymph,trap,tbo1,Ehrlichia muris subsp. eauclairensis,Yes,NA,NA,NA,NA,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1FTAN1,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,s1,2018-08-23T00:00:00Z,GS1FTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,t1,2018-08-23T00:00:00Z,GT1BTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,t1,2018-08-23T00:00:00Z,GT1FTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,t1,2018-08-23T00:00:00Z,GT1FTMA1,adult,trap,tbo1,Candidatus Rickettsia andeanae,NA,NA,NA,NA,NA,NA,Yes
Gordon,t1,2018-08-23T00:00:00Z,GT1FTMA1,adult,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Gordon,t1,2018-08-23T00:00:00Z,GT1FTMA1,adult,trap,tbo7,Francisella-like endosymbiont,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAA1,adult,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN2,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN3,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN3,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN4,nymph,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN4,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN4,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN5,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN6,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN7,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN8,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN8,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN9,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1ATAN9,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAA1,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAA1,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAA2,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAA3,adult,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAA3,adult,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN1,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN2,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN2,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN3,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN4,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN5,nymph,trap,tbo1,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN5,nymph,trap,tbo2,Ehrlichia sp. P-Mtn,NA,NA,Yes,NA,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN5,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN6,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN7,nymph,trap,tbo1,Ehrlichia sp. P-Mtn,NA,NA,Yes,NA,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN7,nymph,trap,tbo2,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes
Gordon,v1,2018-08-23T00:00:00Z,GV1BTAN7,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1DTAN1,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1DTAN2,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1DTAN2,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1DTAN3,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,v1,2018-08-23T00:00:00Z,GV1DTAN4,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN01,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN02,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN03,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN04,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN05,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN06,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN07,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN08,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN09,nymph,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN09,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN10,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN11,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN12,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN13,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
Gordon,w1,2018-08-23T00:00:00Z,GW1DTAN14,nymph,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA
