installation,plot_id,status,camera_number,sd_card,camera_out,camera_in,position_from_center,notes,ctime,mtime,file_name,path,relpath,size,type,empty,cow,deer,pig,turkey,armadillo,bobcat,raccoon,squirrel,fox,other,unknown
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/24/2019 14:33,5-1-112EK113-04240711.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240711.JPG,5-1-112EK113-04240711.JPG,1122976,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:40,4/24/2019 14:33,5-1-112EK113-04240712.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240712.JPG,5-1-112EK113-04240712.JPG,1123754,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/24/2019 14:33,5-1-112EK113-04240713.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240713.JPG,5-1-112EK113-04240713.JPG,1122289,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:43,4/24/2019 14:33,5-1-112EK113-04240714.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240714.JPG,5-1-112EK113-04240714.JPG,1121905,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:44,4/24/2019 14:33,5-1-112EK113-04240715.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240715.JPG,5-1-112EK113-04240715.JPG,1123539,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:47,4/24/2019 14:34,5-1-112EK113-04240719.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240719.JPG,5-1-112EK113-04240719.JPG,1121512,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:52,4/24/2019 14:34,5-1-112EK113-04240720.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240720.JPG,5-1-112EK113-04240720.JPG,1121902,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:50,4/24/2019 14:34,5-1-112EK113-04240722.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240722.JPG,5-1-112EK113-04240722.JPG,1123347,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/24/2019 14:34,5-1-112EK113-04240723.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240723.JPG,5-1-112EK113-04240723.JPG,1122038,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:54,4/24/2019 14:42,5-1-112EK113-04240755.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240755.JPG,5-1-112EK113-04240755.JPG,1123654,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:56,4/24/2019 14:42,5-1-112EK113-04240756.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240756.JPG,5-1-112EK113-04240756.JPG,1119655,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:58,4/24/2019 14:42,5-1-112EK113-04240757.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240757.JPG,5-1-112EK113-04240757.JPG,1120631,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:37,4/24/2019 14:43,5-1-112EK113-04240758.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240758.JPG,5-1-112EK113-04240758.JPG,1119269,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:34,4/24/2019 14:44,5-1-112EK113-04240766.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240766.JPG,5-1-112EK113-04240766.JPG,1118802,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/24/2019 14:50,5-1-112EK113-04240788.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240788.JPG,5-1-112EK113-04240788.JPG,1120579,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/24/2019 14:50,5-1-112EK113-04240789.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240789.JPG,5-1-112EK113-04240789.JPG,1120725,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:52,4/24/2019 14:51,5-1-112EK113-04240790.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240790.JPG,5-1-112EK113-04240790.JPG,1119437,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:53,4/24/2019 14:51,5-1-112EK113-04240791.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240791.JPG,5-1-112EK113-04240791.JPG,1121919,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:49,4/24/2019 15:09,5-1-112EK113-04240861.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240861.JPG,5-1-112EK113-04240861.JPG,1117723,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:50,4/24/2019 15:10,5-1-112EK113-04240864.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240864.JPG,5-1-112EK113-04240864.JPG,1114812,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/24/2019 15:10,5-1-112EK113-04240866.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240866.JPG,5-1-112EK113-04240866.JPG,1112145,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:42,4/24/2019 15:12,5-1-112EK113-04240879.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240879.JPG,5-1-112EK113-04240879.JPG,1123614,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/24/2019 15:13,5-1-112EK113-04240881.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240881.JPG,5-1-112EK113-04240881.JPG,1121219,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:43,4/24/2019 15:14,5-1-112EK113-04240891.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240891.JPG,5-1-112EK113-04240891.JPG,1124264,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:42,4/24/2019 15:15,5-1-112EK113-04240893.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240893.JPG,5-1-112EK113-04240893.JPG,1122217,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/24/2019 15:16,5-1-112EK113-04240895.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240895.JPG,5-1-112EK113-04240895.JPG,1126814,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/24/2019 15:16,5-1-112EK113-04240896.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240896.JPG,5-1-112EK113-04240896.JPG,1126214,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/24/2019 15:16,5-1-112EK113-04240897.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240897.JPG,5-1-112EK113-04240897.JPG,1117731,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/24/2019 15:16,5-1-112EK113-04240898.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240898.JPG,5-1-112EK113-04240898.JPG,1120780,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/24/2019 15:16,5-1-112EK113-04240899.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240899.JPG,5-1-112EK113-04240899.JPG,1121430,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:49,4/24/2019 15:16,5-1-112EK113-04240901.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240901.JPG,5-1-112EK113-04240901.JPG,1120561,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/24/2019 15:17,5-1-112EK113-04240904.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240904.JPG,5-1-112EK113-04240904.JPG,1123062,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:50,4/24/2019 15:17,5-1-112EK113-04240905.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240905.JPG,5-1-112EK113-04240905.JPG,1123244,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/24/2019 15:17,5-1-112EK113-04240906.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240906.JPG,5-1-112EK113-04240906.JPG,1118384,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:52,4/24/2019 15:17,5-1-112EK113-04240907.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240907.JPG,5-1-112EK113-04240907.JPG,1121778,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/24/2019 15:17,5-1-112EK113-04240908.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240908.JPG,5-1-112EK113-04240908.JPG,1121839,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:40,4/24/2019 15:17,5-1-112EK113-04240909.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240909.JPG,5-1-112EK113-04240909.JPG,1113867,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/24/2019 15:17,5-1-112EK113-04240910.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240910.JPG,5-1-112EK113-04240910.JPG,1120900,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:50,4/24/2019 15:17,5-1-112EK113-04240911.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240911.JPG,5-1-112EK113-04240911.JPG,1121917,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/24/2019 15:18,5-1-112EK113-04240912.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240912.JPG,5-1-112EK113-04240912.JPG,1113131,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:52,4/24/2019 15:18,5-1-112EK113-04240913.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240913.JPG,5-1-112EK113-04240913.JPG,1110631,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:49,4/24/2019 15:18,5-1-112EK113-04240915.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240915.JPG,5-1-112EK113-04240915.JPG,1111488,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:44,4/24/2019 15:19,5-1-112EK113-04240917.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240917.JPG,5-1-112EK113-04240917.JPG,1119421,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/24/2019 15:19,5-1-112EK113-04240918.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240918.JPG,5-1-112EK113-04240918.JPG,1122264,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:43,4/24/2019 15:19,5-1-112EK113-04240919.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240919.JPG,5-1-112EK113-04240919.JPG,1122274,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/24/2019 15:19,5-1-112EK113-04240920.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240920.JPG,5-1-112EK113-04240920.JPG,1112148,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/24/2019 15:19,5-1-112EK113-04240924.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240924.JPG,5-1-112EK113-04240924.JPG,1120679,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:43,4/24/2019 15:19,5-1-112EK113-04240925.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240925.JPG,5-1-112EK113-04240925.JPG,1121489,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:49,4/24/2019 15:20,5-1-112EK113-04240929.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240929.JPG,5-1-112EK113-04240929.JPG,1112410,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:41,4/24/2019 15:20,5-1-112EK113-04240930.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240930.JPG,5-1-112EK113-04240930.JPG,1115110,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:35,4/24/2019 15:21,5-1-112EK113-04240940.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240940.JPG,5-1-112EK113-04240940.JPG,1116141,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:37,4/24/2019 15:22,5-1-112EK113-04240943.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240943.JPG,5-1-112EK113-04240943.JPG,1115627,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/24/2019 15:22,5-1-112EK113-04240945.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240945.JPG,5-1-112EK113-04240945.JPG,1114624,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:52,4/24/2019 15:23,5-1-112EK113-04240948.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240948.JPG,5-1-112EK113-04240948.JPG,1117089,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/24/2019 15:23,5-1-112EK113-04240950.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240950.JPG,5-1-112EK113-04240950.JPG,1113714,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/24/2019 15:23,5-1-112EK113-04240951.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240951.JPG,5-1-112EK113-04240951.JPG,1120358,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/24/2019 15:23,5-1-112EK113-04240952.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240952.JPG,5-1-112EK113-04240952.JPG,1120999,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:58,4/24/2019 15:25,5-1-112EK113-04240958.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240958.JPG,5-1-112EK113-04240958.JPG,1121026,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:52,4/24/2019 15:25,5-1-112EK113-04240960.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240960.JPG,5-1-112EK113-04240960.JPG,1113234,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:53,4/24/2019 15:26,5-1-112EK113-04240963.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240963.JPG,5-1-112EK113-04240963.JPG,1119789,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:58,4/24/2019 15:26,5-1-112EK113-04240964.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240964.JPG,5-1-112EK113-04240964.JPG,1119912,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:53,4/24/2019 15:27,5-1-112EK113-04240977.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240977.JPG,5-1-112EK113-04240977.JPG,1112435,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/24/2019 15:27,5-1-112EK113-04240978.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240978.JPG,5-1-112EK113-04240978.JPG,1111513,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:39,4/24/2019 15:27,5-1-112EK113-04240979.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240979.JPG,5-1-112EK113-04240979.JPG,1109974,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:35,4/24/2019 15:27,5-1-112EK113-04240981.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240981.JPG,5-1-112EK113-04240981.JPG,1116955,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:34,4/24/2019 15:27,5-1-112EK113-04240982.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240982.JPG,5-1-112EK113-04240982.JPG,1116531,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:38,4/24/2019 15:29,5-1-112EK113-04240993.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240993.JPG,5-1-112EK113-04240993.JPG,1116027,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:37,4/24/2019 15:29,5-1-112EK113-04240994.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240994.JPG,5-1-112EK113-04240994.JPG,1115307,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:34,4/24/2019 15:29,5-1-112EK113-04240996.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240996.JPG,5-1-112EK113-04240996.JPG,1112895,image,TRUE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:35,4/24/2019 15:29,5-1-112EK113-04240997.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-112EK113-04240997.JPG,5-1-112EK113-04240997.JPG,1112265,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:54,4/24/2019 15:32,5-1-113EK113-04240021.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240021.JPG,5-1-113EK113-04240021.JPG,1115591,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:56,4/24/2019 15:32,5-1-113EK113-04240022.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240022.JPG,5-1-113EK113-04240022.JPG,1120801,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:53,4/24/2019 15:32,5-1-113EK113-04240024.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240024.JPG,5-1-113EK113-04240024.JPG,1112977,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:53,4/24/2019 15:32,5-1-113EK113-04240026.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240026.JPG,5-1-113EK113-04240026.JPG,1117414,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:52,4/24/2019 15:32,5-1-113EK113-04240027.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240027.JPG,5-1-113EK113-04240027.JPG,1110961,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:53,4/24/2019 15:33,5-1-113EK113-04240030.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240030.JPG,5-1-113EK113-04240030.JPG,1110920,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:54,4/24/2019 15:33,5-1-113EK113-04240031.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240031.JPG,5-1-113EK113-04240031.JPG,1110140,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:53,4/24/2019 15:33,5-1-113EK113-04240032.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240032.JPG,5-1-113EK113-04240032.JPG,1109919,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:52,4/24/2019 15:33,5-1-113EK113-04240033.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240033.JPG,5-1-113EK113-04240033.JPG,1110459,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:58,4/24/2019 15:33,5-1-113EK113-04240037.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240037.JPG,5-1-113EK113-04240037.JPG,1116379,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:37,4/24/2019 15:33,5-1-113EK113-04240038.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240038.JPG,5-1-113EK113-04240038.JPG,1117316,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:35,4/24/2019 15:33,5-1-113EK113-04240039.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240039.JPG,5-1-113EK113-04240039.JPG,1117687,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:52,4/24/2019 15:33,5-1-113EK113-04240040.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240040.JPG,5-1-113EK113-04240040.JPG,1121285,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:51,4/24/2019 15:33,5-1-113EK113-04240043.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240043.JPG,5-1-113EK113-04240043.JPG,1117926,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:45,4/24/2019 15:33,5-1-113EK113-04240044.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240044.JPG,5-1-113EK113-04240044.JPG,1116665,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
hancock,i2,invaded,5,5-1,20190417,20190508,SE,NA,6/10/2019 15:49,4/24/2019 15:34,5-1-113EK113-04240046.JPG,/Users/julesnesmith/Desktop/maybe_critters/5-1-113EK113-04240046.JPG,5-1-113EK113-04240046.JPG,1117092,image,FALSE,0,0,0,0,0,0,0,0,0,NA,0
