inst_name,plot_id,visit_date,avg_1yr_srad..W.m.2.,avg_1yr_tmax..deg.c.,avg_1yr_tmin..deg.c.,avg_1yr_vp..Pa.,sd_1yr_srad..W.m.2.,sd_1yr_tmax..deg.c.,sd_1yr_tmin..deg.c.,sd_1yr_vp..Pa.,cv_1yr_srad..W.m.2.,cv_1yr_tmax..deg.c.,cv_1yr_tmin..deg.c.,cv_1yr_vp..Pa.,tot_1yr_prcp..mm.day.,avg_1yr_prcp..mm.day.,sd_1yr_prcp..mm.day.,cv_1yr_prcp..mm.day.,fire_days_1yr
Moody AFB,moody k1,2017-08-30,348.08109596984025,27.37945205479452,14.342465753424657,1755.835616438356,90.46576735089847,5.360543654365641,6.883786449431653,714.8473865732616,25.989853628459315,19.578710500259756,47.99583675343942,40.71266010785802,1286,3.5232876712328767,10.946304014556926,310.68436744271213,304
Tyndall AFB,tyndall b1,2017-07-20,343.5134252260809,27.154794520547945,15.853424657534246,1937.7534246575342,88.12455723084268,4.858578034862565,6.643473253191727,739.4625272070649,25.653890287648622,17.892155402561027,41.90560334252105,38.160816427804924,1790,4.904109589041096,11.835368376326176,241.3357238748075,292
Tyndall AFB,tyndall b1,2018-06-25,344.5508196262714,26.221311475409838,15.184426229508198,1901.2021857923498,95.38736423656398,6.209487608290381,7.7646549428943885,807.9472908317302,27.68455589222777,23.681071841557564,51.13564928653794,42.49665274264389,1225,3.3469945355191255,7.980958793979746,238.45150355890507,297
Tyndall AFB,tyndall b2,2017-07-20,343.5134252260809,27.154794520547945,15.853424657534246,1937.7534246575342,88.12455723084268,4.858578034862565,6.643473253191727,739.4625272070649,25.653890287648622,17.892155402561027,41.90560334252105,38.160816427804924,1790,4.904109589041096,11.835368376326176,241.3357238748075,292
Tyndall AFB,tyndall b2,2018-06-25,344.5508196262714,26.221311475409838,15.184426229508198,1901.2021857923498,95.38736423656398,6.209487608290381,7.7646549428943885,807.9472908317302,27.68455589222777,23.681071841557564,51.13564928653794,42.49665274264389,1225,3.3469945355191255,7.980958793979746,238.45150355890507,297
Tyndall AFB,tyndall b3,2018-06-27,344.288525023747,26.259562841530055,15.12704918032787,1894.863387978142,95.03139148060595,6.219245765409227,7.767748957809289,806.5253449030329,27.602253509335302,23.68373686546433,51.35006084273819,42.563772671950346,1187,3.2431693989071038,7.746560513570112,238.8577209744449,300
Tyndall AFB,tyndall b4,2018-06-27,344.288525023747,26.259562841530055,15.12704918032787,1894.863387978142,95.03139148060595,6.219245765409227,7.767748957809289,806.5253449030329,27.602253509335302,23.68373686546433,51.35006084273819,42.563772671950346,1187,3.2431693989071038,7.746560513570112,238.8577209744449,300
Tyndall AFB,tyndall c1,2018-06-26,344.72568305594024,26.209016393442624,15.198087431693988,1902.950819672131,95.53049449919418,6.2094184418536145,7.770842704112645,809.8774017058672,27.712032840817376,23.69191711981676,51.13039873627376,42.55902955208296,1255,3.42896174863388,8.257442140269731,240.81464727798578,298
Tyndall AFB,tyndall c2,2018-06-26,344.72568305594024,26.209016393442624,15.198087431693988,1902.950819672131,95.53049449919418,6.2094184418536145,7.770842704112645,809.8774017058672,27.712032840817376,23.69191711981676,51.13039873627376,42.55902955208296,1255,3.42896174863388,8.257442140269731,240.81464727798578,298
Tyndall AFB,tyndall d1,2017-07-20,343.49589047366624,27.138356164383563,15.871232876712329,1940.9315068493152,86.72437116929616,4.874316805804468,6.650817504325256,742.4019587613727,25.24757168119448,17.96098767471234,41.90485739821713,38.24977626163133,1958,5.364383561643836,13.367433875800746,249.1886294518525,291
Tyndall AFB,tyndall d2,2018-06-25,344.61202183707815,26.203551912568305,15.199453551912569,1903.1693989071039,95.44344437148857,6.203862116260457,7.772261864804668,810.1309271781923,27.695912598374544,23.675653350204133,51.135140077629124,42.56746286712105,1255,3.42896174863388,8.257442140269731,240.81464727798578,298
Tyndall AFB,tyndall h1,2017-07-20,343.539725922885,27.14109589041096,15.863013698630137,1940.164383561644,86.90963989962529,4.873533468239904,6.6565366297841395,742.6452389437273,25.298279454043126,17.956288456140562,41.9626229684147,38.277439027121055,1950,5.342465753424658,13.28865828284792,248.7364242686918,291
