inst_name,plot_id,visit_date,avg_15yr_srad..W.m.2.,avg_15yr_tmax..deg.c.,avg_15yr_tmin..deg.c.,avg_15yr_vp..Pa.,sd_15yr_srad..W.m.2.,sd_15yr_tmax..deg.c.,sd_15yr_tmin..deg.c.,sd_15yr_vp..Pa.,cv_15yr_srad..W.m.2.,cv_15yr_tmax..deg.c.,cv_15yr_tmin..deg.c.,cv_15yr_vp..Pa.,avg_15yr_prcp..mm.day.,sd_15yr_prcp..mm.day.,cv_15yr_prcp..mm.day.,avg_15yr_fire_days,cv_15yr_fire_days,avg_30yr_srad..W.m.2.,avg_30yr_tmax..deg.c.,avg_30yr_tmin..deg.c.,avg_30yr_vp..Pa.,sd_30yr_srad..W.m.2.,sd_30yr_tmax..deg.c.,sd_30yr_tmin..deg.c.,sd_30yr_vp..Pa.,cv_30yr_srad..W.m.2.,cv_30yr_tmax..deg.c.,cv_30yr_tmin..deg.c.,cv_30yr_vp..Pa.,avg_30yr_prcp..mm.day.,sd_30yr_prcp..mm.day.,cv_30yr_prcp..mm.day.,avg_30yr_fire_days,cv_30yr_fire_days,avg_1yr_srad..W.m.2.,avg_1yr_tmax..deg.c.,avg_1yr_tmin..deg.c.,avg_1yr_vp..Pa.,sd_1yr_srad..W.m.2.,sd_1yr_tmax..deg.c.,sd_1yr_tmin..deg.c.,sd_1yr_vp..Pa.,cv_1yr_srad..W.m.2.,cv_1yr_tmax..deg.c.,cv_1yr_tmin..deg.c.,cv_1yr_vp..Pa.,tot_1yr_prcp..mm.day.,avg_1yr_prcp..mm.day.,sd_1yr_prcp..mm.day.,cv_1yr_prcp..mm.day.,fire_days_1yr
Camp Blanding,blanding n1,2018-05-24,350.4640062825433,26.789219784853348,14.574535376558066,1779.7412506684766,8.199184493404713,1.044856166615988,1.3287942579926335,140.18308835615107,2.3395225604978527,3.900285917273151,9.117232375928012,7.876599382269633,1329.75,362.2913192446101,27.24507006915662,282.3125,19.281802339267834,350.79592402161927,26.79556671281087,14.53849517185439,1765.8947207875751,7.033743959691292,0.847715231050757,1.0335492477895734,104.14046368461071,2.0050814385339915,3.1636398667600005,7.109052454001288,5.89732006436742,1343.032258064516,294.5684395711765,21.933087444652138,285.93548387096774,13.822620937588177,338.1508194553396,26.814207650273225,15.426229508196721,1895.0819672131147,89.27827283961459,5.761199009580913,6.995694996508068,729.6821367281984,26.40190935613148,21.48562092425733,45.34935119946782,38.503988183754416,2085,5.69672131147541,15.324556000681175,269.0065945443314,284
Camp Shelby,shelby a1,2018-08-11,348.74943917146703,25.705898537392333,13.043429020914585,1674.083476201911,8.91264193000555,0.5707854779505859,0.6774624957378216,58.39285088438395,2.5556003620190877,2.2204455414009727,5.193898741286047,3.4880489362969613,1605,422.10093579616716,26.29912372561789,272.875,19.413764072891638,349.6005444553186,25.522456634829076,12.823663146263227,1647.796752443666,7.64610586424894,0.632675178000511,0.6415390753503789,63.370249097810834,2.1870978136380352,2.478896083761523,5.002775478684663,3.8457564019247754,1668.9354838709678,350.0589412735967,20.974983434450195,279.6774193548387,13.971621875061329,343.6677590875678,25.68032786885246,13.53825136612022,1731.4754098360656,95.56027956232654,7.379088996126515,8.203234323866305,775.4277710791574,27.80600653841882,28.73440336825518,60.593012361958976,44.78422082543893,1918,5.240437158469946,12.035887151946758,229.67334189846264,278
Camp Shelby,shelby a2,2018-08-12,348.67504622625853,25.687909364362547,13.027362941562043,1672.2737792336209,9.120839203106655,0.5785077502451071,0.6870490402263565,59.391003727348995,2.615856598234465,2.2520624081914775,5.273891909731165,3.551511987144057,1612.1875,426.95498884542855,26.48296112241464,272.125,19.381992104038684,349.6598809366119,25.50569100835161,12.813895045388996,1646.74477319157,7.797407447841244,0.6368454257469306,0.6454705242852627,63.58353675749508,2.2299977415066374,2.496875797399103,5.0372702601269665,3.861165238998348,1674.1935483870968,353.3802880141863,21.107493118381072,279.19354838709677,13.947487030327293,343.9650270847675,25.688524590163933,13.51639344262295,1728.0874316939892,95.45334134004824,7.383894321524959,8.184081046369592,771.9153569933377,27.75088564934961,28.74394088149474,60.549295794850835,44.6687674961361,1876,5.1256830601092895,11.852774783994466,231.24283427196025,279
Camp Shelby,shelby b1,2017-09-22,346.14609811457905,25.39206818798318,12.66591929950943,1636.5995600981655,18.325996337403446,1.2926342935434239,1.1382316278005282,101.75447877559462,5.294295223093138,5.090701096002744,8.986569398437695,6.217432856299389,1654.375,308.1125065080395,18.624103151222634,268.9375,22.34694957227742,350.00415233969466,25.376480445216416,12.344028858233958,1602.1699439789484,7.809559309865069,0.8891571775175735,1.350112167925162,129.0526464993034,2.2312761884851993,3.503863269916864,10.937370476289704,8.054866275846145,1636.3225806451612,359.6294747928553,21.977908209948577,279.48387096774195,14.536019511846476,344.09205552192583,26.542465753424658,13.897260273972602,1717.041095890411,94.3737645623297,5.6625800289864,6.851826030030801,672.7245006694744,27.42689435801755,21.334039126548678,49.303430280162495,39.17928943457336,2140,5.863013698630137,12.562060301739384,214.25943972592876,277
Camp Shelby,shelby b2,2017-09-24,346.00916572572464,25.416609462720167,12.665881008795045,1637.1566037471841,18.216558026547407,1.3384712568144022,1.1826310785823178,106.64437065098697,5.2647616973786615,5.26612827244958,9.337140288631419,6.513999357599354,1650.5625,313.1474559479394,18.972165909981562,269.125,22.28244501891916,349.8233996428587,25.398810845499888,12.348228430165502,1602.9599950208867,8.218412528728326,0.9071076741793483,1.377669172492035,131.23686396987347,2.3493032590497545,3.571457261118459,11.156816382879063,8.18715778169894,1632,357.29884783842596,21.89331175480551,279.741935483871,14.653740052283283,343.6273980127622,26.56027397260274,13.905479452054795,1718.13698630137,94.28330365380376,5.641577884212357,6.852646284605079,673.5120620053636,27.437656077208985,21.240661485765234,49.280187053115036,39.200137554528276,2142,5.868493150684931,12.559275683342596,214.0119339131675,277
Camp Shelby,shelby b2,2018-08-15,349.2448707991954,25.63948288897697,12.761040529111922,1647.2562956695172,9.047307785783342,0.6125863633402095,0.7315003264004505,64.08150659545852,2.5905341902602355,2.3892305706507644,5.732293732095511,3.89019649000115,1592.4375,447.8976026950803,28.12654202724316,270.6875,18.821210172699192,349.8616239095627,25.470016242460332,12.536331805432749,1621.9050077881825,8.209327738034679,0.6703651671167505,0.66722797446414694,63.93635910724955,2.3464499039073643,2.631977776281132,5.322354136917442,3.9420532522086833,1641.7096774193549,336.4077083489009,20.491303241734478,279.3225806451613,13.84539751417155,347.65464513809957,25.646174863387976,13.176229508196721,1694.0983606557377,95.97838885756806,7.546010402820557,8.235636428854637,765.2437206161916,27.60739434948219,29.423531747001803,62.503741481820576,45.17115052988938,1674,4.573770491803279,10.72029290602718,234.38633235399925,287
Camp Shelby,shelby b3,2017-09-24,346.00916572572464,25.416609462720167,12.665881008795045,1637.1566037471841,18.216558026547407,1.3384712568144022,1.1826310785823178,106.64437065098697,5.2647616973786615,5.26612827244958,9.337140288631419,6.513999357599354,1650.5625,313.1474559479394,18.972165909981562,269.125,22.28244501891916,349.8233996428587,25.398810845499888,12.348228430165502,1602.9599950208867,8.218412528728326,0.9071076741793483,1.377669172492035,131.23686396987347,2.3493032590497545,3.571457261118459,11.156816382879063,8.18715778169894,1632,357.29884783842596,21.89331175480551,279.741935483871,14.653740052283283,343.6273980127622,26.56027397260274,13.905479452054795,1718.13698630137,94.28330365380376,5.641577884212357,6.852646284605079,673.5120620053636,27.437656077208985,21.240661485765234,49.280187053115036,39.200137554528276,2142,5.868493150684931,12.559275683342596,214.0119339131675,277
Camp Shelby,shelby b3,2018-08-15,349.2448707991954,25.63948288897697,12.761040529111922,1647.2562956695172,9.047307785783342,0.6125863633402095,0.7315003264004505,64.08150659545852,2.5905341902602355,2.3892305706507644,5.732293732095511,3.89019649000115,1592.4375,447.8976026950803,28.12654202724316,270.6875,18.821210172699192,349.8616239095627,25.470016242460332,12.536331805432749,1621.9050077881825,8.209327738034679,0.6703651671167505,0.66722797446414694,63.93635910724955,2.3464499039073643,2.631977776281132,5.322354136917442,3.9420532522086833,1641.7096774193549,336.4077083489009,20.491303241734478,279.3225806451613,13.84539751417155,347.65464513809957,25.646174863387976,13.176229508196721,1694.0983606557377,95.97838885756806,7.546010402820557,8.235636428854637,765.2437206161916,27.60739434948219,29.423531747001803,62.503741481820576,45.17115052988938,1674,4.573770491803279,10.72029290602718,234.38633235399925,287
Camp Shelby,shelby c1,2018-08-11,348.1573336942869,25.67594000346665,13.072400830019541,1677.2054279033823,9.253135385882722,0.5634836118424797,0.6848480987776349,58.940354198351756,2.6577453611842623,2.194597789862419,5.238885402021529,3.514200062662037,1599.125,422.03094278342513,26.391366702629572,272.5625,19.499217256926485,349.4278058710863,25.505553801597813,12.847227566816137,1650.2242171444834,7.848519389979954,0.626314920358689,0.6522844638724626,64.81466934725806,2.2461061364061825,2.4556021219168866,5.0772391201140294,3.927628056471752,1663.6451612903227,350.9461068205104,21.09500962021954,279.83870967741933,14.040999150373903,343.36174909664635,25.703551912568305,13.577868852459016,1735.191256830601,95.85449310612606,7.358079220496743,8.195978087795865,777.0127845989388,27.916473910769195,28.626702043069972,60.36277251500728,44.77966227297531,1886,5.1530054644808745,11.607441129403684,225.25575044335886,277
Camp Shelby,shelby d1,2017-09-23,345.87154396064153,25.41055563781028,12.632407302502832,1635.3198269646718,18.19225034675174,1.3277430231985456,1.1700202997848625,105.54007215635275,5.259828587928566,5.225163283021237,9.26205331863428,6.4537878411372525,1634.25,328.4853116959722,20.10006496533408,269,22.16104001632796,349.75767171737783,25.390300037544147,12.303109469431423,1599.545010116985,8.09272252944933,0.8948448119001451,1.3704276976465557,131.0665294230092,2.313808440487523,3.5243569811185975,11.138872665089671,8.193988202521632,1611.225806451613,358.98056676069245,22.279966304119217,280.3225806451613,14.643220572011085,344.10082140360794,26.53835616438356,13.857534246575343,1714.6301369863013,94.40832678510137,5.6717593772336645,6.8957288462452855,677.8778194485019,27.436239878766962,21.371931788471457,49.76158617792664,39.53492971026192,2101,5.756164383561644,12.456881525307251,216.4094125053378,279
Camp Shelby,shelby e1,2018-08-12,349.2817721838882,25.652700648454083,12.965854039045919,1665.398549257876,9.109744040403044,0.5827399789704786,0.6869603202961634,58.565922694219935,2.6081361141305104,2.27165157757219,5.2982265435614355,3.5166310622954304,1603.0625,426.18719967482207,26.585813071843557,272.125,19.280468071306238,350.2032348528206,25.476332656785225,12.756132044797122,1641.2011181819687,7.628319376874201,0.6406890389930825,0.645569239000983,62.306133759071024,2.1782549724533937,2.5148401366255713,5.060854158093268,3.796374074378544,1672.4516129032259,350.0845458561572,20.932417007176777,279.06451612903226,13.854663621260901,344.83934394127687,25.674863387978142,13.443989071038251,1719.344262295082,95.54982215604817,7.396279839266364,8.161486866946017,766.0634878782174,27.70850363649905,28.80747495127689,60.707330419718375,44.55556136591463,1831,5.002732240437158,11.59014664979375,231.67633390630874,281
Camp Shelby,shelby f1,2017-09-21,345.5987507566213,25.561346963287182,12.782513052309966,1650.2086019339242,18.294232975198437,1.2658025222209892,1.1165660744738803,100.25650050545985,5.29348932400559,4.95201807650831,8.735106077377345,6.075383462912903,1630.125,307.8235154543373,18.883430132924612,270.875,22.290639720514648,349.61499432316737,25.506188348878297,12.43280555483351,1611.789746389055,7.744793854751003,0.8777540451393563,1.3572275892338828,130.7752489182193,2.2152350386871813,3.441337581034361,10.91650298275784,8.113666761511503,1610.258064516129,357.34903271562905,22.19203496571277,281.0967741935484,14.47375530917872,344.6268496996736,26.65068493150685,13.991780821917809,1729.0958904109589,94.80891068094569,5.624395530101927,6.891720494941776,682.8901928604944,27.510599003985696,21.10413126175485,49.255492082509264,39.49406141369002,2067,5.663013698630137,12.52004444363881,221.08448098346227,280
Camp Shelby,shelby g1,2017-09-25,346.40248160920817,25.333576554343882,12.586834092919522,1628.9235074626865,18.161624211623582,1.3649775930486252,1.2012668676263567,108.42464075949233,5.242925549278398,5.388017716805865,9.543836510104681,6.65621438101666,1658.125,331.28313670735895,19.979382537948524,268.9375,22.178025130884805,350.1225826392332,25.334077063661287,12.280689249469912,1596.2519517987182,8.475279570461314,0.9148694763259181,1.3781632584037335,130.72215627957155,2.420660645929901,3.6112208628203364,11.222197959802795,8.189318492752275,1637.1935483870968,364.16300556708933,22.243124884400466,279.5483870967742,14.63443962761877,344.81972641618285,26.482191780821918,13.806849315068494,1708.054794520548,94.31179358735889,5.660770694280858,6.8615893932788605,670.6678623616135,27.351043563420884,21.375763536235397,49.69699630016438,39.26500862344234,2117,5.8,12.524306038988405,215.93631101704145,279
Camp Shelby,shelby h1,2018-08-13,349.2779275428993,25.705663841121797,12.846603193108585,1655.5920172285373,9.385817363508437,0.5951158876335361,0.7004765052003753,60.75688148744246,2.687205982220461,2.315115809931035,5.4526203905491375,3.6697979245605175,1579.375,445.418136885631,28.20217724641906,272.4375,18.746964723268512,350.0762102400244,25.529693692177123,12.609410776536274,1628.784451037743,8.123799194841277,0.6582709683934347,0.6645657597501826,64.20601898830995,2.32058019288752,2.578452277299135,5.27039503691016,3.9419592290067933,1643.5483870967741,350.191170525441,21.30701920763233,279.8709677419355,13.718543336193509,347.7333329622863,25.687158469945356,13.311475409836065,1708.9617486338798,95.58725323155218,7.479639879399505,8.235987153495586,770.4889133894866,27.488665644233528,29.118206625115338,61.871332064437276,45.08520533039459,1646,4.497267759562842,10.879854107069754,241.9214218218426,293
Camp Shelby,shelby i1,2018-08-13,349.2779275428993,25.705663841121797,12.846603193108585,1655.5920172285373,9.385817363508437,0.5951158876335361,0.7004765052003753,60.75688148744246,2.687205982220461,2.315115809931035,5.4526203905491375,3.6697979245605175,1579.375,445.418136885631,28.20217724641906,272.4375,18.746964723268512,350.0762102400244,25.529693692177123,12.609410776536274,1628.784451037743,8.123799194841277,0.6582709683934347,0.6645657597501826,64.20601898830995,2.32058019288752,2.578452277299135,5.27039503691016,3.9419592290067933,1643.5483870967741,350.191170525441,21.30701920763233,279.8709677419355,13.718543336193509,347.7333329622863,25.687158469945356,13.311475409836065,1708.9617486338798,95.58725323155218,7.479639879399505,8.235987153495586,770.4889133894866,27.488665644233528,29.118206625115338,61.871332064437276,45.08520533039459,1646,4.497267759562842,10.879854107069754,241.9214218218426,293
Camp Shelby,shelby j1,2018-08-14,348.79208650314456,25.61162105146944,12.741950782995342,1648.4363754048109,8.454724188704906,0.6089191811335618,0.7204189878706713,63.202575504434776,2.424001150217805,2.3775112864190437,5.65391438202775,3.8340925041109912,1539.9375,428.44018933024165,27.821920651340825,271.6875,18.474871178812357,349.3286359554536,25.417519857467198,12.530464989377814,1623.6669506358162,7.726175363438773,0.6770619980606213,0.64306208718853,61.895153625892846,2.211721161165847,2.663761066608208,5.1319890182340355,3.8120597085292127,1587.6451612903227,312.27888693571083,19.669312422551222,281.4516129032258,13.714134132603744,347.81202137014253,25.657103825136613,13.1051912568306,1691.5846994535518,94.41112320813386,7.639607773417203,8.345895576690333,774.5239472483354,27.144295598587515,29.775799425703596,63.683889942013174,45.786885368408505,1564,4.273224043715847,10.176076913913644,238.13581524887425,287
Camp Shelby,shelby k1,2018-08-14,348.870417277023,25.635870202881733,12.734536464376635,1648.144599778328,8.418911432647175,0.6056271739867478,0.7228678543033499,63.373675810251605,2.4131915507075163,2.3624209718407343,5.676436329861613,3.845152653400389,1539.6875,432.51616058439555,28.091165290644724,271.8125,18.477854483469226,349.42616447964076,25.438542114896183,12.512882322691153,1622.2086328403245,7.7485030103105474,0.6770572894882931,0.6517266168635539,62.84084245306925,2.217493650439566,2.661541240965319,5.208445185180857,3.8737830129187043,1588.6129032258063,317.3231452236405,19.974856340351405,281.3225806451613,13.735319320538625,347.5322400911258,25.665300546448087,13.109289617486338,1692.0218579234972,94.41460628900774,7.629834971363812,8.349904177171535,776.1907402657852,27.16715038128591,29.728212056413,63.6945587504123,45.87356461330535,1559,4.259562841530054,10.133403535122318,237.89773533385298,288
Eglin AFB,eglin a1,2018-06-11,344.0662151728693,25.792062199689617,14.271060695650661,1792.836222033207,7.845106022493521,0.8194869183398198,1.0600452727981522,111.90338276963341,2.280115186128316,3.1772834292780265,7.4279361247564335,6.241695777583455,1696.0625,450.47404198244317,26.559990683270406,278,19.337669144914553,344.7683395181535,25.71739491255011,14.086660487498303,1766.8465202666268,6.319394959177324,0.7414549803455026,0.8210503697755639,80.40527109122289,1.8329394653839963,2.8830874311599577,5.828566468995498,4.550778472772456,1715.1612903225807,416.7269367162942,24.29666172316178,283.16129032258067,13.32387600196325,338.5092897675728,26.169398907103826,14.939890710382514,1881.639344262295,98.67896007024093,6.58963429832359,7.967515828736945,816.5638268192546,29.151034566287937,25.180686502259697,53.33048268686397,43.39640480569309,1973,5.390710382513661,14.591152171290462,270.67215887948856,296
Eglin AFB,eglin b1,2017-08-19,344.12155660162773,25.78316317117687,13.637958227084939,1727.0662693470913,13.459633211253138,0.7750532160800123,0.7770773483911138,75.70669929371822,3.911301966715988,3.0060439478831995,5.697900928071775,4.383543390164105,1715.5,467.1620703781505,27.2318315580385,272,20.44990291937262,346.8087601020293,25.662246669714634,13.370413751810128,1693.3825939040257,6.905481561517143,0.6328558215418078,0.7866497913187231,79.05427761318728,1.9911496928409729,2.4660967127584903,5.883511205569268,4.668423892968618,1704.9032258064517,444.3423871174652,26.062616363886743,279.7741935483871,13.448693858226065,343.3994517496187,27.291780821917808,14.961643835616439,1845.4794520547946,94.46634192976875,5.42839890548804,6.99606699041232,742.9526797376592,27.50917086456112,19.890233403635342,46.76001559239145,40.257976262506766,1813,4.967123287671233,13.202522806646973,265.7981701283037,296
Eglin AFB,eglin b2,2018-06-15,344.05221666245086,25.79085005260769,14.18974676101667,1784.592344033669,7.469649917596518,0.7930291620547217,1.0129608898145965,105.79915916831581,2.1710803057911936,3.074846933843265,7.138681943200654,5.928477700917434,1678.6875,435.2679969474745,25.92906642525631,277.375,19.063383025711435,344.57809537238825,25.712958366573723,14.010040345689177,1759.538481422654,6.313364674110104,0.7266358651155617,0.8013797487455194,78.02852493681685,1.83220139611231,2.8259520151526876,5.72003883623433,4.434601786812176,1709.0645161290322,402.87408582863463,23.572783942710924,282.4193548387097,13.314908127556786,338.08961736960487,26.147540983606557,14.848360655737705,1870.2732240437158,98.57470442487724,6.613608383815915,7.957478435950182,811.3262821473257,29.156383207448165,25.293423913026388,53.59162954379918,43.38009397328365,1994,5.448087431693989,14.516359562996373,266.44872618137776,298
Eglin AFB,eglin c1,2018-06-13,345.4956493798613,25.784202536942637,14.147489004872757,1780.0054624156035,8.260213830425473,0.8090049473629869,1.0433331028008639,107.92808045016737,2.390830056833403,3.1375992575449057,7.374687497134745,6.063356699124997,1657.0625,417.012944443375,25.165794557741485,279.5,19.33610954189179,345.49029816494647,25.702065449028527,13.974109210476293,1755.363438457991,6.644258239909207,0.7327119015757417,0.809445091154014,78.02554721299165,1.9231388768946145,2.850789960942366,5.792462896648744,4.444979626642654,1700.9354838709678,396.95490386053274,23.337446224423967,283.61290322580646,13.311560152309415,341.0535518875539,26.14207650273224,14.773224043715848,1862.5136612021859,98.51211055343171,6.6264542517318885,7.996690684641449,811.2525195632936,28.884645830022425,25.347849666950996,54.12962438651323,43.556862774346534,1941,5.30327868852459,15.514494863339483,292.54534363638595,306
Eglin AFB,eglin d1,2017-08-17,341.8642794141507,25.738250844675356,14.289523023680164,1796.451138510603,12.688344228379464,0.7240213828080693,0.7792819238851935,78.51362634937206,3.7115150638502943,2.8130170429116492,5.4535194953238895,4.370484933671278,1712.375,388.8054997896335,22.705628135754928,275.25,20.590407779132263,344.6615039563729,25.70445325519568,13.997118404795666,1758.0960787144274,6.531613784989171,0.602893542922154,0.7896499588482123,82.00252536262835,1.8950807415428501,2.3454828505262615,5.641518032580649,4.664280090004583,1707.0967741935483,419.52277290898917,24.57521912354245,282.1290322580645,13.578245680561048,341.593424339817,27.365753424657534,15.713698630136987,1930.0821917808219,95.19557600971709,5.33774706503056,6.879622623109441,756.8030241758925,27.868093829293556,19.505207776304292,43.78105234826861,39.21092207361469,2094,5.736986301369863,14.926261123015697,260.17599378704534,295
Eglin AFB,eglin e1,2018-06-12,345.74103024721916,25.832376352050943,13.769982637113605,1738.2029296662342,8.212826323332392,0.8108727905702571,1.0190399947767206,105.16338272575855,2.3754271564065976,3.1389786968084277,7.400445023293992,6.050121129755073,1677.5625,444.0025478530501,26.46712404772103,273.25,20.05565163311879,346.26194127663206,25.690711414385245,13.601017037119808,1715.7975817382805,6.506467992801159,0.7318721598646452,0.7950186863213704,76.91202140943052,1.8790595260953262,2.848781211464783,5.8452885115253554,4.482581292107352,1709.5483870967741,406.65463141013385,23.78725483756161,280.16129032258067,13.621446469493234,339.4098373788302,26.008196721311474,14.434426229508198,1824.2622950819673,97.30682056823325,6.6572600003214255,8.004951589101465,799.0277496504303,28.669416690956083,25.5967765533947,55.45735910677902,43.80004738378527,1895,5.1775956284153,13.527795463177645,261.27562741546274,288
Eglin AFB,eglin f1,2018-06-15,343.50379908152513,25.780952792333718,14.220072799760686,1786.8886161082687,7.931686799394933,0.7873615817230909,1.0121251790748436,106.6754891023792,2.30905358852013,3.0540437665950906,7.117580854381258,5.969901433180079,1697.9375,453.6134137860858,26.71555424072357,276.375,19.33519977632983,344.3209245802335,25.70598358990647,14.04787975115075,1763.1221436819028,6.423563514575941,0.7220961712066456,0.8011511021431342,78.79579999505938,1.865574542821351,2.8090587107127027,5.703003701163564,4.469106140911556,1717.8064516129032,412.7211665159937,24.02605754149291,281.9032258064516,13.479291249666762,338.59672070070695,26.14071038251366,14.889344262295081,1875.3005464480875,98.77274184021917,6.617122541320418,7.961081437281105,814.0033269426318,29.17120450422984,25.313476353522585,53.46831463519377,43.40655307142072,2015,5.505464480874317,14.41417577277052,261.81579815553397,293
Eglin AFB,eglin g1,2018-06-11,343.9047286148721,25.78849989989654,14.368207234060545,1801.4099404602023,8.030732069914256,0.8223314052073443,1.0735899243155167,115.4210956793832,2.3351618636531213,3.188752383424378,7.471982459791635,6.407264281549196,1683.3125,439.22897881780676,26.093133557661265,279.125,19.24856370894097,344.6058440168827,25.71562930918252,14.181126179972438,1775.2007538515531,6.432383009346272,0.7407503302381936,0.8254429449898845,82.27417511188239,1.8665913886913479,2.8805452175875272,5.820715044166462,4.63464061365323,1706,411.4618653856839,24.118514969852516,284.2258064516129,13.262346976191907,338.19453586515834,26.192622950819672,14.989071038251366,1888.1967213114754,99.40678244709065,6.596526707906923,7.9823360271122565,820.1132728914843,29.39337331184001,25.184674021738214,53.25437451555024,43.43367741481207,1928,5.26775956284153,14.816850788728857,281.2742421511806,302
Eglin AFB,eglin h1,2017-08-16,342.1924324648817,25.739155414407072,14.409505318537558,1807.387779118732,13.138583215152257,0.7218160712619218,0.7625606408984383,79.95968839816382,3.8395306174693493,2.804350257964941,5.292066757610467,4.4240471979483855,1704.0625,394.32211346393785,23.140120357318928,278.125,20.65664133416129,344.9632033486677,25.70840370393216,14.105794556613825,1767.8435057653162,6.755097413232628,0.6053796295459936,0.7829571534236848,82.97976432747865,1.9582081067368184,2.354792761611252,5.55060652756053,4.693841058717238,1697.967741935484,422.5862029512218,24.887763914143807,284.4193548387097,13.45544718823116,342.1194524477606,27.39178082191781,15.82054794520548,1941.6986301369864,95.35212803690457,5.322943120897736,6.839806703620153,755.8318080853056,27.871004514560372,19.432628917060146,43.23369030775575,38.92631927293382,1935,5.301369863013699,14.369233130396418,271.04755000489365,301
Eglin AFB,eglin i1,2018-06-12,345.7108895889887,25.877395350729063,13.735880478220425,1734.5069356327083,8.371540738055302,0.8180965656416761,1.0177141430911028,105.35699456402006,2.4215438362407733,3.1614331912219567,7.409165686209833,6.074175455838592,1717.9375,506.86690807351,29.50438581575348,273.3125,19.843565203697064,346.44000281035386,25.725180898829386,13.551210705112542,1710.5992128091625,6.562779536146046,0.7403936346957025,0.7924328841799463,76.97190282209144,1.8943480784286346,2.878089128342704,5.847690670775126,4.499704094665602,1716.4193548387098,432.82758493373535,25.216890249667905,280.2903225806452,13.61987960253809,339.19125811258954,26.05054644808743,14.433060109289617,1823.3879781420765,96.29106585368102,6.622256969629713,7.9844214709967485,797.9065055044429,28.38842792986092,25.420798687759977,55.32036456951841,43.75955721269271,1904,5.202185792349726,13.778983227033327,264.869110351586,289
Eglin AFB,eglin j1,2018-06-13,345.6260043328285,25.762599696321118,14.032866069715475,1769.2933304773844,7.718649176373451,0.8114964214749391,1.0396272895354044,106.23340988720939,2.233237395222323,3.149901139793824,7.408517150883657,6.0042847648414455,1657.875,411.1452095468623,24.799530094057896,278.125,19.332934854054596,345.65868591528977,25.674229777467705,13.877659559836376,1746.3411978830613,6.407051858736411,0.7300236137326002,0.8097341197834143,77.60434423431208,1.8535775664860858,2.843409987602766,5.834803169021977,4.443824856699545,1706.6451612903227,393.3542549566143,23.048391304681967,282.51612903225805,13.262284911643496,340.8262293143351,26.10792349726776,14.674863387978142,1852.4590163934427,99.08064927036601,6.660142542770515,8.018609988375143,808.1895662702352,29.070723068965016,25.510043123374064,54.64180330935212,43.62793233848172,1947,5.319672131147541,14.628701228005061,274.99253464046495,297
Eglin AFB,eglin p1,2017-08-19,343.80199666035793,25.782097763347764,13.638119947024057,1727.3570670830945,13.356510577207128,0.7766154227893968,0.7785869058458426,75.81958829046302,3.884942701598684,3.0122274374951967,5.708902025133869,4.389340787454903,1704.0625,447.24422392394666,26.245764103367492,271.625,20.55119666536982,346.58919117622594,25.66312392702141,13.370759081673796,1693.6430576837117,6.8208880431426335,0.6325201032494455,0.7863822902865448,79.03524311795258,1.9680036818212547,2.4647042388454032,5.881358608610147,4.666582061632518,1700.4516129032259,435.85913922655317,25.631963645375322,279.6774193548387,13.542278261410628,342.6717804164103,27.286301369863015,14.967123287671233,1846.2465753424658,94.60768582416388,5.43147408473082,6.997174759421063,743.1566135212568,27.608834818320275,19.90549767485064,46.750298136347936,40.252294760975055,1804,4.942465753424657,12.987715220569438,262.7780518574193,293
Fort Benning,benning a1,2018-07-24,347.55859518022095,25.077573318073433,11.87267581395928,1557.338779097397,8.802304545456918,0.6816236645229942,0.554041910447019,47.495809924543735,2.5326102324969475,2.7180606986073377,4.666529425452729,3.0498058972159785,1284.125,393.31156013182897,30.628759671513983,281.9375,19.32731176727031,348.36251580215975,24.84400024789024,11.799327833493205,1538.7582881562355,6.912885564621436,0.7061694916245954,0.516733568367234,55.7476068093276,1.9843942017422351,2.8424146054521295,4.3793474989350685,3.622895632044021,1274.8709677419354,323.51019993559026,25.375917102308392,291.48387096774195,13.477648615407931,343.07322344753914,25.364754098360656,12.193989071038251,1604.9180327868853,91.51806869614559,7.22818974056908,8.464385788906467,772.3083129484426,26.67595791256499,28.496983304230984,69.41441180236987,48.12135555654238,1535,4.193989071038251,9.595550734935923,228.79293609032888,293
Fort Benning,benning b1,2018-07-24,345.7269161125921,25.131352036739973,11.920587828639496,1561.8699864902164,8.800120438211918,0.6835285609084913,0.5567165134443072,48.5862744754841,2.545396388907713,2.7198240664060918,4.6702102400250975,3.1107758581535716,1276.3125,393.99589147604064,30.86986074931027,282.75,19.22456546648086,346.4754783138856,24.890130128902925,11.848184102960673,1543.3809884353816,6.8673401676121,0.7119545975740966,0.5155274165502147,56.563456850582604,1.9820566237564174,2.8603892140658616,4.351109098831378,3.664905637325777,1268.6451612903227,322.6191302849328,25.430210127219578,291.96774193548384,13.502197583519294,340.81748551749143,25.424863387978142,12.219945355191257,1607.8688524590164,91.8785790724528,7.225749947932953,8.470503922986783,774.2707354629232,26.958293801430383,28.42001484007803,69.3170360159455,48.155092641964025,1522,4.158469945355192,9.468449229055608,227.69069762380764,293
