date,time,tempC,RH,logger_id
2019-05-29,15:20:00,35.022,54.231,15_Hancock_I_3_Tree_2038183
2019-05-29,15:25:00,35.235,52.637,15_Hancock_I_3_Tree_2038183
2019-05-29,15:30:00,35.315,55.113,15_Hancock_I_3_Tree_2038183
2019-05-29,15:35:00,35.582,53.627,15_Hancock_I_3_Tree_2038183
2019-05-29,15:40:00,36.012,51.238,15_Hancock_I_3_Tree_2038183
2019-05-29,15:45:00,36.471,51.003,15_Hancock_I_3_Tree_2038183
2019-05-29,15:50:00,36.933,49.053,15_Hancock_I_3_Tree_2038183
2019-05-29,15:55:00,37.453,49.052,15_Hancock_I_3_Tree_2038183
2019-05-29,16:00:00,38.087,46.703,15_Hancock_I_3_Tree_2038183
2019-05-29,16:05:00,38.449,46.512,15_Hancock_I_3_Tree_2038183
2019-05-29,16:10:00,38.644,45.865,15_Hancock_I_3_Tree_2038183
2019-05-29,16:15:00,38.896,45.559,15_Hancock_I_3_Tree_2038183
2019-05-29,16:20:00,39.234,45.296,15_Hancock_I_3_Tree_2038183
2019-05-29,16:25:00,39.262,42.464,15_Hancock_I_3_Tree_2038183
2019-05-29,16:30:00,39.149,45.454,15_Hancock_I_3_Tree_2038183
2019-05-29,16:35:00,39.036,44.028,15_Hancock_I_3_Tree_2038183
2019-05-29,16:40:00,38.756,42.273,15_Hancock_I_3_Tree_2038183
2019-05-29,16:45:00,38.476,45.108,15_Hancock_I_3_Tree_2038183
2019-05-29,16:50:00,38.282,46.425,15_Hancock_I_3_Tree_2038183
2019-05-29,16:55:00,38.421,44.866,15_Hancock_I_3_Tree_2038183
2019-05-29,17:00:00,38.728,45.473,15_Hancock_I_3_Tree_2038183
2019-05-29,17:05:00,38.728,43.386,15_Hancock_I_3_Tree_2038183
2019-05-29,17:10:00,38.309,44.114,15_Hancock_I_3_Tree_2038183
2019-05-29,17:15:00,37.728,46.193,15_Hancock_I_3_Tree_2038183
2019-05-29,17:20:00,37.042,47.31,15_Hancock_I_3_Tree_2038183
2019-05-29,17:25:00,36.119,48.819,15_Hancock_I_3_Tree_2038183
2019-05-29,17:30:00,35.155,50.537,15_Hancock_I_3_Tree_2038183
2019-05-29,17:35:00,34.334,52.678,15_Hancock_I_3_Tree_2038183
2019-05-29,17:40:00,33.678,54.27,15_Hancock_I_3_Tree_2038183
2019-05-29,17:45:00,33.209,56.611,15_Hancock_I_3_Tree_2038183
2019-05-29,17:50:00,32.872,56.881,15_Hancock_I_3_Tree_2038183
2019-05-29,17:55:00,32.613,58.117,15_Hancock_I_3_Tree_2038183
2019-05-29,18:00:00,32.33,57.789,15_Hancock_I_3_Tree_2038183
2019-05-29,18:05:00,32.073,59.712,15_Hancock_I_3_Tree_2038183
2019-05-29,18:10:00,31.842,61.186,15_Hancock_I_3_Tree_2038183
2019-05-29,18:15:00,31.637,61.843,15_Hancock_I_3_Tree_2038183
2019-05-29,18:20:00,31.433,62.685,15_Hancock_I_3_Tree_2038183
2019-05-29,18:25:00,31.179,63.298,15_Hancock_I_3_Tree_2038183
2019-05-29,18:30:00,30.95,64.748,15_Hancock_I_3_Tree_2038183
2019-05-29,18:35:00,30.697,65.169,15_Hancock_I_3_Tree_2038183
2019-05-29,18:40:00,30.419,65.739,15_Hancock_I_3_Tree_2038183
2019-05-29,18:45:00,30.217,65.428,15_Hancock_I_3_Tree_2038183
2019-05-29,18:50:00,30.016,65.732,15_Hancock_I_3_Tree_2038183
2019-05-29,18:55:00,29.84,68.027,15_Hancock_I_3_Tree_2038183
2019-05-29,19:00:00,29.615,65.356,15_Hancock_I_3_Tree_2038183
2019-05-29,19:05:00,29.515,67.452,15_Hancock_I_3_Tree_2038183
2019-05-29,19:10:00,29.439,66.431,15_Hancock_I_3_Tree_2038183
2019-05-29,19:15:00,29.389,61.828,15_Hancock_I_3_Tree_2038183
2019-05-29,19:20:00,29.389,61.33,15_Hancock_I_3_Tree_2038183
2019-05-29,19:25:00,29.515,61.568,15_Hancock_I_3_Tree_2038183
2019-05-29,19:30:00,29.79,62.047,15_Hancock_I_3_Tree_2038183
2019-05-29,19:35:00,29.916,61.912,15_Hancock_I_3_Tree_2038183
2019-05-29,19:40:00,29.916,62.099,15_Hancock_I_3_Tree_2038183
2019-05-29,19:45:00,29.89,62.001,15_Hancock_I_3_Tree_2038183
2019-05-29,19:50:00,29.84,64.162,15_Hancock_I_3_Tree_2038183
2019-05-29,19:55:00,29.84,64.317,15_Hancock_I_3_Tree_2038183
2019-05-29,20:00:00,29.765,64.397,15_Hancock_I_3_Tree_2038183
2019-05-29,20:05:00,29.69,63.983,15_Hancock_I_3_Tree_2038183
2019-05-29,20:10:00,29.59,63.905,15_Hancock_I_3_Tree_2038183
2019-05-29,20:15:00,29.414,66.763,15_Hancock_I_3_Tree_2038183
2019-05-29,20:20:00,29.19,68.247,15_Hancock_I_3_Tree_2038183
2019-05-29,20:25:00,28.891,70.101,15_Hancock_I_3_Tree_2038183
2019-05-29,20:30:00,28.518,70.815,15_Hancock_I_3_Tree_2038183
2019-05-29,20:35:00,28.122,70.682,15_Hancock_I_3_Tree_2038183
2019-05-29,20:40:00,27.751,71.811,15_Hancock_I_3_Tree_2038183
2019-05-29,20:45:00,27.431,72.943,15_Hancock_I_3_Tree_2038183
2019-05-29,20:50:00,27.186,74.288,15_Hancock_I_3_Tree_2038183
2019-05-29,20:55:00,26.989,75.281,15_Hancock_I_3_Tree_2038183
2019-05-29,21:00:00,26.818,76.04,15_Hancock_I_3_Tree_2038183
2019-05-29,21:05:00,26.671,76.567,15_Hancock_I_3_Tree_2038183
2019-05-29,21:10:00,26.524,76.976,15_Hancock_I_3_Tree_2038183
2019-05-29,21:15:00,26.378,77.646,15_Hancock_I_3_Tree_2038183
2019-05-29,21:20:00,26.231,78.487,15_Hancock_I_3_Tree_2038183
2019-05-29,21:25:00,26.085,79.007,15_Hancock_I_3_Tree_2038183
2019-05-29,21:30:00,25.939,79.525,15_Hancock_I_3_Tree_2038183
2019-05-29,21:35:00,25.89,80.35,15_Hancock_I_3_Tree_2038183
2019-05-29,21:40:00,25.866,80.575,15_Hancock_I_3_Tree_2038183
2019-05-29,21:45:00,25.89,80.867,15_Hancock_I_3_Tree_2038183
2019-05-29,21:50:00,25.939,81.336,15_Hancock_I_3_Tree_2038183
2019-05-29,21:55:00,25.963,81.799,15_Hancock_I_3_Tree_2038183
2019-05-29,22:00:00,25.963,81.14,15_Hancock_I_3_Tree_2038183
2019-05-29,22:05:00,26.061,82.163,15_Hancock_I_3_Tree_2038183
2019-05-29,22:10:00,26.256,82.519,15_Hancock_I_3_Tree_2038183
2019-05-29,22:15:00,26.5,81.398,15_Hancock_I_3_Tree_2038183
2019-05-29,22:20:00,26.695,81.498,15_Hancock_I_3_Tree_2038183
2019-05-29,22:25:00,26.891,82.027,15_Hancock_I_3_Tree_2038183
2019-05-29,22:30:00,26.989,80.64,15_Hancock_I_3_Tree_2038183
2019-05-29,22:35:00,27.014,81.106,15_Hancock_I_3_Tree_2038183
2019-05-29,22:40:00,26.965,81.613,15_Hancock_I_3_Tree_2038183
2019-05-29,22:45:00,26.867,82.623,15_Hancock_I_3_Tree_2038183
2019-05-29,22:50:00,26.695,82.929,15_Hancock_I_3_Tree_2038183
2019-05-29,22:55:00,26.524,83.404,15_Hancock_I_3_Tree_2038183
2019-05-29,23:00:00,26.329,84.044,15_Hancock_I_3_Tree_2038183
2019-05-29,23:05:00,26.158,84.572,15_Hancock_I_3_Tree_2038183
2019-05-29,23:10:00,25.987,85.099,15_Hancock_I_3_Tree_2038183
2019-05-29,23:15:00,25.89,85.669,15_Hancock_I_3_Tree_2038183
2019-05-29,23:20:00,25.817,86.103,15_Hancock_I_3_Tree_2038183
2019-05-29,23:25:00,25.744,86.395,15_Hancock_I_3_Tree_2038183
2019-05-29,23:30:00,25.695,86.944,15_Hancock_I_3_Tree_2038183
2019-05-29,23:35:00,25.623,87.235,15_Hancock_I_3_Tree_2038183
2019-05-29,23:40:00,25.55,87.553,15_Hancock_I_3_Tree_2038183
2019-05-29,23:45:00,25.477,87.927,15_Hancock_I_3_Tree_2038183
2019-05-29,23:50:00,25.428,88.277,15_Hancock_I_3_Tree_2038183
2019-05-29,23:55:00,25.38,88.571,15_Hancock_I_3_Tree_2038183
2019-05-30,00:00:00,25.355,88.843,15_Hancock_I_3_Tree_2038183
2019-05-30,00:05:00,25.307,89.081,15_Hancock_I_3_Tree_2038183
2019-05-30,00:10:00,25.258,89.18,15_Hancock_I_3_Tree_2038183
2019-05-30,00:15:00,25.21,89.445,15_Hancock_I_3_Tree_2038183
2019-05-30,00:20:00,25.186,89.716,15_Hancock_I_3_Tree_2038183
2019-05-30,00:25:00,25.162,89.958,15_Hancock_I_3_Tree_2038183
2019-05-30,00:30:00,25.113,90.085,15_Hancock_I_3_Tree_2038183
2019-05-30,00:35:00,25.089,90.354,15_Hancock_I_3_Tree_2038183
2019-05-30,00:40:00,25.04,90.563,15_Hancock_I_3_Tree_2038183
2019-05-30,00:45:00,24.968,90.82,15_Hancock_I_3_Tree_2038183
2019-05-30,00:50:00,24.919,90.973,15_Hancock_I_3_Tree_2038183
2019-05-30,00:55:00,24.871,91.153,15_Hancock_I_3_Tree_2038183
2019-05-30,01:00:00,24.847,91.449,15_Hancock_I_3_Tree_2038183
2019-05-30,01:05:00,24.798,91.601,15_Hancock_I_3_Tree_2038183
2019-05-30,01:10:00,24.75,91.808,15_Hancock_I_3_Tree_2038183
2019-05-30,01:15:00,24.726,91.966,15_Hancock_I_3_Tree_2038183
2019-05-30,01:20:00,24.726,92.13,15_Hancock_I_3_Tree_2038183
2019-05-30,01:25:00,24.726,92.184,15_Hancock_I_3_Tree_2038183
2019-05-30,01:30:00,24.702,92.342,15_Hancock_I_3_Tree_2038183
2019-05-30,01:35:00,24.677,92.499,15_Hancock_I_3_Tree_2038183
2019-05-30,01:40:00,24.677,92.717,15_Hancock_I_3_Tree_2038183
2019-05-30,01:45:00,24.653,92.847,15_Hancock_I_3_Tree_2038183
2019-05-30,01:50:00,24.629,92.95,15_Hancock_I_3_Tree_2038183
2019-05-30,01:55:00,24.629,93.031,15_Hancock_I_3_Tree_2038183
2019-05-30,02:00:00,24.605,93.242,15_Hancock_I_3_Tree_2038183
2019-05-30,02:05:00,24.581,93.345,15_Hancock_I_3_Tree_2038183
2019-05-30,02:10:00,24.581,93.508,15_Hancock_I_3_Tree_2038183
2019-05-30,02:15:00,24.557,93.556,15_Hancock_I_3_Tree_2038183
2019-05-30,02:20:00,24.532,93.658,15_Hancock_I_3_Tree_2038183
2019-05-30,02:25:00,24.532,93.875,15_Hancock_I_3_Tree_2038183
2019-05-30,02:30:00,24.508,94.031,15_Hancock_I_3_Tree_2038183
2019-05-30,02:35:00,24.46,94.127,15_Hancock_I_3_Tree_2038183
2019-05-30,02:40:00,24.436,94.31,15_Hancock_I_3_Tree_2038183
2019-05-30,02:45:00,24.412,94.412,15_Hancock_I_3_Tree_2038183
2019-05-30,02:50:00,24.388,94.54,15_Hancock_I_3_Tree_2038183
2019-05-30,02:55:00,24.363,94.642,15_Hancock_I_3_Tree_2038183
2019-05-30,03:00:00,24.339,94.744,15_Hancock_I_3_Tree_2038183
2019-05-30,03:05:00,24.291,94.893,15_Hancock_I_3_Tree_2038183
2019-05-30,03:10:00,24.243,94.934,15_Hancock_I_3_Tree_2038183
2019-05-30,03:15:00,24.243,94.988,15_Hancock_I_3_Tree_2038183
2019-05-30,03:20:00,24.291,95.001,15_Hancock_I_3_Tree_2038183
2019-05-30,03:25:00,24.339,95.12,15_Hancock_I_3_Tree_2038183
2019-05-30,03:30:00,24.388,95.079,15_Hancock_I_3_Tree_2038183
2019-05-30,03:35:00,24.388,94.864,15_Hancock_I_3_Tree_2038183
2019-05-30,03:40:00,24.412,95.058,15_Hancock_I_3_Tree_2038183
2019-05-30,03:45:00,24.388,94.944,15_Hancock_I_3_Tree_2038183
2019-05-30,03:50:00,24.388,94.998,15_Hancock_I_3_Tree_2038183
2019-05-30,03:55:00,24.388,95.025,15_Hancock_I_3_Tree_2038183
2019-05-30,04:00:00,24.363,94.696,15_Hancock_I_3_Tree_2038183
2019-05-30,04:05:00,24.339,94.797,15_Hancock_I_3_Tree_2038183
2019-05-30,04:10:00,24.339,94.932,15_Hancock_I_3_Tree_2038183
2019-05-30,04:15:00,24.291,94.678,15_Hancock_I_3_Tree_2038183
2019-05-30,04:20:00,24.291,94.893,15_Hancock_I_3_Tree_2038183
2019-05-30,04:25:00,24.291,95.108,15_Hancock_I_3_Tree_2038183
2019-05-30,04:30:00,24.291,95.377,15_Hancock_I_3_Tree_2038183
2019-05-30,04:35:00,24.267,95.048,15_Hancock_I_3_Tree_2038183
2019-05-30,04:40:00,24.267,95.102,15_Hancock_I_3_Tree_2038183
2019-05-30,04:45:00,24.339,95.872,15_Hancock_I_3_Tree_2038183
2019-05-30,04:50:00,24.436,95.95,15_Hancock_I_3_Tree_2038183
2019-05-30,04:55:00,24.484,95.963,15_Hancock_I_3_Tree_2038183
2019-05-30,05:00:00,24.581,96.148,15_Hancock_I_3_Tree_2038183
2019-05-30,05:05:00,24.605,95.779,15_Hancock_I_3_Tree_2038183
2019-05-30,05:10:00,24.629,95.92,15_Hancock_I_3_Tree_2038183
2019-05-30,05:15:00,24.629,95.893,15_Hancock_I_3_Tree_2038183
2019-05-30,05:20:00,24.629,95.946,15_Hancock_I_3_Tree_2038183
2019-05-30,05:25:00,24.629,96.107,15_Hancock_I_3_Tree_2038183
2019-05-30,05:30:00,24.629,95.893,15_Hancock_I_3_Tree_2038183
2019-05-30,05:35:00,24.605,95.94,15_Hancock_I_3_Tree_2038183
2019-05-30,05:40:00,24.557,96.035,15_Hancock_I_3_Tree_2038183
2019-05-30,05:45:00,24.532,95.922,15_Hancock_I_3_Tree_2038183
2019-05-30,05:50:00,24.508,96.183,15_Hancock_I_3_Tree_2038183
2019-05-30,05:55:00,24.484,96.338,15_Hancock_I_3_Tree_2038183
2019-05-30,06:00:00,24.508,96.344,15_Hancock_I_3_Tree_2038183
2019-05-30,06:05:00,24.484,96.284,15_Hancock_I_3_Tree_2038183
2019-05-30,06:10:00,24.46,96.358,15_Hancock_I_3_Tree_2038183
2019-05-30,06:15:00,24.436,96.486,15_Hancock_I_3_Tree_2038183
2019-05-30,06:20:00,24.388,96.473,15_Hancock_I_3_Tree_2038183
2019-05-30,06:25:00,24.388,96.58,15_Hancock_I_3_Tree_2038183
2019-05-30,06:30:00,24.388,96.58,15_Hancock_I_3_Tree_2038183
2019-05-30,06:35:00,24.388,96.58,15_Hancock_I_3_Tree_2038183
2019-05-30,06:40:00,24.388,96.794,15_Hancock_I_3_Tree_2038183
2019-05-30,06:45:00,24.412,96.693,15_Hancock_I_3_Tree_2038183
2019-05-30,06:50:00,24.388,96.633,15_Hancock_I_3_Tree_2038183
2019-05-30,06:55:00,24.315,96.508,15_Hancock_I_3_Tree_2038183
2019-05-30,07:00:00,24.291,96.715,15_Hancock_I_3_Tree_2038183
2019-05-30,07:05:00,24.291,96.769,15_Hancock_I_3_Tree_2038183
2019-05-30,07:10:00,24.291,96.822,15_Hancock_I_3_Tree_2038183
2019-05-30,07:15:00,24.267,96.816,15_Hancock_I_3_Tree_2038183
2019-05-30,07:20:00,24.243,96.863,15_Hancock_I_3_Tree_2038183
2019-05-30,07:25:00,24.243,97.023,15_Hancock_I_3_Tree_2038183
2019-05-30,07:30:00,24.291,97.169,15_Hancock_I_3_Tree_2038183
2019-05-30,07:35:00,24.291,97.142,15_Hancock_I_3_Tree_2038183
2019-05-30,07:40:00,24.315,97.148,15_Hancock_I_3_Tree_2038183
2019-05-30,07:45:00,24.315,97.148,15_Hancock_I_3_Tree_2038183
2019-05-30,07:50:00,24.339,97.154,15_Hancock_I_3_Tree_2038183
2019-05-30,07:55:00,24.339,97.154,15_Hancock_I_3_Tree_2038183
2019-05-30,08:00:00,24.339,96.995,15_Hancock_I_3_Tree_2038183
2019-05-30,08:05:00,24.388,97.114,15_Hancock_I_3_Tree_2038183
2019-05-30,08:10:00,24.436,97.18,15_Hancock_I_3_Tree_2038183
2019-05-30,08:15:00,24.508,97.199,15_Hancock_I_3_Tree_2038183
2019-05-30,08:20:00,24.605,97.384,15_Hancock_I_3_Tree_2038183
2019-05-30,08:25:00,24.726,97.442,15_Hancock_I_3_Tree_2038183
2019-05-30,08:30:00,24.798,97.274,15_Hancock_I_3_Tree_2038183
2019-05-30,08:35:00,24.871,97.16,15_Hancock_I_3_Tree_2038183
2019-05-30,08:40:00,24.944,97.072,15_Hancock_I_3_Tree_2038183
2019-05-30,08:45:00,25.016,96.984,15_Hancock_I_3_Tree_2038183
2019-05-30,08:50:00,25.089,96.815,15_Hancock_I_3_Tree_2038183
2019-05-30,08:55:00,25.162,96.807,15_Hancock_I_3_Tree_2038183
2019-05-30,09:00:00,25.234,96.692,15_Hancock_I_3_Tree_2038183
2019-05-30,09:05:00,25.283,96.222,15_Hancock_I_3_Tree_2038183
2019-05-30,09:10:00,25.355,96.187,15_Hancock_I_3_Tree_2038183
2019-05-30,09:15:00,25.428,95.883,15_Hancock_I_3_Tree_2038183
2019-05-30,09:20:00,25.574,95.92,15_Hancock_I_3_Tree_2038183
2019-05-30,09:25:00,25.695,95.304,15_Hancock_I_3_Tree_2038183
2019-05-30,09:30:00,25.793,94.95,15_Hancock_I_3_Tree_2038183
2019-05-30,09:35:00,25.841,94.691,15_Hancock_I_3_Tree_2038183
2019-05-30,09:40:00,25.866,94.643,15_Hancock_I_3_Tree_2038183
2019-05-30,09:45:00,25.89,93.971,15_Hancock_I_3_Tree_2038183
2019-05-30,09:50:00,25.89,94.215,15_Hancock_I_3_Tree_2038183
2019-05-30,09:55:00,25.939,94.255,15_Hancock_I_3_Tree_2038183
2019-05-30,10:00:00,26.012,94.001,15_Hancock_I_3_Tree_2038183
2019-05-30,10:05:00,26.085,93.965,15_Hancock_I_3_Tree_2038183
2019-05-30,10:10:00,26.134,93.487,15_Hancock_I_3_Tree_2038183
2019-05-30,10:15:00,26.182,93.417,15_Hancock_I_3_Tree_2038183
2019-05-30,10:20:00,26.28,93.195,15_Hancock_I_3_Tree_2038183
2019-05-30,10:25:00,26.378,93.138,15_Hancock_I_3_Tree_2038183
2019-05-30,10:30:00,26.5,92.839,15_Hancock_I_3_Tree_2038183
2019-05-30,10:35:00,26.598,92.617,15_Hancock_I_3_Tree_2038183
2019-05-30,10:40:00,26.695,92.284,15_Hancock_I_3_Tree_2038183
2019-05-30,10:45:00,26.769,92.027,15_Hancock_I_3_Tree_2038183
2019-05-30,10:50:00,26.842,91.824,15_Hancock_I_3_Tree_2038183
2019-05-30,10:55:00,26.916,91.429,15_Hancock_I_3_Tree_2038183
2019-05-30,11:00:00,26.989,91.419,15_Hancock_I_3_Tree_2038183
2019-05-30,11:05:00,27.087,90.89,15_Hancock_I_3_Tree_2038183
2019-05-30,11:10:00,28.147,76.187,15_Hancock_I_3_Tree_2038183
2019-05-30,11:15:00,30.495,61.256,15_Hancock_I_3_Tree_2038183
2019-05-30,11:20:00,32.381,54.025,15_Hancock_I_3_Tree_2038183
2019-05-30,11:25:00,33.521,54.12,15_Hancock_I_3_Tree_2038183
2019-05-30,11:30:00,33.887,53.46,15_Hancock_I_3_Tree_2038183
2019-05-30,11:35:00,33.992,38.56,15_Hancock_I_3_Tree_2038183
2019-05-30,11:40:00,34.071,38.196,15_Hancock_I_3_Tree_2038183
2019-05-30,11:45:00,34.045,48.789,15_Hancock_I_3_Tree_2038183
2019-05-30,11:50:00,34.124,46.659,15_Hancock_I_3_Tree_2038183
2019-05-30,11:55:00,33.992,30.774,15_Hancock_I_3_Tree_2038183
2019-05-30,12:00:00,33.652,28.08,15_Hancock_I_3_Tree_2038183
2019-05-30,12:05:00,33.339,30.168,15_Hancock_I_3_Tree_2038183
2019-05-30,12:10:00,33.313,29.059,15_Hancock_I_3_Tree_2038183
2019-05-30,12:15:00,33.417,28.028,15_Hancock_I_3_Tree_2038183
2019-05-30,12:20:00,33.469,27.336,15_Hancock_I_3_Tree_2038183
2019-05-30,12:25:00,33.443,26.255,15_Hancock_I_3_Tree_2038183
2019-05-30,12:30:00,33.261,24.984,15_Hancock_I_3_Tree_2038183
2019-05-30,12:35:00,32.691,24.84,15_Hancock_I_3_Tree_2038183
2019-05-30,12:40:00,32.484,26.22,15_Hancock_I_3_Tree_2038183
2019-05-30,12:45:00,32.484,26.429,15_Hancock_I_3_Tree_2038183
2019-05-30,12:50:00,32.51,26.083,15_Hancock_I_3_Tree_2038183
2019-05-30,12:55:00,32.562,25.668,15_Hancock_I_3_Tree_2038183
2019-05-30,13:00:00,32.639,25.325,15_Hancock_I_3_Tree_2038183
2019-05-30,13:05:00,32.613,25.079,15_Hancock_I_3_Tree_2038183
2019-05-30,13:10:00,32.691,25.119,15_Hancock_I_3_Tree_2038183
2019-05-30,13:15:00,32.742,24.948,15_Hancock_I_3_Tree_2038183
2019-05-30,13:20:00,32.794,24.917,15_Hancock_I_3_Tree_2038183
2019-05-30,13:25:00,32.898,24.924,15_Hancock_I_3_Tree_2038183
2019-05-30,13:30:00,32.949,24.718,15_Hancock_I_3_Tree_2038183
2019-05-30,13:35:00,32.949,24.578,15_Hancock_I_3_Tree_2038183
2019-05-30,13:40:00,32.924,24.226,15_Hancock_I_3_Tree_2038183
2019-05-30,13:45:00,33.001,24.161,15_Hancock_I_3_Tree_2038183
2019-05-30,13:50:00,33.053,23.954,15_Hancock_I_3_Tree_2038183
2019-05-30,13:55:00,33.105,24.098,15_Hancock_I_3_Tree_2038183
2019-05-30,14:00:00,33.131,23.749,15_Hancock_I_3_Tree_2038183
2019-05-30,14:05:00,32.949,23.456,15_Hancock_I_3_Tree_2038183
2019-05-30,14:10:00,32.51,23.462,15_Hancock_I_3_Tree_2038183
2019-05-30,14:15:00,32.073,24.727,15_Hancock_I_3_Tree_2038183
2019-05-30,14:20:00,31.816,25.406,15_Hancock_I_3_Tree_2038183
2019-05-30,14:25:00,31.663,28.135,15_Hancock_I_3_Tree_2038183
2019-05-30,14:30:00,31.586,26.849,15_Hancock_I_3_Tree_2038183
2019-05-30,14:35:00,31.459,25.937,15_Hancock_I_3_Tree_2038183
2019-05-30,14:40:00,31.433,37.898,15_Hancock_I_3_Tree_2038183
2019-05-30,14:45:00,30.268,42.709,15_Hancock_I_3_Tree_2038183
2019-05-30,14:50:00,29.09,46.477,15_Hancock_I_3_Tree_2038183
2019-05-30,14:55:00,28.345,48.494,15_Hancock_I_3_Tree_2038183
2019-05-30,15:00:00,27.875,50.237,15_Hancock_I_3_Tree_2038183
2019-05-30,15:05:00,27.677,51.108,15_Hancock_I_3_Tree_2038183
2019-05-30,15:10:00,27.505,52.425,15_Hancock_I_3_Tree_2038183
2019-05-30,15:15:00,27.456,53.245,15_Hancock_I_3_Tree_2038183
2019-05-30,15:20:00,27.53,53.446,15_Hancock_I_3_Tree_2038183
2019-05-30,15:25:00,27.751,55.819,15_Hancock_I_3_Tree_2038183
2019-05-30,15:30:00,28.122,56.093,15_Hancock_I_3_Tree_2038183
2019-05-30,15:35:00,28.394,53.789,15_Hancock_I_3_Tree_2038183
2019-05-30,15:40:00,28.468,51.534,15_Hancock_I_3_Tree_2038183
2019-05-30,15:45:00,28.32,50.648,15_Hancock_I_3_Tree_2038183
2019-05-30,15:50:00,28.171,50.211,15_Hancock_I_3_Tree_2038183
2019-05-30,15:55:00,27.604,47.657,15_Hancock_I_3_Tree_2038183
2019-05-30,16:00:00,26.965,46.122,15_Hancock_I_3_Tree_2038183
2019-05-30,16:05:00,26.402,45.243,15_Hancock_I_3_Tree_2038183
2019-05-30,16:10:00,26.085,45.173,15_Hancock_I_3_Tree_2038183
2019-05-30,16:15:00,25.768,45.005,15_Hancock_I_3_Tree_2038183
2019-05-30,16:20:00,25.55,44.461,15_Hancock_I_3_Tree_2038183
2019-05-30,16:25:00,25.428,44.252,15_Hancock_I_3_Tree_2038183
2019-05-30,16:30:00,25.38,44.7,15_Hancock_I_3_Tree_2038183
2019-05-30,16:35:00,25.501,44.65,15_Hancock_I_3_Tree_2038183
2019-05-30,16:40:00,25.525,44.133,15_Hancock_I_3_Tree_2038183
2019-05-30,16:45:00,25.841,49.587,15_Hancock_I_3_Tree_2038183
2019-05-30,16:50:00,26.622,54.805,15_Hancock_I_3_Tree_2038183
2019-05-30,16:55:00,27.284,53.697,15_Hancock_I_3_Tree_2038183
2019-05-30,17:00:00,27.702,52.993,15_Hancock_I_3_Tree_2038183
2019-05-30,17:05:00,28.122,51.935,15_Hancock_I_3_Tree_2038183
2019-05-30,17:10:00,28.345,49.526,15_Hancock_I_3_Tree_2038183
2019-05-30,17:15:00,28.543,47.061,15_Hancock_I_3_Tree_2038183
2019-05-30,17:20:00,28.692,47.306,15_Hancock_I_3_Tree_2038183
2019-05-30,17:25:00,28.791,46.473,15_Hancock_I_3_Tree_2038183
2019-05-30,17:30:00,28.965,46.364,15_Hancock_I_3_Tree_2038183
2019-05-30,17:35:00,28.965,47.145,15_Hancock_I_3_Tree_2038183
2019-05-30,17:40:00,28.891,47.168,15_Hancock_I_3_Tree_2038183
2019-05-30,17:45:00,28.891,46.876,15_Hancock_I_3_Tree_2038183
2019-05-30,17:50:00,29.09,46.835,15_Hancock_I_3_Tree_2038183
2019-05-30,17:55:00,29.19,47.952,15_Hancock_I_3_Tree_2038183
2019-05-30,18:00:00,29.34,48.458,15_Hancock_I_3_Tree_2038183
2019-05-30,18:05:00,29.165,48.662,15_Hancock_I_3_Tree_2038183
2019-05-30,18:10:00,29.065,49.264,15_Hancock_I_3_Tree_2038183
2019-05-30,18:15:00,29.04,50.743,15_Hancock_I_3_Tree_2038183
2019-05-30,18:20:00,29.365,53.765,15_Hancock_I_3_Tree_2038183
2019-05-30,18:25:00,29.414,52.366,15_Hancock_I_3_Tree_2038183
2019-05-30,18:30:00,29.49,54.006,15_Hancock_I_3_Tree_2038183
2019-05-30,18:35:00,29.59,55.007,15_Hancock_I_3_Tree_2038183
2019-05-30,18:40:00,29.54,57.721,15_Hancock_I_3_Tree_2038183
2019-05-30,18:45:00,29.54,57.374,15_Hancock_I_3_Tree_2038183
2019-05-30,18:50:00,29.389,57.415,15_Hancock_I_3_Tree_2038183
2019-05-30,18:55:00,29.389,56.12,15_Hancock_I_3_Tree_2038183
2019-05-30,19:00:00,29.19,57.763,15_Hancock_I_3_Tree_2038183
2019-05-30,19:05:00,29.065,56.831,15_Hancock_I_3_Tree_2038183
2019-05-30,19:10:00,28.841,55.312,15_Hancock_I_3_Tree_2038183
2019-05-30,19:15:00,28.32,54.794,15_Hancock_I_3_Tree_2038183
2019-05-30,19:20:00,27.924,55.686,15_Hancock_I_3_Tree_2038183
2019-05-30,19:25:00,27.751,56.134,15_Hancock_I_3_Tree_2038183
2019-05-30,19:30:00,27.677,53.816,15_Hancock_I_3_Tree_2038183
2019-05-30,19:35:00,27.481,49.607,15_Hancock_I_3_Tree_2038183
2019-05-30,19:40:00,26.793,47.491,15_Hancock_I_3_Tree_2038183
2019-05-30,19:45:00,26.671,48.893,15_Hancock_I_3_Tree_2038183
2019-05-30,19:50:00,26.94,49.922,15_Hancock_I_3_Tree_2038183
2019-05-30,19:55:00,27.259,50.476,15_Hancock_I_3_Tree_2038183
2019-05-30,20:00:00,27.554,51.762,15_Hancock_I_3_Tree_2038183
2019-05-30,20:05:00,27.85,52.281,15_Hancock_I_3_Tree_2038183
2019-05-30,20:10:00,28.122,53.147,15_Hancock_I_3_Tree_2038183
2019-05-30,20:15:00,28.345,53.814,15_Hancock_I_3_Tree_2038183
2019-05-30,20:20:00,28.543,53.81,15_Hancock_I_3_Tree_2038183
