inst_name,plot_id,visit_date,avg_15yr_srad..W.m.2.,avg_15yr_tmax..deg.c.,avg_15yr_tmin..deg.c.,avg_15yr_vp..Pa.,sd_15yr_srad..W.m.2.,sd_15yr_tmax..deg.c.,sd_15yr_tmin..deg.c.,sd_15yr_vp..Pa.,cv_15yr_srad..W.m.2.,cv_15yr_tmax..deg.c.,cv_15yr_tmin..deg.c.,cv_15yr_vp..Pa.,avg_15yr_prcp..mm.day.,sd_15yr_prcp..mm.day.,cv_15yr_prcp..mm.day.,avg_15yr_fire_days,cv_15yr_fire_days
Fort Jackson,jackson k1,2018-07-11,342.2381501151964,23.88567819044245,11.143932042567116,1501.5227892261062,8.68435082647125,0.7171562417181427,0.7158615987051071,60.50704902390505,2.537516879269048,3.0024529176027484,6.423779290565392,4.029712333243423,1118.0625,259.3819497060914,23.19923525796558,288.875,18.673911330791512
Fort Jackson,jackson l1,2018-07-13,341.00612354194067,23.965057357471515,11.181132464702463,1506.6010647556677,8.042097070622827,0.6832921300946279,0.6757905479240381,56.74165123483977,2.3583438875207534,2.8512017305128623,6.04402595226763,3.766202783352063,1092.375,276.1395480549644,25.278823485979117,289.6875,18.75579468914068
Fort Jackson,jackson m1,2018-07-13,341.00612354194067,23.965057357471515,11.181132464702463,1506.6010647556677,8.042097070622827,0.6832921300946279,0.6757905479240381,56.74165123483977,2.3583438875207534,2.8512017305128623,6.04402595226763,3.766202783352063,1092.375,276.1395480549644,25.278823485979117,289.6875,18.75579468914068
Moody AFB,moody a1,2017-08-30,350.27232418413547,25.98997743295852,13.067091115885079,1652.1351726297644,15.507343355630137,0.8974553881406635,0.8990236906966567,92.79604626705331,4.427224843341619,3.453082598688903,6.880059859717008,5.616734502380119,1320.375,390.62614266499537,29.584484912619168,281.5,20.27461904163362
Moody AFB,moody b1,2017-08-29,350.2479519630884,25.992669527653042,13.070113709998294,1652.4169510600807,15.562435499495903,0.8860527508332721,0.8878164962404713,91.95723166418757,4.443262383768623,3.4088562926967527,6.792722052305597,5.565013818406664,1321,389.25210339829897,29.46647262666911,281.4375,20.316428316705405
Moody AFB,moody k1,2017-08-30,349.8811407986449,26.054207365478796,13.143867377375166,1659.5001693612296,15.298499498806464,0.8910349545082048,0.8987961070760561,92.44607120773955,4.372484742643127,3.4199273154200993,6.83814041385699,5.570717792895655,1314.9375,375.7230307464973,28.573451646675014,281.75,20.12164653063102
Tyndall AFB,tyndall b1,2017-07-20,344.3826523513648,25.693223793857612,15.128427329417669,1860.5016263638222,11.33861057806552,0.55402797233428,0.6392612594242373,96.94577526981215,3.292445336792698,2.156319412384247,4.225563209608543,5.21073316443607,1442,364.88774529527115,25.304281920615196,279.375,20.04255873901593
Tyndall AFB,tyndall b1,2018-06-25,345.63334536855706,25.741445806637937,15.066260440904175,1852.9110080618732,9.911403791424036,0.6976891268271529,0.9469078201197868,118.78420128268759,2.867606359234602,2.710372727577097,6.2849558709935565,6.410680316856378,1397.1875,347.1875993849243,24.849034176509903,280.9375,20.127017933790842
Tyndall AFB,tyndall b2,2017-07-20,344.3826523513648,25.693223793857612,15.128427329417669,1860.5016263638222,11.33861057806552,0.55402797233428,0.6392612594242373,96.94577526981215,3.292445336792698,2.156319412384247,4.225563209608543,5.21073316443607,1442,364.88774529527115,25.304281920615196,279.375,20.04255873901593
Tyndall AFB,tyndall b2,2018-06-25,345.63334536855706,25.741445806637937,15.066260440904175,1852.9110080618732,9.911403791424036,0.6976891268271529,0.9469078201197868,118.78420128268759,2.867606359234602,2.710372727577097,6.2849558709935565,6.410680316856378,1397.1875,347.1875993849243,24.849034176509903,280.9375,20.127017933790842
Tyndall AFB,tyndall b3,2018-06-27,345.86889825616254,25.78747518289947,14.96920593363058,1842.782933366955,9.957961355204606,0.6765201775146723,0.9162598157803992,113.7520155017066,2.8791144290254724,2.623444803015439,6.120964731481736,6.172838560745182,1403.375,343.62127892977367,24.485349883657157,279.3125,20.229862686492993
Tyndall AFB,tyndall b4,2018-06-27,345.86889825616254,25.78747518289947,14.96920593363058,1842.782933366955,9.957961355204606,0.6765201775146723,0.9162598157803992,113.7520155017066,2.8791144290254724,2.623444803015439,6.120964731481736,6.172838560745182,1403.375,343.62127892977367,24.485349883657157,279.3125,20.229862686492993
Tyndall AFB,tyndall c1,2018-06-26,345.68733230008434,25.736971360145844,15.083873198300294,1854.5810984456214,10.359475057201347,0.697004701100036,0.9385511256884466,121.29309315304519,2.99677601382526,2.7081846241604017,6.222215695861232,6.540188145706029,1399.125,366.5494736957982,26.19847931355656,281.625,20.310727887268754
Tyndall AFB,tyndall c2,2018-06-26,345.68733230008434,25.736971360145844,15.083873198300294,1854.5810984456214,10.359475057201347,0.697004701100036,0.9385511256884466,121.29309315304519,2.99677601382526,2.7081846241604017,6.222215695861232,6.540188145706029,1399.125,366.5494736957982,26.19847931355656,281.625,20.310727887268754
Tyndall AFB,tyndall d1,2017-07-20,344.18358818542885,25.649442118486025,15.108057045098294,1860.062653730104,11.821053092557277,0.5593370514752402,0.6402327255044649,96.27922775781896,3.4345196861009786,2.180698702495816,4.237690681159984,5.176128210775265,1449.8125,355.15427985595215,24.49656627018681,279.5625,20.175973033334564
Tyndall AFB,tyndall d2,2018-06-25,345.71101697259337,25.735505705372944,15.081860221947302,1854.3306187323851,10.178632795905507,0.7053081797528327,0.9507099049495048,122.39843877564704,2.9442604650092563,2.7406035374917135,6.303664740016755,6.600680457906598,1399.125,366.5494736957982,26.19847931355656,281.625,20.30327725699445
Tyndall AFB,tyndall h1,2017-07-20,344.1807782388713,25.66472018023209,15.101563555200338,1859.8180238285534,11.704268509248184,0.5570441944583299,0.6398952039083164,94.4232031828732,3.400616550737498,2.170466658301561,4.237277826029899,5.077013018106849,1452.9375,353.7150394974274,24.344821404735402,279.375,20.186935733723267
