date,time,biomass,location,structure,fire_id,tempC
2017-12-04,12:49:09,2000,25cm,piled,51,24.2
2017-12-04,12:49:09,2000,50cm,piled,51,22.07
2017-12-04,12:49:10,2000,0cm,piled,51,75.39
2017-12-04,12:49:10,2000,25cm,piled,51,24.2
2017-12-04,12:49:10,2000,50cm,piled,51,22.183333333333334
2017-12-04,12:49:11,2000,0cm,piled,51,74.94999999999999
2017-12-04,12:49:11,2000,25cm,piled,51,24.2
2017-12-04,12:49:11,2000,50cm,piled,51,21.956666666666667
2017-12-04,12:49:12,2000,0cm,piled,51,74.39666666666666
2017-12-04,12:49:12,2000,25cm,piled,51,24.306666666666665
2017-12-04,12:49:12,2000,50cm,piled,51,21.956666666666667
2017-12-04,12:49:13,2000,0cm,piled,51,74.06666666666666
2017-12-04,12:49:13,2000,25cm,piled,51,24.196666666666665
2017-12-04,12:49:13,2000,50cm,piled,51,21.956666666666667
2017-12-04,12:49:14,2000,0cm,piled,51,73.95666666666666
2017-12-04,12:49:14,2000,25cm,piled,51,24.306666666666665
2017-12-04,12:49:14,2000,50cm,piled,51,21.843333333333334
2017-12-04,12:49:15,2000,0cm,piled,51,73.95666666666666
2017-12-04,12:49:15,2000,25cm,piled,51,24.306666666666665
2017-12-04,12:49:15,2000,50cm,piled,51,21.843333333333334
2017-12-04,12:49:16,2000,0cm,piled,51,73.84666666666666
2017-12-04,12:49:16,2000,25cm,piled,51,24.31
2017-12-04,12:49:16,2000,50cm,piled,51,21.953333333333333
2017-12-04,12:49:17,2000,0cm,piled,51,73.73666666666666
2017-12-04,12:49:17,2000,25cm,piled,51,24.31
2017-12-04,12:49:17,2000,50cm,piled,51,22.18
2017-12-04,12:49:18,2000,0cm,piled,51,73.62666666666667
2017-12-04,12:49:18,2000,25cm,piled,51,24.419999999999998
2017-12-04,12:49:18,2000,50cm,piled,51,22.18
2017-12-04,12:49:19,2000,0cm,piled,51,73.29666666666667
2017-12-04,12:49:19,2000,25cm,piled,51,24.419999999999998
2017-12-04,12:49:19,2000,50cm,piled,51,22.293333333333333
2017-12-04,12:49:20,2000,0cm,piled,51,73.07666666666667
2017-12-04,12:49:20,2000,25cm,piled,51,24.419999999999998
2017-12-04,12:49:20,2000,50cm,piled,51,22.406666666666666
2017-12-04,12:49:21,2000,0cm,piled,51,72.53
2017-12-04,12:49:21,2000,25cm,piled,51,24.306666666666665
2017-12-04,12:49:21,2000,50cm,piled,51,22.406666666666666
2017-12-04,12:49:22,2000,0cm,piled,51,72.09
2017-12-04,12:49:22,2000,25cm,piled,51,24.419999999999998
2017-12-04,12:49:22,2000,50cm,piled,51,22.52
2017-12-04,12:49:23,2000,0cm,piled,51,71.98
2017-12-04,12:49:23,2000,25cm,piled,51,24.53333333333333
2017-12-04,12:49:23,2000,50cm,piled,51,22.633333333333333
2017-12-04,12:49:24,2000,0cm,piled,51,71.65
2017-12-04,12:49:24,2000,25cm,piled,51,24.419999999999998
2017-12-04,12:49:24,2000,50cm,piled,51,22.633333333333333
2017-12-04,12:49:25,2000,0cm,piled,51,71.54
2017-12-04,12:49:25,2000,25cm,piled,51,24.646666666666665
2017-12-04,12:49:25,2000,50cm,piled,51,22.96333333333333
2017-12-04,12:49:26,2000,0cm,piled,51,71.43
2017-12-04,12:49:26,2000,25cm,piled,51,24.646666666666665
2017-12-04,12:49:26,2000,50cm,piled,51,22.96333333333333
2017-12-04,12:49:27,2000,0cm,piled,51,71.10666666666667
2017-12-04,12:49:27,2000,25cm,piled,51,24.756666666666668
2017-12-04,12:49:27,2000,50cm,piled,51,22.85333333333333
2017-12-04,12:49:28,2000,0cm,piled,51,70.88666666666667
2017-12-04,12:49:28,2000,25cm,piled,51,24.87
2017-12-04,12:49:28,2000,50cm,piled,51,23.08
2017-12-04,12:49:29,2000,0cm,piled,51,70.44666666666666
2017-12-04,12:49:29,2000,25cm,piled,51,24.87333333333333
2017-12-04,12:49:29,2000,50cm,piled,51,22.966666666666665
2017-12-04,12:49:30,2000,0cm,piled,51,70.12333333333333
2017-12-04,12:49:30,2000,25cm,piled,51,24.983333333333334
2017-12-04,12:49:30,2000,50cm,piled,51,23.076666666666668
2017-12-04,12:49:31,2000,0cm,piled,51,69.68333333333334
2017-12-04,12:49:31,2000,25cm,piled,51,24.983333333333334
2017-12-04,12:49:31,2000,50cm,piled,51,22.966666666666665
2017-12-04,12:49:32,2000,0cm,piled,51,69.24666666666667
2017-12-04,12:49:32,2000,25cm,piled,51,24.87
2017-12-04,12:49:32,2000,50cm,piled,51,23.076666666666664
2017-12-04,12:49:33,2000,0cm,piled,51,68.92
2017-12-04,12:49:33,2000,25cm,piled,51,24.87
2017-12-04,12:49:33,2000,50cm,piled,51,22.96333333333333
2017-12-04,12:49:34,2000,0cm,piled,51,68.59
2017-12-04,12:49:34,2000,25cm,piled,51,24.98
2017-12-04,12:49:34,2000,50cm,piled,51,23.189999999999998
2017-12-04,12:49:35,2000,0cm,piled,51,68.48
2017-12-04,12:49:35,2000,25cm,piled,51,24.98
2017-12-04,12:49:35,2000,50cm,piled,51,23.189999999999998
2017-12-04,12:49:36,2000,0cm,piled,51,68.26666666666667
2017-12-04,12:49:36,2000,25cm,piled,51,24.98
2017-12-04,12:49:36,2000,50cm,piled,51,23.30333333333333
2017-12-04,12:49:37,2000,0cm,piled,51,68.04666666666667
2017-12-04,12:49:37,2000,25cm,piled,51,25.206666666666667
2017-12-04,12:49:37,2000,50cm,piled,51,23.413333333333334
2017-12-04,12:49:38,2000,0cm,piled,51,67.72
2017-12-04,12:49:38,2000,25cm,piled,51,25.316666666666666
2017-12-04,12:49:38,2000,50cm,piled,51,23.413333333333334
2017-12-04,12:49:39,2000,0cm,piled,51,67.5
2017-12-04,12:49:39,2000,25cm,piled,51,25.43
2017-12-04,12:49:39,2000,50cm,piled,51,23.64
2017-12-04,12:49:40,2000,0cm,piled,51,67.06666666666666
2017-12-04,12:49:40,2000,25cm,piled,51,25.54
2017-12-04,12:49:40,2000,50cm,piled,51,23.526666666666667
2017-12-04,12:49:41,2000,0cm,piled,51,66.74000000000001
2017-12-04,12:49:41,2000,25cm,piled,51,25.54
2017-12-04,12:49:41,2000,50cm,piled,51,23.526666666666667
2017-12-04,12:49:42,2000,0cm,piled,51,66.41
2017-12-04,12:49:42,2000,25cm,piled,51,25.426666666666666
2017-12-04,12:49:42,2000,50cm,piled,51,23.526666666666667
2017-12-04,12:49:43,2000,0cm,piled,51,66.08333333333334
2017-12-04,12:49:43,2000,25cm,piled,51,25.54
2017-12-04,12:49:43,2000,50cm,piled,51,23.413333333333334
2017-12-04,12:49:44,2000,0cm,piled,51,65.75999999999999
2017-12-04,12:49:44,2000,25cm,piled,51,25.43
2017-12-04,12:49:44,2000,50cm,piled,51,23.413333333333334
2017-12-04,12:49:45,2000,0cm,piled,51,65.53999999999999
2017-12-04,12:49:45,2000,25cm,piled,51,25.316666666666666
2017-12-04,12:49:45,2000,50cm,piled,51,23.413333333333334
2017-12-04,12:49:46,2000,0cm,piled,51,65.32
2017-12-04,12:49:46,2000,25cm,piled,51,25.316666666666666
2017-12-04,12:49:46,2000,50cm,piled,51,23.413333333333334
2017-12-04,12:49:47,2000,0cm,piled,51,65.10333333333332
2017-12-04,12:49:47,2000,25cm,piled,51,25.43
2017-12-04,12:49:47,2000,50cm,piled,51,23.413333333333334
2017-12-04,12:49:48,2000,0cm,piled,51,64.67
2017-12-04,12:49:48,2000,25cm,piled,51,25.43
2017-12-04,12:49:48,2000,50cm,piled,51,23.413333333333334
2017-12-04,12:49:49,2000,0cm,piled,51,64.34333333333333
2017-12-04,12:49:49,2000,25cm,piled,51,25.43
2017-12-04,12:49:49,2000,50cm,piled,51,23.413333333333334
2017-12-04,12:49:50,2000,0cm,piled,51,64.01666666666667
2017-12-04,12:49:50,2000,25cm,piled,51,25.43
2017-12-04,12:49:50,2000,50cm,piled,51,23.64
2017-12-04,12:49:51,2000,0cm,piled,51,63.79666666666667
2017-12-04,12:49:51,2000,25cm,piled,51,25.43
2017-12-04,12:49:51,2000,50cm,piled,51,23.526666666666667
2017-12-04,12:49:52,2000,0cm,piled,51,63.583333333333336
2017-12-04,12:49:52,2000,25cm,piled,51,25.43
2017-12-04,12:49:52,2000,50cm,piled,51,23.526666666666667
2017-12-04,12:49:53,2000,0cm,piled,51,63.47333333333333
2017-12-04,12:49:53,2000,25cm,piled,51,25.656666666666666
2017-12-04,12:49:53,2000,50cm,piled,51,23.64
2017-12-04,12:49:54,2000,0cm,piled,51,63.14666666666667
2017-12-04,12:49:54,2000,25cm,piled,51,25.77
2017-12-04,12:49:54,2000,50cm,piled,51,23.64
2017-12-04,12:49:55,2000,0cm,piled,51,62.82
2017-12-04,12:49:55,2000,25cm,piled,51,25.656666666666666
2017-12-04,12:49:55,2000,50cm,piled,51,23.64
2017-12-04,12:49:56,2000,0cm,piled,51,62.71
2017-12-04,12:49:56,2000,25cm,piled,51,25.656666666666666
2017-12-04,12:49:56,2000,50cm,piled,51,23.753333333333334
2017-12-04,12:49:57,2000,0cm,piled,51,62.49333333333333
2017-12-04,12:49:57,2000,25cm,piled,51,25.433333333333334
2017-12-04,12:49:57,2000,50cm,piled,51,23.753333333333334
2017-12-04,12:49:58,2000,0cm,piled,51,62.38333333333333
2017-12-04,12:49:58,2000,25cm,piled,51,25.433333333333334
2017-12-04,12:49:58,2000,50cm,piled,51,23.753333333333334
2017-12-04,12:49:59,2000,0cm,piled,51,62.27333333333333
2017-12-04,12:49:59,2000,25cm,piled,51,25.543333333333333
2017-12-04,12:49:59,2000,50cm,piled,51,23.753333333333334
2017-12-04,12:50:00,2000,0cm,piled,51,61.946666666666665
2017-12-04,12:50:00,2000,25cm,piled,51,25.766666666666666
2017-12-04,12:50:00,2000,50cm,piled,51,23.973333333333333
2017-12-04,12:50:01,2000,0cm,piled,51,61.730000000000004
2017-12-04,12:50:01,2000,25cm,piled,51,25.88
2017-12-04,12:50:01,2000,50cm,piled,51,23.973333333333333
2017-12-04,12:50:02,2000,0cm,piled,51,61.513333333333335
2017-12-04,12:50:02,2000,25cm,piled,51,25.766666666666666
2017-12-04,12:50:02,2000,50cm,piled,51,23.973333333333333
2017-12-04,12:50:03,2000,0cm,piled,51,61.403333333333336
2017-12-04,12:50:03,2000,25cm,piled,51,25.656666666666666
2017-12-04,12:50:03,2000,50cm,piled,51,23.973333333333333
2017-12-04,12:50:04,2000,0cm,piled,51,61.29666666666667
2017-12-04,12:50:04,2000,25cm,piled,51,25.88
2017-12-04,12:50:04,2000,50cm,piled,51,23.973333333333333
2017-12-04,12:50:05,2000,0cm,piled,51,61.18666666666667
2017-12-04,12:50:05,2000,25cm,piled,51,25.88
2017-12-04,12:50:05,2000,50cm,piled,51,23.973333333333333
2017-12-04,12:50:06,2000,0cm,piled,51,61.08
2017-12-04,12:50:06,2000,25cm,piled,51,25.993333333333332
2017-12-04,12:50:06,2000,50cm,piled,51,24.086666666666666
2017-12-04,12:50:07,2000,0cm,piled,51,60.97
2017-12-04,12:50:07,2000,25cm,piled,51,25.993333333333332
2017-12-04,12:50:07,2000,50cm,piled,51,23.973333333333333
2017-12-04,12:50:08,2000,0cm,piled,51,60.86
2017-12-04,12:50:08,2000,25cm,piled,51,26.10333333333333
2017-12-04,12:50:08,2000,50cm,piled,51,24.196666666666665
2017-12-04,12:50:09,2000,0cm,piled,51,60.75
2017-12-04,12:50:09,2000,25cm,piled,51,26.10333333333333
2017-12-04,12:50:09,2000,50cm,piled,51,24.196666666666665
2017-12-04,12:50:10,2000,0cm,piled,51,60.64333333333333
2017-12-04,12:50:10,2000,25cm,piled,51,26.10333333333333
2017-12-04,12:50:10,2000,50cm,piled,51,24.31
2017-12-04,12:50:11,2000,0cm,piled,51,60.53333333333333
2017-12-04,12:50:11,2000,25cm,piled,51,26.21333333333333
2017-12-04,12:50:11,2000,50cm,piled,51,24.31
2017-12-04,12:50:12,2000,0cm,piled,51,60.31666666666666
2017-12-04,12:50:12,2000,25cm,piled,51,26.32333333333333
2017-12-04,12:50:12,2000,50cm,piled,51,24.31
2017-12-04,12:50:13,2000,0cm,piled,51,60.21
2017-12-04,12:50:13,2000,25cm,piled,51,26.32333333333333
2017-12-04,12:50:13,2000,50cm,piled,51,24.423333333333332
2017-12-04,12:50:14,2000,0cm,piled,51,60.1
2017-12-04,12:50:14,2000,25cm,piled,51,26.21333333333333
2017-12-04,12:50:14,2000,50cm,piled,51,24.423333333333332
2017-12-04,12:50:15,2000,0cm,piled,51,59.88
2017-12-04,12:50:15,2000,25cm,piled,51,26.213333333333335
2017-12-04,12:50:15,2000,50cm,piled,51,24.536666666666665
2017-12-04,12:50:16,2000,0cm,piled,51,59.88333333333333
2017-12-04,12:50:16,2000,25cm,piled,51,26.213333333333335
2017-12-04,12:50:16,2000,50cm,piled,51,24.536666666666665
2017-12-04,12:50:17,2000,0cm,piled,51,59.666666666666664
2017-12-04,12:50:17,2000,25cm,piled,51,26.216666666666665
2017-12-04,12:50:17,2000,50cm,piled,51,24.536666666666665
2017-12-04,12:50:18,2000,0cm,piled,51,59.666666666666664
2017-12-04,12:50:18,2000,25cm,piled,51,26.10333333333333
2017-12-04,12:50:18,2000,50cm,piled,51,24.423333333333332
2017-12-04,12:50:19,2000,0cm,piled,51,59.339999999999996
2017-12-04,12:50:19,2000,25cm,piled,51,26.10333333333333
2017-12-04,12:50:19,2000,50cm,piled,51,24.423333333333332
2017-12-04,12:50:20,2000,0cm,piled,51,59.12
2017-12-04,12:50:20,2000,25cm,piled,51,25.99
2017-12-04,12:50:20,2000,50cm,piled,51,24.313333333333333
2017-12-04,12:50:21,2000,0cm,piled,51,58.90333333333333
2017-12-04,12:50:21,2000,25cm,piled,51,25.763333333333332
2017-12-04,12:50:21,2000,50cm,piled,51,24.2
2017-12-04,12:50:22,2000,0cm,piled,51,58.57666666666667
2017-12-04,12:50:22,2000,25cm,piled,51,25.653333333333332
2017-12-04,12:50:22,2000,50cm,piled,51,24.2
2017-12-04,12:50:23,2000,0cm,piled,51,58.35666666666667
2017-12-04,12:50:23,2000,25cm,piled,51,25.543333333333333
2017-12-04,12:50:23,2000,50cm,piled,51,23.973333333333333
2017-12-04,12:50:24,2000,0cm,piled,51,58.13666666666666
2017-12-04,12:50:24,2000,25cm,piled,51,25.43
2017-12-04,12:50:24,2000,50cm,piled,51,23.863333333333333
2017-12-04,12:50:25,2000,0cm,piled,51,58.03
2017-12-04,12:50:25,2000,25cm,piled,51,25.206666666666667
2017-12-04,12:50:25,2000,50cm,piled,51,23.863333333333333
2017-12-04,12:50:26,2000,0cm,piled,51,57.70333333333333
2017-12-04,12:50:26,2000,25cm,piled,51,25.206666666666667
2017-12-04,12:50:26,2000,50cm,piled,51,23.863333333333333
2017-12-04,12:50:27,2000,0cm,piled,51,57.596666666666664
2017-12-04,12:50:27,2000,25cm,piled,51,25.206666666666667
2017-12-04,12:50:27,2000,50cm,piled,51,23.863333333333333
2017-12-04,12:50:28,2000,0cm,piled,51,57.486666666666665
2017-12-04,12:50:28,2000,25cm,piled,51,25.096666666666668
2017-12-04,12:50:28,2000,50cm,piled,51,23.636666666666667
2017-12-04,12:50:29,2000,0cm,piled,51,57.266666666666666
2017-12-04,12:50:29,2000,25cm,piled,51,24.983333333333334
2017-12-04,12:50:29,2000,50cm,piled,51,23.523333333333333
2017-12-04,12:50:30,2000,0cm,piled,51,57.153333333333336
2017-12-04,12:50:30,2000,25cm,piled,51,25.096666666666668
2017-12-04,12:50:30,2000,50cm,piled,51,23.523333333333333
2017-12-04,12:50:31,2000,0cm,piled,51,56.93666666666667
2017-12-04,12:50:31,2000,25cm,piled,51,25.096666666666668
2017-12-04,12:50:31,2000,50cm,piled,51,23.413333333333334
2017-12-04,12:50:32,2000,0cm,piled,51,56.82666666666667
2017-12-04,12:50:32,2000,25cm,piled,51,24.87
2017-12-04,12:50:32,2000,50cm,piled,51,23.413333333333334
2017-12-04,12:50:33,2000,0cm,piled,51,56.60666666666667
2017-12-04,12:50:33,2000,25cm,piled,51,25.093333333333334
2017-12-04,12:50:33,2000,50cm,piled,51,23.523333333333333
2017-12-04,12:50:34,2000,0cm,piled,51,56.60666666666667
2017-12-04,12:50:34,2000,25cm,piled,51,24.87333333333333
2017-12-04,12:50:34,2000,50cm,piled,51,23.19
2017-12-04,12:50:35,2000,0cm,piled,51,56.39
2017-12-04,12:50:35,2000,25cm,piled,51,24.759999999999998
2017-12-04,12:50:35,2000,50cm,piled,51,23.303333333333335
2017-12-04,12:50:36,2000,0cm,piled,51,56.28333333333333
2017-12-04,12:50:36,2000,25cm,piled,51,24.646666666666665
2017-12-04,12:50:36,2000,50cm,piled,51,23.19
2017-12-04,12:50:37,2000,0cm,piled,51,56.06333333333333
2017-12-04,12:50:37,2000,25cm,piled,51,24.646666666666665
2017-12-04,12:50:37,2000,50cm,piled,51,22.963333333333335
2017-12-04,12:50:38,2000,0cm,piled,51,55.846666666666664
2017-12-04,12:50:38,2000,25cm,piled,51,24.423333333333332
2017-12-04,12:50:38,2000,50cm,piled,51,22.853333333333335
2017-12-04,12:50:39,2000,0cm,piled,51,55.63
2017-12-04,12:50:39,2000,25cm,piled,51,24.423333333333332
2017-12-04,12:50:39,2000,50cm,piled,51,22.743333333333332
2017-12-04,12:50:40,2000,0cm,piled,51,55.410000000000004
2017-12-04,12:50:40,2000,25cm,piled,51,24.423333333333332
2017-12-04,12:50:40,2000,50cm,piled,51,22.63
2017-12-04,12:50:41,2000,0cm,piled,51,55.080000000000005
2017-12-04,12:50:41,2000,25cm,piled,51,24.313333333333333
2017-12-04,12:50:41,2000,50cm,piled,51,22.63
2017-12-04,12:50:42,2000,0cm,piled,51,54.973333333333336
2017-12-04,12:50:42,2000,25cm,piled,51,24.086666666666666
2017-12-04,12:50:42,2000,50cm,piled,51,22.516666666666666
2017-12-04,12:50:43,2000,0cm,piled,51,54.86666666666667
2017-12-04,12:50:43,2000,25cm,piled,51,24.086666666666666
2017-12-04,12:50:43,2000,50cm,piled,51,22.516666666666666
2017-12-04,12:50:44,2000,0cm,piled,51,54.650000000000006
2017-12-04,12:50:44,2000,25cm,piled,51,24.086666666666666
2017-12-04,12:50:44,2000,50cm,piled,51,22.516666666666666
2017-12-04,12:50:45,2000,0cm,piled,51,54.54
2017-12-04,12:50:45,2000,25cm,piled,51,23.973333333333333
2017-12-04,12:50:45,2000,50cm,piled,51,22.403333333333332
2017-12-04,12:50:46,2000,0cm,piled,51,54.32
2017-12-04,12:50:46,2000,25cm,piled,51,23.973333333333333
2017-12-04,12:50:46,2000,50cm,piled,51,22.403333333333332
2017-12-04,12:50:47,2000,0cm,piled,51,54.21333333333334
2017-12-04,12:50:47,2000,25cm,piled,51,23.973333333333333
2017-12-04,12:50:47,2000,50cm,piled,51,22.403333333333332
2017-12-04,12:50:48,2000,0cm,piled,51,53.99333333333333
2017-12-04,12:50:48,2000,25cm,piled,51,23.75
2017-12-04,12:50:48,2000,50cm,piled,51,22.403333333333332
2017-12-04,12:50:49,2000,0cm,piled,51,53.88333333333333
2017-12-04,12:50:49,2000,25cm,piled,51,23.636666666666667
2017-12-04,12:50:49,2000,50cm,piled,51,22.293333333333333
2017-12-04,12:50:50,2000,0cm,piled,51,53.67
2017-12-04,12:50:50,2000,25cm,piled,51,23.636666666666667
2017-12-04,12:50:50,2000,50cm,piled,51,22.293333333333333
2017-12-04,12:50:51,2000,0cm,piled,51,53.45
2017-12-04,12:50:51,2000,25cm,piled,51,23.636666666666667
2017-12-04,12:50:51,2000,50cm,piled,51,22.293333333333333
2017-12-04,12:50:52,2000,0cm,piled,51,53.22666666666667
2017-12-04,12:50:52,2000,25cm,piled,51,23.416666666666664
2017-12-04,12:50:52,2000,50cm,piled,51,22.183333333333334
2017-12-04,12:50:53,2000,0cm,piled,51,53.12
2017-12-04,12:50:53,2000,25cm,piled,51,23.416666666666664
2017-12-04,12:50:53,2000,50cm,piled,51,22.183333333333334
2017-12-04,12:50:54,2000,0cm,piled,51,52.68
2017-12-04,12:50:54,2000,25cm,piled,51,23.30333333333333
2017-12-04,12:50:54,2000,50cm,piled,51,22.07
2017-12-04,12:50:55,2000,0cm,piled,51,52.46666666666667
2017-12-04,12:50:55,2000,25cm,piled,51,23.189999999999998
2017-12-04,12:50:55,2000,50cm,piled,51,22.07
2017-12-04,12:50:56,2000,0cm,piled,51,52.24666666666667
2017-12-04,12:50:56,2000,25cm,piled,51,23.189999999999998
2017-12-04,12:50:56,2000,50cm,piled,51,21.843333333333334
2017-12-04,12:50:57,2000,0cm,piled,51,52.02666666666667
2017-12-04,12:50:57,2000,25cm,piled,51,23.189999999999998
2017-12-04,12:50:57,2000,50cm,piled,51,21.843333333333334
2017-12-04,12:50:58,2000,0cm,piled,51,51.7
2017-12-04,12:50:58,2000,25cm,piled,51,22.18
2017-12-04,12:50:58,2000,50cm,piled,51,21.843333333333334
2017-12-04,12:50:59,2000,0cm,piled,51,51.59
2017-12-04,12:50:59,2000,25cm,piled,51,22.85333333333333
2017-12-04,12:50:59,2000,50cm,piled,51,21.733333333333334
2017-12-04,12:51:00,2000,0cm,piled,51,51.156666666666666
2017-12-04,12:51:00,2000,25cm,piled,51,22.85333333333333
2017-12-04,12:51:00,2000,50cm,piled,51,21.62
2017-12-04,12:51:01,2000,0cm,piled,51,50.94
2017-12-04,12:51:01,2000,25cm,piled,51,22.743333333333332
2017-12-04,12:51:01,2000,50cm,piled,51,21.62
2017-12-04,12:51:02,2000,0cm,piled,51,50.723333333333336
2017-12-04,12:51:02,2000,25cm,piled,51,22.743333333333332
2017-12-04,12:51:02,2000,50cm,piled,51,21.62
2017-12-04,12:51:03,2000,0cm,piled,51,50.50333333333334
2017-12-04,12:51:03,2000,25cm,piled,51,22.63
2017-12-04,12:51:03,2000,50cm,piled,51,21.62
2017-12-04,12:51:04,2000,0cm,piled,51,50.39333333333334
2017-12-04,12:51:04,2000,25cm,piled,51,22.63
2017-12-04,12:51:04,2000,50cm,piled,51,21.506666666666668
2017-12-04,12:51:05,2000,0cm,piled,51,50.06666666666667
2017-12-04,12:51:05,2000,25cm,piled,51,22.63
2017-12-04,12:51:05,2000,50cm,piled,51,21.506666666666668
2017-12-04,12:51:06,2000,0cm,piled,51,49.736666666666665
2017-12-04,12:51:06,2000,25cm,piled,51,22.63
2017-12-04,12:51:06,2000,50cm,piled,51,21.62
2017-12-04,12:51:07,2000,0cm,piled,51,49.63
2017-12-04,12:51:07,2000,25cm,piled,51,22.63
2017-12-04,12:51:07,2000,50cm,piled,51,21.62
2017-12-04,12:51:08,2000,0cm,piled,51,49.410000000000004
2017-12-04,12:51:08,2000,25cm,piled,51,22.406666666666666
2017-12-04,12:51:08,2000,50cm,piled,51,21.62
2017-12-04,12:51:09,2000,0cm,piled,51,49.083333333333336
2017-12-04,12:51:09,2000,25cm,piled,51,22.406666666666666
2017-12-04,12:51:09,2000,50cm,piled,51,21.62
2017-12-04,12:51:10,2000,0cm,piled,51,49.083333333333336
2017-12-04,12:51:10,2000,25cm,piled,51,22.406666666666666
2017-12-04,12:51:10,2000,50cm,piled,51,21.62
2017-12-04,12:51:11,2000,0cm,piled,51,48.86666666666667
2017-12-04,12:51:11,2000,25cm,piled,51,22.406666666666666
2017-12-04,12:51:11,2000,50cm,piled,51,21.62
2017-12-04,12:51:12,2000,0cm,piled,51,48.65
2017-12-04,12:51:12,2000,25cm,piled,51,22.406666666666666
2017-12-04,12:51:12,2000,50cm,piled,51,21.62
2017-12-04,12:51:13,2000,0cm,piled,51,48.43
2017-12-04,12:51:13,2000,25cm,piled,51,22.293333333333333
2017-12-04,12:51:13,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:14,2000,0cm,piled,51,48.32
2017-12-04,12:51:14,2000,25cm,piled,51,22.29
2017-12-04,12:51:14,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:15,2000,0cm,piled,51,48.21
2017-12-04,12:51:15,2000,25cm,piled,51,22.29
2017-12-04,12:51:15,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:16,2000,0cm,piled,51,48.1
2017-12-04,12:51:16,2000,25cm,piled,51,22.18
2017-12-04,12:51:16,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:17,2000,0cm,piled,51,47.88333333333333
2017-12-04,12:51:17,2000,25cm,piled,51,22.18
2017-12-04,12:51:17,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:18,2000,0cm,piled,51,47.77333333333333
2017-12-04,12:51:18,2000,25cm,piled,51,22.29
2017-12-04,12:51:18,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:19,2000,0cm,piled,51,47.77333333333333
2017-12-04,12:51:19,2000,25cm,piled,51,22.293333333333333
2017-12-04,12:51:19,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:20,2000,0cm,piled,51,47.553333333333335
2017-12-04,12:51:20,2000,25cm,piled,51,22.403333333333332
2017-12-04,12:51:20,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:21,2000,0cm,piled,51,47.553333333333335
2017-12-04,12:51:21,2000,25cm,piled,51,22.516666666666666
2017-12-04,12:51:21,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:22,2000,0cm,piled,51,47.553333333333335
2017-12-04,12:51:22,2000,25cm,piled,51,22.516666666666666
2017-12-04,12:51:22,2000,50cm,piled,51,21.62
2017-12-04,12:51:23,2000,0cm,piled,51,47.446666666666665
2017-12-04,12:51:23,2000,25cm,piled,51,22.516666666666666
2017-12-04,12:51:23,2000,50cm,piled,51,21.62
2017-12-04,12:51:24,2000,0cm,piled,51,47.446666666666665
2017-12-04,12:51:24,2000,25cm,piled,51,22.516666666666666
2017-12-04,12:51:24,2000,50cm,piled,51,21.62
2017-12-04,12:51:25,2000,0cm,piled,51,47.336666666666666
2017-12-04,12:51:25,2000,25cm,piled,51,22.516666666666666
2017-12-04,12:51:25,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:26,2000,0cm,piled,51,47.336666666666666
2017-12-04,12:51:26,2000,25cm,piled,51,22.516666666666666
2017-12-04,12:51:26,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:27,2000,0cm,piled,51,47.22666666666667
2017-12-04,12:51:27,2000,25cm,piled,51,22.63
2017-12-04,12:51:27,2000,50cm,piled,51,21.509999999999998
2017-12-04,12:51:28,2000,0cm,piled,51,47.22666666666667
2017-12-04,12:51:28,2000,25cm,piled,51,22.63
2017-12-04,12:51:28,2000,50cm,piled,51,21.62
2017-12-04,12:51:29,2000,0cm,piled,51,47.11666666666667
2017-12-04,12:51:29,2000,25cm,piled,51,22.743333333333332
2017-12-04,12:51:29,2000,50cm,piled,51,21.62
2017-12-04,12:51:30,2000,0cm,piled,51,47.00333333333334
2017-12-04,12:51:30,2000,25cm,piled,51,22.743333333333332
2017-12-04,12:51:30,2000,50cm,piled,51,21.733333333333334
2017-12-04,12:51:31,2000,0cm,piled,51,47.00333333333334
2017-12-04,12:51:31,2000,25cm,piled,51,22.743333333333332
2017-12-04,12:51:31,2000,50cm,piled,51,21.62
2017-12-04,12:51:32,2000,0cm,piled,51,47.11333333333334
2017-12-04,12:51:32,2000,25cm,piled,51,22.853333333333335
2017-12-04,12:51:32,2000,50cm,piled,51,21.62
2017-12-04,12:51:33,2000,0cm,piled,51,47.11333333333334
2017-12-04,12:51:33,2000,25cm,piled,51,23.080000000000002
2017-12-04,12:51:33,2000,50cm,piled,51,21.733333333333334
2017-12-04,12:51:34,2000,0cm,piled,51,47.11333333333334
2017-12-04,12:51:34,2000,25cm,piled,51,23.080000000000002
2017-12-04,12:51:34,2000,50cm,piled,51,21.733333333333334
2017-12-04,12:51:35,2000,0cm,piled,51,47.11333333333334
