date,time,tempC,RH,logger_id,date_time,id,status,location,installation
2019-05-29,17:35:00,29.74,51.093,08_Hancock_I_3_Center_20381,2019-05-29T17:35:00Z,08,invaded,center,hancock
2019-05-29,17:40:00,29.615,51.752,08_Hancock_I_3_Center_20381,2019-05-29T17:40:00Z,08,invaded,center,hancock
2019-05-29,17:45:00,29.515,50.967,08_Hancock_I_3_Center_20381,2019-05-29T17:45:00Z,08,invaded,center,hancock
2019-05-29,17:50:00,29.389,49.079,08_Hancock_I_3_Center_20381,2019-05-29T17:50:00Z,08,invaded,center,hancock
2019-05-29,17:55:00,29.29,49.681,08_Hancock_I_3_Center_20381,2019-05-29T17:55:00Z,08,invaded,center,hancock
2019-05-29,18:00:00,29.24,50.898,08_Hancock_I_3_Center_20381,2019-05-29T18:00:00Z,08,invaded,center,hancock
2019-05-29,18:05:00,29.165,49.729,08_Hancock_I_3_Center_20381,2019-05-29T18:05:00Z,08,invaded,center,hancock
2019-05-29,18:10:00,29.115,52.037,08_Hancock_I_3_Center_20381,2019-05-29T18:10:00Z,08,invaded,center,hancock
2019-05-29,18:15:00,29.09,52.578,08_Hancock_I_3_Center_20381,2019-05-29T18:15:00Z,08,invaded,center,hancock
2019-05-29,18:20:00,28.99,52.564,08_Hancock_I_3_Center_20381,2019-05-29T18:20:00Z,08,invaded,center,hancock
2019-05-29,18:25:00,28.891,52.87,08_Hancock_I_3_Center_20381,2019-05-29T18:25:00Z,08,invaded,center,hancock
2019-05-29,18:30:00,28.742,52.69,08_Hancock_I_3_Center_20381,2019-05-29T18:30:00Z,08,invaded,center,hancock
2019-05-29,18:35:00,28.642,54.301,08_Hancock_I_3_Center_20381,2019-05-29T18:35:00Z,08,invaded,center,hancock
2019-05-29,18:40:00,28.518,54.251,08_Hancock_I_3_Center_20381,2019-05-29T18:40:00Z,08,invaded,center,hancock
2019-05-29,18:45:00,28.419,55.283,08_Hancock_I_3_Center_20381,2019-05-29T18:45:00Z,08,invaded,center,hancock
2019-05-29,18:50:00,28.295,55.55,08_Hancock_I_3_Center_20381,2019-05-29T18:50:00Z,08,invaded,center,hancock
2019-05-29,18:55:00,28.147,55.497,08_Hancock_I_3_Center_20381,2019-05-29T18:55:00Z,08,invaded,center,hancock
2019-05-29,19:00:00,28.023,56.677,08_Hancock_I_3_Center_20381,2019-05-29T19:00:00Z,08,invaded,center,hancock
2019-05-29,19:05:00,27.949,56.509,08_Hancock_I_3_Center_20381,2019-05-29T19:05:00Z,08,invaded,center,hancock
2019-05-29,19:10:00,27.875,57.66,08_Hancock_I_3_Center_20381,2019-05-29T19:10:00Z,08,invaded,center,hancock
2019-05-29,19:15:00,27.801,58.588,08_Hancock_I_3_Center_20381,2019-05-29T19:15:00Z,08,invaded,center,hancock
2019-05-29,19:20:00,27.702,58.761,08_Hancock_I_3_Center_20381,2019-05-29T19:20:00Z,08,invaded,center,hancock
2019-05-29,19:25:00,27.604,59.276,08_Hancock_I_3_Center_20381,2019-05-29T19:25:00Z,08,invaded,center,hancock
2019-05-29,19:30:00,27.677,60.065,08_Hancock_I_3_Center_20381,2019-05-29T19:30:00Z,08,invaded,center,hancock
2019-05-29,19:35:00,27.825,59.995,08_Hancock_I_3_Center_20381,2019-05-29T19:35:00Z,08,invaded,center,hancock
2019-05-29,19:40:00,27.899,59.789,08_Hancock_I_3_Center_20381,2019-05-29T19:40:00Z,08,invaded,center,hancock
2019-05-29,19:45:00,27.949,59.859,08_Hancock_I_3_Center_20381,2019-05-29T19:45:00Z,08,invaded,center,hancock
2019-05-29,19:50:00,27.974,59.925,08_Hancock_I_3_Center_20381,2019-05-29T19:50:00Z,08,invaded,center,hancock
2019-05-29,19:55:00,28.023,60.213,08_Hancock_I_3_Center_20381,2019-05-29T19:55:00Z,08,invaded,center,hancock
2019-05-29,20:00:00,28.023,60.213,08_Hancock_I_3_Center_20381,2019-05-29T20:00:00Z,08,invaded,center,hancock
2019-05-29,20:05:00,27.998,60.333,08_Hancock_I_3_Center_20381,2019-05-29T20:05:00Z,08,invaded,center,hancock
2019-05-29,20:10:00,27.924,60.384,08_Hancock_I_3_Center_20381,2019-05-29T20:10:00Z,08,invaded,center,hancock
2019-05-29,20:15:00,27.776,60.236,08_Hancock_I_3_Center_20381,2019-05-29T20:15:00Z,08,invaded,center,hancock
2019-05-29,20:20:00,27.604,59.276,08_Hancock_I_3_Center_20381,2019-05-29T20:20:00Z,08,invaded,center,hancock
2019-05-29,20:25:00,27.308,57.419,08_Hancock_I_3_Center_20381,2019-05-29T20:25:00Z,08,invaded,center,hancock
2019-05-29,20:30:00,26.965,57.524,08_Hancock_I_3_Center_20381,2019-05-29T20:30:00Z,08,invaded,center,hancock
2019-05-29,20:35:00,26.622,59,08_Hancock_I_3_Center_20381,2019-05-29T20:35:00Z,08,invaded,center,hancock
2019-05-29,20:40:00,26.329,59.048,08_Hancock_I_3_Center_20381,2019-05-29T20:40:00Z,08,invaded,center,hancock
2019-05-29,20:45:00,26.109,59.325,08_Hancock_I_3_Center_20381,2019-05-29T20:45:00Z,08,invaded,center,hancock
2019-05-29,20:50:00,25.987,60.42,08_Hancock_I_3_Center_20381,2019-05-29T20:50:00Z,08,invaded,center,hancock
2019-05-29,20:55:00,25.866,60.463,08_Hancock_I_3_Center_20381,2019-05-29T20:55:00Z,08,invaded,center,hancock
2019-05-29,21:00:00,25.768,61.464,08_Hancock_I_3_Center_20381,2019-05-29T21:00:00Z,08,invaded,center,hancock
2019-05-29,21:05:00,25.72,61.025,08_Hancock_I_3_Center_20381,2019-05-29T21:05:00Z,08,invaded,center,hancock
2019-05-29,21:10:00,25.623,60.702,08_Hancock_I_3_Center_20381,2019-05-29T21:10:00Z,08,invaded,center,hancock
2019-05-29,21:15:00,25.453,61.137,08_Hancock_I_3_Center_20381,2019-05-29T21:15:00Z,08,invaded,center,hancock
2019-05-29,21:20:00,25.307,60.96,08_Hancock_I_3_Center_20381,2019-05-29T21:20:00Z,08,invaded,center,hancock
2019-05-29,21:25:00,25.162,61.397,08_Hancock_I_3_Center_20381,2019-05-29T21:25:00Z,08,invaded,center,hancock
2019-05-29,21:30:00,25.04,62.297,08_Hancock_I_3_Center_20381,2019-05-29T21:30:00Z,08,invaded,center,hancock
2019-05-29,21:35:00,25.016,62.722,08_Hancock_I_3_Center_20381,2019-05-29T21:35:00Z,08,invaded,center,hancock
2019-05-29,21:40:00,25.016,62.538,08_Hancock_I_3_Center_20381,2019-05-29T21:40:00Z,08,invaded,center,hancock
2019-05-29,21:45:00,25.065,63.432,08_Hancock_I_3_Center_20381,2019-05-29T21:45:00Z,08,invaded,center,hancock
2019-05-29,21:50:00,25.162,63.722,08_Hancock_I_3_Center_20381,2019-05-29T21:50:00Z,08,invaded,center,hancock
2019-05-29,21:55:00,25.258,64.833,08_Hancock_I_3_Center_20381,2019-05-29T21:55:00Z,08,invaded,center,hancock
2019-05-29,22:00:00,25.355,66.545,08_Hancock_I_3_Center_20381,2019-05-29T22:00:00Z,08,invaded,center,hancock
2019-05-29,22:05:00,25.477,66.808,08_Hancock_I_3_Center_20381,2019-05-29T22:05:00Z,08,invaded,center,hancock
2019-05-29,22:10:00,25.647,67.229,08_Hancock_I_3_Center_20381,2019-05-29T22:10:00Z,08,invaded,center,hancock
2019-05-29,22:15:00,25.817,67.108,08_Hancock_I_3_Center_20381,2019-05-29T22:15:00Z,08,invaded,center,hancock
2019-05-29,22:20:00,25.939,67.039,08_Hancock_I_3_Center_20381,2019-05-29T22:20:00Z,08,invaded,center,hancock
2019-05-29,22:25:00,26.061,67.212,08_Hancock_I_3_Center_20381,2019-05-29T22:25:00Z,08,invaded,center,hancock
2019-05-29,22:30:00,26.158,67.078,08_Hancock_I_3_Center_20381,2019-05-29T22:30:00Z,08,invaded,center,hancock
2019-05-29,22:35:00,26.207,66.784,08_Hancock_I_3_Center_20381,2019-05-29T22:35:00Z,08,invaded,center,hancock
2019-05-29,22:40:00,26.158,66.321,08_Hancock_I_3_Center_20381,2019-05-29T22:40:00Z,08,invaded,center,hancock
2019-05-29,22:45:00,26.061,66.698,08_Hancock_I_3_Center_20381,2019-05-29T22:45:00Z,08,invaded,center,hancock
2019-05-29,22:50:00,25.939,66.404,08_Hancock_I_3_Center_20381,2019-05-29T22:50:00Z,08,invaded,center,hancock
2019-05-29,22:55:00,25.793,66.923,08_Hancock_I_3_Center_20381,2019-05-29T22:55:00Z,08,invaded,center,hancock
2019-05-29,23:00:00,25.623,67.346,08_Hancock_I_3_Center_20381,2019-05-29T23:00:00Z,08,invaded,center,hancock
2019-05-29,23:05:00,25.501,67.415,08_Hancock_I_3_Center_20381,2019-05-29T23:05:00Z,08,invaded,center,hancock
2019-05-29,23:10:00,25.404,67.789,08_Hancock_I_3_Center_20381,2019-05-29T23:10:00Z,08,invaded,center,hancock
2019-05-29,23:15:00,25.307,68.192,08_Hancock_I_3_Center_20381,2019-05-29T23:15:00Z,08,invaded,center,hancock
2019-05-29,23:20:00,25.234,68.419,08_Hancock_I_3_Center_20381,2019-05-29T23:20:00Z,08,invaded,center,hancock
2019-05-29,23:25:00,25.186,68.949,08_Hancock_I_3_Center_20381,2019-05-29T23:25:00Z,08,invaded,center,hancock
2019-05-29,23:30:00,25.137,68.91,08_Hancock_I_3_Center_20381,2019-05-29T23:30:00Z,08,invaded,center,hancock
2019-05-29,23:35:00,25.089,69.171,08_Hancock_I_3_Center_20381,2019-05-29T23:35:00Z,08,invaded,center,hancock
2019-05-29,23:40:00,25.065,69.525,08_Hancock_I_3_Center_20381,2019-05-29T23:40:00Z,08,invaded,center,hancock
2019-05-29,23:45:00,25.016,69.665,08_Hancock_I_3_Center_20381,2019-05-29T23:45:00Z,08,invaded,center,hancock
2019-05-29,23:50:00,24.992,69.78,08_Hancock_I_3_Center_20381,2019-05-29T23:50:00Z,08,invaded,center,hancock
2019-05-29,23:55:00,24.968,69.954,08_Hancock_I_3_Center_20381,2019-05-29T23:55:00Z,08,invaded,center,hancock
2019-05-30,00:00:00,24.919,70.154,08_Hancock_I_3_Center_20381,2019-05-30T00:00:00Z,08,invaded,center,hancock
2019-05-30,00:05:00,24.871,70.115,08_Hancock_I_3_Center_20381,2019-05-30T00:05:00Z,08,invaded,center,hancock
2019-05-30,00:10:00,24.823,70.166,08_Hancock_I_3_Center_20381,2019-05-30T00:10:00Z,08,invaded,center,hancock
2019-05-30,00:15:00,24.798,70.429,08_Hancock_I_3_Center_20381,2019-05-30T00:15:00Z,08,invaded,center,hancock
2019-05-30,00:20:00,24.774,70.781,08_Hancock_I_3_Center_20381,2019-05-30T00:20:00Z,08,invaded,center,hancock
2019-05-30,00:25:00,24.75,70.895,08_Hancock_I_3_Center_20381,2019-05-30T00:25:00Z,08,invaded,center,hancock
2019-05-30,00:30:00,24.726,70.979,08_Hancock_I_3_Center_20381,2019-05-30T00:30:00Z,08,invaded,center,hancock
2019-05-30,00:35:00,24.726,71.305,08_Hancock_I_3_Center_20381,2019-05-30T00:35:00Z,08,invaded,center,hancock
2019-05-30,00:40:00,24.702,71.153,08_Hancock_I_3_Center_20381,2019-05-30T00:40:00Z,08,invaded,center,hancock
2019-05-30,00:45:00,24.677,71.385,08_Hancock_I_3_Center_20381,2019-05-30T00:45:00Z,08,invaded,center,hancock
2019-05-30,00:50:00,24.629,71.524,08_Hancock_I_3_Center_20381,2019-05-30T00:50:00Z,08,invaded,center,hancock
2019-05-30,00:55:00,24.581,71.692,08_Hancock_I_3_Center_20381,2019-05-30T00:55:00Z,08,invaded,center,hancock
2019-05-30,01:00:00,24.557,71.865,08_Hancock_I_3_Center_20381,2019-05-30T01:00:00Z,08,invaded,center,hancock
2019-05-30,01:05:00,24.532,71.86,08_Hancock_I_3_Center_20381,2019-05-30T01:05:00Z,08,invaded,center,hancock
2019-05-30,01:10:00,24.508,71.885,08_Hancock_I_3_Center_20381,2019-05-30T01:10:00Z,08,invaded,center,hancock
2019-05-30,01:15:00,24.484,72.088,08_Hancock_I_3_Center_20381,2019-05-30T01:15:00Z,08,invaded,center,hancock
2019-05-30,01:20:00,24.46,72.26,08_Hancock_I_3_Center_20381,2019-05-30T01:20:00Z,08,invaded,center,hancock
2019-05-30,01:25:00,24.46,72.378,08_Hancock_I_3_Center_20381,2019-05-30T01:25:00Z,08,invaded,center,hancock
2019-05-30,01:30:00,24.436,72.462,08_Hancock_I_3_Center_20381,2019-05-30T01:30:00Z,08,invaded,center,hancock
2019-05-30,01:35:00,24.412,72.457,08_Hancock_I_3_Center_20381,2019-05-30T01:35:00Z,08,invaded,center,hancock
2019-05-30,01:40:00,24.388,72.6,08_Hancock_I_3_Center_20381,2019-05-30T01:40:00Z,08,invaded,center,hancock
2019-05-30,01:45:00,24.388,72.776,08_Hancock_I_3_Center_20381,2019-05-30T01:45:00Z,08,invaded,center,hancock
2019-05-30,01:50:00,24.363,72.772,08_Hancock_I_3_Center_20381,2019-05-30T01:50:00Z,08,invaded,center,hancock
2019-05-30,01:55:00,24.339,72.914,08_Hancock_I_3_Center_20381,2019-05-30T01:55:00Z,08,invaded,center,hancock
2019-05-30,02:00:00,24.315,72.88,08_Hancock_I_3_Center_20381,2019-05-30T02:00:00Z,08,invaded,center,hancock
2019-05-30,02:05:00,24.315,73.086,08_Hancock_I_3_Center_20381,2019-05-30T02:05:00Z,08,invaded,center,hancock
2019-05-30,02:10:00,24.315,73.174,08_Hancock_I_3_Center_20381,2019-05-30T02:10:00Z,08,invaded,center,hancock
2019-05-30,02:15:00,24.315,73.35,08_Hancock_I_3_Center_20381,2019-05-30T02:15:00Z,08,invaded,center,hancock
2019-05-30,02:20:00,24.315,73.438,08_Hancock_I_3_Center_20381,2019-05-30T02:20:00Z,08,invaded,center,hancock
2019-05-30,02:25:00,24.291,73.551,08_Hancock_I_3_Center_20381,2019-05-30T02:25:00Z,08,invaded,center,hancock
2019-05-30,02:30:00,24.291,73.522,08_Hancock_I_3_Center_20381,2019-05-30T02:30:00Z,08,invaded,center,hancock
2019-05-30,02:35:00,24.267,73.634,08_Hancock_I_3_Center_20381,2019-05-30T02:35:00Z,08,invaded,center,hancock
2019-05-30,02:40:00,24.243,73.6,08_Hancock_I_3_Center_20381,2019-05-30T02:40:00Z,08,invaded,center,hancock
2019-05-30,02:45:00,24.219,73.859,08_Hancock_I_3_Center_20381,2019-05-30T02:45:00Z,08,invaded,center,hancock
2019-05-30,02:50:00,24.195,73.942,08_Hancock_I_3_Center_20381,2019-05-30T02:50:00Z,08,invaded,center,hancock
2019-05-30,02:55:00,24.195,73.972,08_Hancock_I_3_Center_20381,2019-05-30T02:55:00Z,08,invaded,center,hancock
2019-05-30,03:00:00,24.146,74.079,08_Hancock_I_3_Center_20381,2019-05-30T03:00:00Z,08,invaded,center,hancock
2019-05-30,03:05:00,24.146,74.196,08_Hancock_I_3_Center_20381,2019-05-30T03:05:00Z,08,invaded,center,hancock
2019-05-30,03:10:00,24.098,74.275,08_Hancock_I_3_Center_20381,2019-05-30T03:10:00Z,08,invaded,center,hancock
2019-05-30,03:15:00,24.098,74.392,08_Hancock_I_3_Center_20381,2019-05-30T03:15:00Z,08,invaded,center,hancock
2019-05-30,03:20:00,24.098,74.596,08_Hancock_I_3_Center_20381,2019-05-30T03:20:00Z,08,invaded,center,hancock
2019-05-30,03:25:00,24.098,74.742,08_Hancock_I_3_Center_20381,2019-05-30T03:25:00Z,08,invaded,center,hancock
2019-05-30,03:30:00,24.146,74.781,08_Hancock_I_3_Center_20381,2019-05-30T03:30:00Z,08,invaded,center,hancock
2019-05-30,03:35:00,24.171,74.815,08_Hancock_I_3_Center_20381,2019-05-30T03:35:00Z,08,invaded,center,hancock
2019-05-30,03:40:00,24.195,74.849,08_Hancock_I_3_Center_20381,2019-05-30T03:40:00Z,08,invaded,center,hancock
2019-05-30,03:45:00,24.219,74.853,08_Hancock_I_3_Center_20381,2019-05-30T03:45:00Z,08,invaded,center,hancock
2019-05-30,03:50:00,24.219,74.853,08_Hancock_I_3_Center_20381,2019-05-30T03:50:00Z,08,invaded,center,hancock
2019-05-30,03:55:00,24.219,74.853,08_Hancock_I_3_Center_20381,2019-05-30T03:55:00Z,08,invaded,center,hancock
2019-05-30,04:00:00,24.219,74.999,08_Hancock_I_3_Center_20381,2019-05-30T04:00:00Z,08,invaded,center,hancock
2019-05-30,04:05:00,24.243,75.033,08_Hancock_I_3_Center_20381,2019-05-30T04:05:00Z,08,invaded,center,hancock
2019-05-30,04:10:00,24.243,75.091,08_Hancock_I_3_Center_20381,2019-05-30T04:10:00Z,08,invaded,center,hancock
2019-05-30,04:15:00,24.243,75.121,08_Hancock_I_3_Center_20381,2019-05-30T04:15:00Z,08,invaded,center,hancock
2019-05-30,04:20:00,24.243,75.15,08_Hancock_I_3_Center_20381,2019-05-30T04:20:00Z,08,invaded,center,hancock
2019-05-30,04:25:00,24.243,75.208,08_Hancock_I_3_Center_20381,2019-05-30T04:25:00Z,08,invaded,center,hancock
2019-05-30,04:30:00,24.243,75.179,08_Hancock_I_3_Center_20381,2019-05-30T04:30:00Z,08,invaded,center,hancock
2019-05-30,04:35:00,24.243,75.266,08_Hancock_I_3_Center_20381,2019-05-30T04:35:00Z,08,invaded,center,hancock
2019-05-30,04:40:00,24.243,75.354,08_Hancock_I_3_Center_20381,2019-05-30T04:40:00Z,08,invaded,center,hancock
2019-05-30,04:45:00,24.267,75.417,08_Hancock_I_3_Center_20381,2019-05-30T04:45:00Z,08,invaded,center,hancock
2019-05-30,04:50:00,24.363,75.378,08_Hancock_I_3_Center_20381,2019-05-30T04:50:00Z,08,invaded,center,hancock
2019-05-30,04:55:00,24.436,75.275,08_Hancock_I_3_Center_20381,2019-05-30T04:55:00Z,08,invaded,center,hancock
2019-05-30,05:00:00,24.532,75.236,08_Hancock_I_3_Center_20381,2019-05-30T05:00:00Z,08,invaded,center,hancock
2019-05-30,05:05:00,24.605,75.075,08_Hancock_I_3_Center_20381,2019-05-30T05:05:00Z,08,invaded,center,hancock
2019-05-30,05:10:00,24.629,74.934,08_Hancock_I_3_Center_20381,2019-05-30T05:10:00Z,08,invaded,center,hancock
2019-05-30,05:15:00,24.653,74.88,08_Hancock_I_3_Center_20381,2019-05-30T05:15:00Z,08,invaded,center,hancock
2019-05-30,05:20:00,24.653,74.851,08_Hancock_I_3_Center_20381,2019-05-30T05:20:00Z,08,invaded,center,hancock
2019-05-30,05:25:00,24.653,74.88,08_Hancock_I_3_Center_20381,2019-05-30T05:25:00Z,08,invaded,center,hancock
2019-05-30,05:30:00,24.629,74.876,08_Hancock_I_3_Center_20381,2019-05-30T05:30:00Z,08,invaded,center,hancock
2019-05-30,05:35:00,24.605,74.929,08_Hancock_I_3_Center_20381,2019-05-30T05:35:00Z,08,invaded,center,hancock
2019-05-30,05:40:00,24.581,75.012,08_Hancock_I_3_Center_20381,2019-05-30T05:40:00Z,08,invaded,center,hancock
2019-05-30,05:45:00,24.532,75.061,08_Hancock_I_3_Center_20381,2019-05-30T05:45:00Z,08,invaded,center,hancock
2019-05-30,05:50:00,24.508,75.144,08_Hancock_I_3_Center_20381,2019-05-30T05:50:00Z,08,invaded,center,hancock
2019-05-30,05:55:00,24.484,75.256,08_Hancock_I_3_Center_20381,2019-05-30T05:55:00Z,08,invaded,center,hancock
2019-05-30,06:00:00,24.46,75.368,08_Hancock_I_3_Center_20381,2019-05-30T06:00:00Z,08,invaded,center,hancock
2019-05-30,06:05:00,24.436,75.421,08_Hancock_I_3_Center_20381,2019-05-30T06:05:00Z,08,invaded,center,hancock
2019-05-30,06:10:00,24.388,75.47,08_Hancock_I_3_Center_20381,2019-05-30T06:10:00Z,08,invaded,center,hancock
2019-05-30,06:15:00,24.388,75.557,08_Hancock_I_3_Center_20381,2019-05-30T06:15:00Z,08,invaded,center,hancock
2019-05-30,06:20:00,24.339,75.635,08_Hancock_I_3_Center_20381,2019-05-30T06:20:00Z,08,invaded,center,hancock
2019-05-30,06:25:00,24.315,75.688,08_Hancock_I_3_Center_20381,2019-05-30T06:25:00Z,08,invaded,center,hancock
2019-05-30,06:30:00,24.291,75.771,08_Hancock_I_3_Center_20381,2019-05-30T06:30:00Z,08,invaded,center,hancock
2019-05-30,06:35:00,24.291,75.829,08_Hancock_I_3_Center_20381,2019-05-30T06:35:00Z,08,invaded,center,hancock
2019-05-30,06:40:00,24.291,75.858,08_Hancock_I_3_Center_20381,2019-05-30T06:40:00Z,08,invaded,center,hancock
2019-05-30,06:45:00,24.315,75.921,08_Hancock_I_3_Center_20381,2019-05-30T06:45:00Z,08,invaded,center,hancock
2019-05-30,06:50:00,24.291,75.916,08_Hancock_I_3_Center_20381,2019-05-30T06:50:00Z,08,invaded,center,hancock
2019-05-30,06:55:00,24.267,75.969,08_Hancock_I_3_Center_20381,2019-05-30T06:55:00Z,08,invaded,center,hancock
2019-05-30,07:00:00,24.267,76.057,08_Hancock_I_3_Center_20381,2019-05-30T07:00:00Z,08,invaded,center,hancock
2019-05-30,07:05:00,24.243,76.081,08_Hancock_I_3_Center_20381,2019-05-30T07:05:00Z,08,invaded,center,hancock
2019-05-30,07:10:00,24.243,76.139,08_Hancock_I_3_Center_20381,2019-05-30T07:10:00Z,08,invaded,center,hancock
2019-05-30,07:15:00,24.243,76.139,08_Hancock_I_3_Center_20381,2019-05-30T07:15:00Z,08,invaded,center,hancock
2019-05-30,07:20:00,24.243,76.197,08_Hancock_I_3_Center_20381,2019-05-30T07:20:00Z,08,invaded,center,hancock
2019-05-30,07:25:00,24.219,76.25,08_Hancock_I_3_Center_20381,2019-05-30T07:25:00Z,08,invaded,center,hancock
2019-05-30,07:30:00,24.243,76.284,08_Hancock_I_3_Center_20381,2019-05-30T07:30:00Z,08,invaded,center,hancock
2019-05-30,07:35:00,24.243,76.284,08_Hancock_I_3_Center_20381,2019-05-30T07:35:00Z,08,invaded,center,hancock
2019-05-30,07:40:00,24.267,76.26,08_Hancock_I_3_Center_20381,2019-05-30T07:40:00Z,08,invaded,center,hancock
2019-05-30,07:45:00,24.267,76.26,08_Hancock_I_3_Center_20381,2019-05-30T07:45:00Z,08,invaded,center,hancock
2019-05-30,07:50:00,24.291,76.294,08_Hancock_I_3_Center_20381,2019-05-30T07:50:00Z,08,invaded,center,hancock
2019-05-30,07:55:00,24.291,76.265,08_Hancock_I_3_Center_20381,2019-05-30T07:55:00Z,08,invaded,center,hancock
2019-05-30,08:00:00,24.291,76.265,08_Hancock_I_3_Center_20381,2019-05-30T08:00:00Z,08,invaded,center,hancock
2019-05-30,08:05:00,24.315,76.299,08_Hancock_I_3_Center_20381,2019-05-30T08:05:00Z,08,invaded,center,hancock
2019-05-30,08:10:00,24.339,76.304,08_Hancock_I_3_Center_20381,2019-05-30T08:10:00Z,08,invaded,center,hancock
2019-05-30,08:15:00,24.412,76.289,08_Hancock_I_3_Center_20381,2019-05-30T08:15:00Z,08,invaded,center,hancock
2019-05-30,08:20:00,24.484,76.245,08_Hancock_I_3_Center_20381,2019-05-30T08:20:00Z,08,invaded,center,hancock
2019-05-30,08:25:00,24.557,76.144,08_Hancock_I_3_Center_20381,2019-05-30T08:25:00Z,08,invaded,center,hancock
2019-05-30,08:30:00,24.629,76.013,08_Hancock_I_3_Center_20381,2019-05-30T08:30:00Z,08,invaded,center,hancock
2019-05-30,08:35:00,24.702,75.911,08_Hancock_I_3_Center_20381,2019-05-30T08:35:00Z,08,invaded,center,hancock
2019-05-30,08:40:00,24.75,75.804,08_Hancock_I_3_Center_20381,2019-05-30T08:40:00Z,08,invaded,center,hancock
2019-05-30,08:45:00,24.798,75.726,08_Hancock_I_3_Center_20381,2019-05-30T08:45:00Z,08,invaded,center,hancock
2019-05-30,08:50:00,24.847,75.648,08_Hancock_I_3_Center_20381,2019-05-30T08:50:00Z,08,invaded,center,hancock
2019-05-30,08:55:00,24.871,75.537,08_Hancock_I_3_Center_20381,2019-05-30T08:55:00Z,08,invaded,center,hancock
2019-05-30,09:00:00,24.919,75.517,08_Hancock_I_3_Center_20381,2019-05-30T09:00:00Z,08,invaded,center,hancock
2019-05-30,09:05:00,24.919,75.429,08_Hancock_I_3_Center_20381,2019-05-30T09:05:00Z,08,invaded,center,hancock
2019-05-30,09:10:00,24.944,75.347,08_Hancock_I_3_Center_20381,2019-05-30T09:10:00Z,08,invaded,center,hancock
2019-05-30,09:15:00,24.944,75.317,08_Hancock_I_3_Center_20381,2019-05-30T09:15:00Z,08,invaded,center,hancock
2019-05-30,09:20:00,24.968,75.293,08_Hancock_I_3_Center_20381,2019-05-30T09:20:00Z,08,invaded,center,hancock
2019-05-30,09:25:00,24.992,75.269,08_Hancock_I_3_Center_20381,2019-05-30T09:25:00Z,08,invaded,center,hancock
2019-05-30,09:30:00,25.016,75.244,08_Hancock_I_3_Center_20381,2019-05-30T09:30:00Z,08,invaded,center,hancock
2019-05-30,09:35:00,25.065,75.225,08_Hancock_I_3_Center_20381,2019-05-30T09:35:00Z,08,invaded,center,hancock
2019-05-30,09:40:00,25.089,75.142,08_Hancock_I_3_Center_20381,2019-05-30T09:40:00Z,08,invaded,center,hancock
2019-05-30,09:45:00,25.137,75.063,08_Hancock_I_3_Center_20381,2019-05-30T09:45:00Z,08,invaded,center,hancock
2019-05-30,09:50:00,25.186,74.985,08_Hancock_I_3_Center_20381,2019-05-30T09:50:00Z,08,invaded,center,hancock
2019-05-30,09:55:00,25.21,74.902,08_Hancock_I_3_Center_20381,2019-05-30T09:55:00Z,08,invaded,center,hancock
2019-05-30,10:00:00,25.234,74.848,08_Hancock_I_3_Center_20381,2019-05-30T10:00:00Z,08,invaded,center,hancock
2019-05-30,10:05:00,25.258,74.736,08_Hancock_I_3_Center_20381,2019-05-30T10:05:00Z,08,invaded,center,hancock
2019-05-30,10:10:00,25.283,74.653,08_Hancock_I_3_Center_20381,2019-05-30T10:10:00Z,08,invaded,center,hancock
2019-05-30,10:15:00,25.307,74.599,08_Hancock_I_3_Center_20381,2019-05-30T10:15:00Z,08,invaded,center,hancock
2019-05-28,12:00:00,32.898,58.477,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:00:00Z,10,invaded,tree,peaceriver
2019-05-28,12:05:00,32.278,60.878,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:05:00Z,10,invaded,tree,peaceriver
2019-05-28,12:10:00,31.919,63.013,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:10:00Z,10,invaded,tree,peaceriver
2019-05-28,12:15:00,31.689,63.785,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:15:00Z,10,invaded,tree,peaceriver
2019-05-28,12:20:00,31.561,64.943,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:20:00Z,10,invaded,tree,peaceriver
2019-05-28,12:25:00,31.459,65.174,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:25:00Z,10,invaded,tree,peaceriver
2019-05-28,12:30:00,31.408,65.845,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:30:00Z,10,invaded,tree,peaceriver
2019-05-28,12:35:00,31.408,66.369,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:35:00Z,10,invaded,tree,peaceriver
2019-05-28,12:40:00,31.561,65.5,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:40:00Z,10,invaded,tree,peaceriver
2019-05-28,12:45:00,31.689,65.645,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:45:00Z,10,invaded,tree,peaceriver
2019-05-28,12:50:00,31.689,66.293,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:50:00Z,10,invaded,tree,peaceriver
2019-05-28,12:55:00,31.714,66.483,10_PeaceRiver_I-1_Tree_2038,2019-05-28T12:55:00Z,10,invaded,tree,peaceriver
